cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
21000,-34.85561,-19.56694,-15.28868,-6.49432,-8.19876,-0.59559,0.9456,16.10,0.0167,29.82,2.71,0.492,0.506,0.088,0.0098,0.0500
21025,-34.85259,-19.58616,-15.26643,-6.50795,-8.18168,-0.57680,0.9476,16.01,0.0166,29.90,1.90,0.492,0.506,0.088,0.0098,0.0500
21050,-34.89360,-19.63702,-15.25658,-6.50149,-8.16459,-0.59050,0.9466,16.16,0.0168,29.52,2.69,0.492,0.506,0.088,0.0098,0.0500
21075,-34.90241,-19.58976,-15.31265,-6.50822,-8.21247,-0.59196,0.9476,16.05,0.0166,29.49,2.70,0.492,0.506,0.088,0.0098,0.0500
21100,-34.92393,-19.66723,-15.25670,-6.51233,-8.17101,-0.57336,0.9482,15.95,0.0165,29.49,2.69,0.492,0.506,0.088,0.0098,0.0500
21125,-34.95021,-19.66461,-15.28560,-6.52685,-8.18124,-0.57752,0.9503,16.14,0.0167,29.34,3.08,0.492,0.506,0.088,0.0098,0.0500
21150,-34.98599,-19.69189,-15.29410,-6.50727,-8.21025,-0.57658,0.9475,15.86,0.0164,29.73,2.34,0.492,0.506,0.088,0.0098,0.0500
21175,-34.99901,-19.69827,-15.30074,-6.53466,-8.16647,-0.59961,0.9515,16.02,0.0166,29.54,2.73,0.492,0.506,0.088,0.0098,0.0500
21200,-34.92042,-19.66432,-15.25610,-6.51049,-8.18550,-0.56011,0.9479,15.96,0.0165,29.66,2.21,0.492,0.506,0.088,0.0098,0.0500
21225,-34.91655,-19.68680,-15.22975,-6.46654,-8.17713,-0.58608,0.9415,15.98,0.0166,29.70,2.30,0.492,0.506,0.088,0.0098,0.0500
21250,-34.98118,-19.69027,-15.29091,-6.51744,-8.18467,-0.58880,0.9490,16.02,0.0166,29.66,2.27,0.492,0.506,0.088,0.0098,0.0500
21275,-34.98042,-19.70068,-15.27974,-6.52931,-8.18533,-0.56510,0.9507,16.13,0.0167,29.65,2.35,0.492,0.506,0.088,0.0098,0.0500
21300,-34.93204,-19.65326,-15.27878,-6.51275,-8.20797,-0.55806,0.9483,16.19,0.0168,29.69,2.31,0.492,0.506,0.088,0.0098,0.0500
21325,-34.93810,-19.66158,-15.27653,-6.52401,-8.18633,-0.56619,0.9499,16.22,0.0168,29.73,2.37,0.492,0.506,0.088,0.0098,0.0500
21350,-34.98419,-19.68110,-15.30310,-6.51531,-8.19580,-0.59198,0.9486,16.04,0.0166,29.69,2.26,0.492,0.506,0.088,0.0098,0.0500
21375,-34.99823,-19.67702,-15.32122,-6.52115,-8.21581,-0.58425,0.9495,16.10,0.0167,29.87,1.91,0.492,0.506,0.088,0.0098,0.0500
21400,-35.03674,-19.74521,-15.29153,-6.50030,-8.22508,-0.56614,0.9465,16.12,0.0167,29.90,1.92,0.492,0.506,0.088,0.0098,0.0500
21425,-35.11839,-19.86405,-15.25435,-6.50058,-8.17053,-0.58324,0.9465,16.17,0.0168,29.89,1.98,0.492,0.506,0.088,0.0098,0.0500
21450,-35.13858,-19.86018,-15.27839,-6.52161,-8.19045,-0.56634,0.9496,16.11,0.0167,29.67,2.27,0.492,0.506,0.088,0.0098,0.0500
21475,-35.11789,-19.84682,-15.27107,-6.49092,-8.18582,-0.59433,0.9451,16.07,0.0167,29.87,2.00,0.492,0.506,0.088,0.0098,0.0500
21500,-35.20815,-19.89237,-15.31578,-6.52026,-8.21461,-0.58092,0.9494,16.22,0.0168,29.86,2.00,0.492,0.506,0.088,0.0098,0.0500
21525,-35.07194,-19.82919,-15.24275,-6.48366,-8.17077,-0.58832,0.9440,16.32,0.0169,29.66,2.30,0.492,0.506,0.088,0.0098,0.0500
21550,-35.08274,-19.77000,-15.31274,-6.49949,-8.22698,-0.58626,0.9463,16.47,0.0171,29.67,2.35,0.492,0.506,0.088,0.0098,0.0500
21575,-35.10649,-19.83182,-15.27467,-6.49568,-8.18899,-0.59000,0.9458,16.52,0.0171,29.69,2.44,0.492,0.505,0.088,0.0098,0.0500
21600,-35.21588,-19.89649,-15.31939,-6.51005,-8.22096,-0.58838,0.9479,16.17,0.0168,29.88,2.11,0.492,0.505,0.088,0.0098,0.0500
21625,-35.12994,-19.84609,-15.28385,-6.51067,-8.18936,-0.58382,0.9480,16.23,0.0168,29.86,1.96,0.492,0.505,0.088,0.0098,0.0500
21650,-35.22941,-19.92318,-15.30623,-6.51683,-8.19371,-0.59569,0.9489,16.39,0.0170,29.70,2.52,0.492,0.505,0.088,0.0098,0.0500
21675,-35.22763,-19.91078,-15.31685,-6.52332,-8.22652,-0.56701,0.9498,16.43,0.0170,29.88,2.44,0.492,0.505,0.088,0.0098,0.0500
21700,-35.17530,-19.87514,-15.30016,-6.49134,-8.22686,-0.58196,0.9452,16.44,0.0170,29.82,2.13,0.492,0.505,0.088,0.0098,0.0500
21725,-35.17304,-19.87116,-15.30187,-6.51679,-8.20384,-0.58124,0.9489,16.40,0.0170,29.81,2.12,0.492,0.505,0.088,0.0098,0.0500
21750,-35.18362,-19.89078,-15.29284,-6.51276,-8.21379,-0.56629,0.9483,16.30,0.0169,30.01,1.75,0.492,0.505,0.088,0.0098,0.0500
21775,-35.19096,-19.90249,-15.28847,-6.50412,-8.19242,-0.59192,0.9470,16.07,0.0167,29.69,2.52,0.492,0.505,0.088,0.0098,0.0500
21800,-35.26927,-19.96629,-15.30298,-6.51058,-8.21684,-0.57556,0.9480,16.26,0.0169,29.85,2.24,0.492,0.505,0.088,0.0098,0.0500
21825,-35.27864,-19.97867,-15.29996,-6.52200,-8.19614,-0.58183,0.9496,16.24,0.0168,29.54,2.93,0.492,0.505,0.088,0.0098,0.0500
21850,-35.21159,-19.95133,-15.26026,-6.48924,-8.16472,-0.60630,0.9449,16.14,0.0167,29.68,2.22,0.492,0.505,0.088,0.0098,0.0500
21875,-35.24840,-19.98059,-15.26781,-6.47575,-8.18949,-0.60257,0.9429,16.30,0.0169,29.57,2.52,0.492,0.505,0.088,0.0098,0.0500
21900,-35.19731,-19.92180,-15.27551,-6.49907,-8.19701,-0.57943,0.9463,16.45,0.0170,29.34,2.82,0.492,0.505,0.088,0.0098,0.0500
21925,-35.26627,-19.97963,-15.28664,-6.52156,-8.18601,-0.57906,0.9496,16.56,0.0172,29.67,2.22,0.492,0.505,0.088,0.0098,0.0500
21950,-35.31753,-20.04381,-15.27372,-6.48582,-8.21767,-0.57023,0.9444,16.34,0.0169,30.15,2.01,0.492,0.505,0.088,0.0098,0.0500
21975,-35.33165,-20.07078,-15.26087,-6.48292,-8.19449,-0.58345,0.9439,16.34,0.0169,30.00,2.30,0.492,0.505,0.088,0.0098,0.0500
22000,-35.30198,-20.05171,-15.25027,-6.47044,-8.17762,-0.60222,0.9421,16.32,0.0169,29.79,2.53,0.492,0.505,0.083,0.0093,0.0500
22025,-35.34198,-20.08453,-15.25746,-6.50188,-8.17618,-0.57940,0.9467,-73.74,-0.0764,29.54,3.02,0.492,0.505,0.083,0.0093,0.0500
22050,-35.32832,-20.09023,-15.23809,-6.47489,-8.16517,-0.59803,0.9428,16.20,0.0168,29.57,3.32,0.492,0.505,0.083,0.0093,0.0500
22075,-35.43635,-20.15595,-15.28040,-6.52153,-8.19323,-0.56565,0.9496,16.29,0.0169,30.16,2.05,0.492,0.505,0.083,0.0093,0.0500
22100,-35.40863,-20.14902,-15.25961,-6.51508,-8.15920,-0.58534,0.9486,16.37,0.0170,29.86,2.20,0.492,0.505,0.083,0.0093,0.0500
22125,-35.34505,-20.04397,-15.30108,-6.52226,-8.19685,-0.58197,0.9497,16.33,0.0169,29.86,2.23,0.492,0.505,0.083,0.0093,0.0500
22150,-35.36816,-20.07290,-15.29526,-6.51434,-8.20592,-0.57500,0.9485,16.46,0.0171,29.93,2.94,0.492,0.505,0.083,0.0093,0.0500
22175,-35.36965,-20.10545,-15.26420,-6.50493,-8.17942,-0.57986,0.9471,16.47,0.0171,30.10,1.91,0.492,0.505,0.083,0.0093,0.0500
22200,-35.44680,-20.14985,-15.29694,-6.50640,-8.20979,-0.58075,0.9474,16.17,0.0168,29.94,2.34,0.492,0.505,0.083,0.0093,0.0500
22225,-35.38889,-20.09309,-15.29580,-6.49063,-8.19230,-0.61287,0.9451,16.18,0.0168,29.80,2.53,0.492,0.505,0.083,0.0093,0.0500
22250,-35.44613,-20.14693,-15.29920,-6.51339,-8.22040,-0.56542,0.9484,16.25,0.0168,29.79,2.53,0.492,0.505,0.083,0.0093,0.0500
22275,-35.49459,-20.20825,-15.28634,-6.49865,-8.19453,-0.59316,0.9462,16.10,0.0167,29.82,2.45,0.492,0.505,0.083,0.0093,0.0500
22300,-35.64087,-20.36976,-15.27111,-6.50172,-8.18746,-0.58193,0.9467,15.99,0.0166,29.92,2.32,0.492,0.505,0.083,0.0093,0.0500
22325,-35.62133,-20.33480,-15.28653,-6.51821,-8.18918,-0.57914,0.9491,15.77,0.0163,29.68,2.44,0.492,0.505,0.083,0.0093,0.0500
22350,-35.62408,-20.33234,-15.29174,-6.51412,-8.19710,-0.58053,0.9485,15.57,0.0161,29.86,2.37,0.492,0.505,0.083,0.0093,0.0500
22375,-35.66964,-20.35968,-15.30996,-6.49425,-8.23527,-0.58044,0.9456,15.62,0.0162,29.84,2.34,0.492,0.505,0.083,0.0093,0.0500
22400,-35.64511,-20.35094,-15.29417,-6.49592,-8.20983,-0.58842,0.9458,15.83,0.0164,29.80,2.29,0.492,0.505,0.083,0.0093,0.0500
22425,-35.58966,-20.31180,-15.27787,-6.48011,-8.21247,-0.58529,0.9435,15.46,0.0160,29.87,2.39,0.492,0.505,0.083,0.0093,0.0500
22450,-35.65518,-20.35965,-15.29553,-6.48748,-8.22244,-0.58561,0.9446,15.59,0.0162,29.51,2.80,0.492,0.505,0.083,0.0093,0.0500
22475,-35.62670,-20.30831,-15.31839,-6.50462,-8.23309,-0.58068,0.9471,15.54,0.0161,29.49,2.82,0.492,0.505,0.083,0.0093,0.0500
22500,-35.76824,-20.47449,-15.29375,-6.51313,-8.19922,-0.58140,0.9483,15.60,0.0162,29.48,2.85,0.492,0.505,0.083,0.0093,0.0500
22525,-35.81794,-20.53324,-15.28470,-6.50504,-8.19072,-0.58893,0.9472,15.49,0.0161,29.48,2.81,0.492,0.505,0.083,0.0093,0.0500
22550,-35.83150,-20.54514,-15.28636,-6.49930,-8.19740,-0.58966,0.9463,15.72,0.0163,29.34,3.01,0.492,0.505,0.083,0.0093,0.0500
22575,-35.80681,-20.53466,-15.27216,-6.51584,-8.19505,-0.56127,0.9487,15.70,0.0163,29.36,3.08,0.492,0.505,0.083,0.0093,0.0500
22600,-35.80243,-20.49712,-15.30531,-6.50081,-8.21879,-0.58571,0.9465,15.65,0.0162,29.25,3.61,0.492,0.505,0.083,0.0093,0.0500
22625,-35.88660,-20.54074,-15.34586,-6.53915,-8.23481,-0.57190,0.9521,15.61,0.0162,29.34,3.42,0.492,0.505,0.083,0.0093,0.0500
22650,-35.81266,-20.50931,-15.30335,-6.51068,-8.19627,-0.59640,0.9480,15.43,0.0160,29.54,3.19,0.492,0.505,0.083,0.0093,0.0500
22675,-35.77913,-20.50151,-15.27762,-6.49985,-8.18673,-0.59103,0.9464,15.68,0.0162,29.36,3.00,0.492,0.505,0.083,0.0093,0.0500
22700,-35.83195,-20.53507,-15.29688,-6.49006,-8.21004,-0.59678,0.9450,15.59,0.0162,29.52,2.57,0.492,0.505,0.083,0.0093,0.0500
22725,-35.82552,-20.51654,-15.30898,-6.49911,-8.21300,-0.59687,0.9463,15.49,0.0160,29.58,2.63,0.492,0.505,0.083,0.0093,0.0500
22750,-35.83064,-20.54277,-15.28787,-6.49973,-8.19941,-0.58873,0.9464,15.49,0.0160,29.52,2.87,0.492,0.505,0.083,0.0093,0.0500
22775,-35.83487,-20.53113,-15.30374,-6.48026,-8.23603,-0.58746,0.9435,15.28,0.0158,29.54,2.57,0.492,0.505,0.083,0.0093,0.0500
22800,-35.84886,-20.56215,-15.28670,-6.51165,-8.19210,-0.58295,0.9481,15.40,0.0160,29.71,2.51,0.492,0.505,0.083,0.0093,0.0500
22825,-35.84739,-20.56162,-15.28577,-6.51124,-8.19577,-0.57876,0.9481,15.46,0.0160,29.48,2.86,0.492,0.505,0.083,0.0093,0.0500
22850,-35.87409,-20.59160,-15.28248,-6.51666,-8.19339,-0.57243,0.9488,15.34,0.0159,29.70,2.50,0.492,0.505,0.083,0.0093,0.0500
22875,-35.98304,-20.67028,-15.31276,-6.51036,-8.21780,-0.58461,0.9479,15.44,0.0160,29.78,2.42,0.492,0.505,0.083,0.0093,0.0500
22900,-35.95142,-20.67076,-15.28065,-6.50020,-8.18427,-0.59618,0.9464,15.62,0.0162,29.73,2.47,0.492,0.505,0.083,0.0093,0.0500
22925,-35.92872,-20.63123,-15.29749,-6.50369,-8.22829,-0.56551,0.9470,15.49,0.0161,29.74,2.49,0.492,0.505,0.083,0.0093,0.0500
22950,-35.93602,-20.65477,-15.28125,-6.49625,-8.19833,-0.58667,0.9459,15.43,0.0160,29.77,2.96,0.492,0.505,0.083,0.0093,0.0500
22975,-35.96824,-20.64727,-15.32097,-6.52277,-8.22431,-0.57389,0.9497,15.42,0.0160,29.57,2.80,0.492,0.505,0.083,0.0093,0.0500
23000,-36.03055,-20.73274,-15.29781,-6.51883,-8.19541,-0.58357,0.9492,15.34,0.0159,29.85,2.89,0.492,0.505,0.087,0.0098,0.0500
23025,-36.00632,-20.71756,-15.28877,-6.52398,-8.18879,-0.57599,0.9499,15.58,0.0161,29.84,2.86,0.492,0.505,0.087,0.0098,0.0500
23050,-35.98341,-20.65086,-15.33255,-6.53404,-8.22621,-0.57229,0.9514,15.60,0.0162,29.68,3.03,0.492,0.505,0.087,0.0098,0.0500
23075,-35.91352,-20.65148,-15.26204,-6.49683,-8.16868,-0.59654,0.9460,15.72,0.0163,29.87,2.72,0.492,0.505,0.087,0.0098,0.0500
23100,-35.95668,-20.63589,-15.32078,-6.51792,-8.22819,-0.57467,0.9490,-74.15,-0.0768,30.07,2.39,0.492,0.505,0.087,0.0098,0.0500
23125,-35.88907,-20.59465,-15.29441,-6.50564,-8.20936,-0.57941,0.9472,15.78,0.0164,29.99,2.52,0.492,0.505,0.087,0.0098,0.0500
23150,-35.93105,-20.60505,-15.32600,-6.49010,-8.24844,-0.58746,0.9450,15.82,0.0164,29.93,3.02,0.492,0.505,0.087,0.0098,0.0500
23175,-35.89725,-20.62735,-15.26991,-6.49165,-8.18873,-0.58953,0.9452,-74.24,-0.0769,29.67,3.21,0.492,0.505,0.087,0.0098,0.0500
23200,-35.99228,-20.69365,-15.29863,-6.51231,-8.20376,-0.58256,0.9482,-74.64,-0.0773,29.57,3.78,0.492,0.505,0.087,0.0098,0.0500
23225,-35.88688,-20.63546,-15.25142,-6.45352,-8.19752,-0.60038,0.9397,15.47,0.0160,29.66,3.59,0.492,0.505,0.087,0.0098,0.0500
23250,-35.97076,-20.63657,-15.33419,-6.52742,-8.22342,-0.58336,0.9504,15.67,0.0162,29.34,4.18,0.492,0.505,0.087,0.0098,0.0500
23275,-35.83967,-20.59588,-15.24379,-6.47253,-8.17184,-0.59942,0.9424,-74.41,-0.0771,29.36,3.99,0.492,0.505,0.087,0.0098,0.0500
23300,-35.97352,-20.66883,-15.30469,-6.49149,-8.22242,-0.59079,0.9452,15.46,0.0160,29.77,3.86,0.492,0.505,0.087,0.0098,0.0500
23325,-35.92509,-20.65603,-15.26906,-6.49012,-8.21237,-0.56657,0.9450,15.67,0.0162,29.91,3.52,0.492,0.505,0.087,0.0098,0.0500
23350,-35.98513,-20.69046,-15.29468,-6.51246,-8.18441,-0.59780,0.9482,15.75,0.0163,29.53,3.78,0.492,0.505,0.087,0.0098,0.0500
23375,-35.93689,-20.66612,-15.27077,-6.48922,-8.19838,-0.58317,0.9449,15.93,0.0165,29.48,3.24,0.492,0.505,0.087,0.0098,0.0500
23400,-35.91974,-20.67694,-15.24281,-6.49153,-8.16677,-0.58450,0.9452,15.69,0.0163,29.64,3.40,0.492,0.505,0.087,0.0098,0.0500
23425,-35.92938,-20.65749,-15.27190,-6.50211,-8.17505,-0.59473,0.9467,15.79,0.0164,29.51,3.73,0.492,0.505,0.087,0.0098,0.0500
23450,-35.99282,-20.71030,-15.28251,-6.49652,-8.18054,-0.60545,0.9459,15.29,0.0158,29.42,3.70,0.492,0.505,0.087,0.0098,0.0500
23475,-36.01388,-20.72360,-15.29028,-6.52235,-8.20838,-0.55954,0.9497,15.41,0.0160,29.61,3.10,0.492,0.505,0.087,0.0098,0.0500
23499,-36.02809,-20.74133,-15.28675,-6.52336,-8.18803,-0.57537,0.9498,-74.54,-0.0772,29.92,2.57,0.492,0.505,0.087,0.0098,0.0500
