cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
6175,-47.59122,-27.96197,-19.62925,-6.51026,-12.63823,-0.48076,0.9479,-71.76,-0.0744,29.35,2.97,0.474,0.501,0.069,0.0078,0.0500
6200,-47.50093,-27.88582,-19.61511,-6.50013,-12.65146,-0.46352,0.9464,18.32,0.0190,29.41,2.85,0.475,0.501,0.069,0.0078,0.0500
6225,-47.49105,-27.94759,-19.54346,-6.51104,-12.54947,-0.48295,0.9480,18.22,0.0189,29.19,3.31,0.475,0.501,0.069,0.0078,0.0500
6250,-47.53416,-27.94135,-19.59281,-6.51281,-12.61489,-0.46511,0.9483,-71.88,-0.0745,29.93,2.92,0.475,0.501,0.069,0.0078,0.0500
6275,-47.58568,-27.97362,-19.61206,-6.48573,-12.62215,-0.50418,0.9443,108.13,0.1120,29.78,3.29,0.475,0.501,0.069,0.0078,0.0500
6300,-47.54528,-27.96986,-19.57542,-6.52466,-12.56928,-0.48148,0.9500,18.23,0.0189,29.49,3.34,0.475,0.501,0.069,0.0078,0.0500
6325,-47.59913,-28.01560,-19.58353,-6.51407,-12.59715,-0.47231,0.9485,18.30,0.0190,29.33,3.11,0.475,0.501,0.069,0.0078,0.0500
6350,-47.58100,-28.00435,-19.57666,-6.48921,-12.59766,-0.48978,0.9448,18.42,0.0191,29.67,2.77,0.475,0.501,0.069,0.0078,0.0500
6375,-47.68568,-28.06527,-19.62041,-6.52778,-12.62749,-0.46514,0.9505,18.45,0.0191,29.49,2.90,0.475,0.501,0.069,0.0078,0.0500
6400,-47.71231,-28.09257,-19.61973,-6.51231,-12.63141,-0.47601,0.9482,18.52,0.0192,29.59,3.16,0.475,0.501,0.069,0.0078,0.0500
6425,-47.69755,-28.09153,-19.60602,-6.51930,-12.62054,-0.46618,0.9492,18.51,0.0192,29.69,2.70,0.475,0.501,0.069,0.0078,0.0500
6450,-47.66844,-28.03300,-19.63544,-6.53760,-12.62984,-0.46800,0.9519,18.45,0.0191,29.65,2.71,0.475,0.501,0.069,0.0078,0.0500
6475,-47.62161,-28.04337,-19.57825,-6.50458,-12.60462,-0.46904,0.9471,18.45,0.0191,29.62,2.61,0.475,0.501,0.069,0.0078,0.0500
6500,-47.63660,-28.06254,-19.57406,-6.50576,-12.57574,-0.49256,0.9473,18.38,0.0190,29.78,2.56,0.475,0.501,0.069,0.0078,0.0500
6525,-47.71068,-28.10822,-19.60246,-6.51344,-12.62002,-0.46900,0.9484,18.33,0.0190,29.57,2.37,0.475,0.501,0.069,0.0078,0.0500
6550,-47.74653,-28.15211,-19.59442,-6.51096,-12.60995,-0.47351,0.9480,18.21,0.0189,29.70,2.24,0.476,0.501,0.069,0.0078,0.0500
6575,-47.72985,-28.10923,-19.62062,-6.50147,-12.65241,-0.46674,0.9466,108.24,0.1122,29.67,2.52,0.476,0.501,0.069,0.0078,0.0500
6600,-47.70938,-28.13119,-19.57819,-6.52970,-12.58646,-0.46203,0.9507,18.35,0.0190,29.61,2.80,0.476,0.501,0.069,0.0078,0.0500
6625,-47.67701,-28.10559,-19.57142,-6.49790,-12.58426,-0.48926,0.9461,18.27,0.0189,29.53,2.82,0.476,0.501,0.069,0.0078,0.0500
6650,-47.64197,-28.06141,-19.58057,-6.50966,-12.59830,-0.47261,0.9478,18.24,0.0189,29.51,2.70,0.476,0.501,0.069,0.0078,0.0500
6675,-47.68199,-28.07907,-19.60292,-6.50413,-12.61544,-0.48334,0.9470,18.17,0.0188,29.63,2.66,0.476,0.501,0.069,0.0078,0.0500
6700,-47.74458,-28.11510,-19.62948,-6.50639,-12.64318,-0.47991,0.9474,18.21,0.0189,29.63,2.63,0.476,0.501,0.069,0.0078,0.0500
6725,-47.65444,-28.08058,-19.57386,-6.51463,-12.57053,-0.48870,0.9485,18.19,0.0189,29.34,2.62,0.476,0.501,0.069,0.0078,0.0500
6750,-47.77160,-28.15766,-19.61393,-6.52220,-12.61330,-0.47842,0.9497,18.28,0.0189,29.30,2.61,0.476,0.501,0.069,0.0078,0.0500
6775,-47.65940,-28.09236,-19.56704,-6.49198,-12.58908,-0.48598,0.9453,18.29,0.0190,29.51,2.62,0.476,0.501,0.069,0.0078,0.0500
6800,-47.67073,-28.05275,-19.61798,-6.48637,-12.65119,-0.48042,0.9444,18.24,0.0189,29.55,2.67,0.476,0.501,0.069,0.0078,0.0500
6825,-47.68397,-28.10607,-19.57790,-6.47532,-12.62021,-0.48237,0.9428,18.26,0.0189,29.78,2.50,0.476,0.501,0.069,0.0078,0.0500
6850,-47.67140,-28.12341,-19.54799,-6.48001,-12.57512,-0.49286,0.9435,18.19,0.0189,29.64,2.48,0.477,0.501,0.069,0.0078,0.0500
6875,-47.67824,-28.08816,-19.59008,-6.50491,-12.60391,-0.48126,0.9471,18.24,0.0189,29.54,2.84,0.477,0.501,0.069,0.0078,0.0500
6900,-47.68620,-28.10897,-19.57723,-6.50829,-12.60547,-0.46347,0.9476,18.21,0.0189,29.68,2.47,0.477,0.501,0.069,0.0078,0.0500
6925,-47.60051,-28.07566,-19.52486,-6.47166,-12.55528,-0.49792,0.9423,18.12,0.0188,29.59,2.45,0.477,0.501,0.069,0.0078,0.0500
6950,-47.77442,-28.13236,-19.64206,-6.52175,-12.64888,-0.47143,0.9496,18.07,0.0187,29.47,2.96,0.477,0.501,0.069,0.0078,0.0500
6975,-47.80640,-28.18017,-19.62623,-6.52471,-12.63406,-0.46746,0.9500,18.07,0.0187,29.58,2.88,0.477,0.501,0.069,0.0078,0.0500
7000,-47.68497,-28.16291,-19.52206,-6.52219,-12.53070,-0.46916,0.9497,17.88,0.0185,29.59,2.57,0.477,0.501,0.066,0.0074,0.0500
7025,-47.71666,-28.13613,-19.58053,-6.49447,-12.59927,-0.48679,0.9456,17.90,0.0185,29.51,2.88,0.477,0.501,0.066,0.0074,0.0500
7050,-47.71905,-28.13705,-19.58200,-6.49876,-12.58024,-0.50299,0.9462,17.71,0.0184,29.69,2.55,0.477,0.501,0.066,0.0074,0.0500
7075,-47.67403,-28.10764,-19.56638,-6.50057,-12.58191,-0.48390,0.9465,17.72,0.0184,29.70,2.37,0.477,0.501,0.066,0.0074,0.0500
7100,-47.74731,-28.14793,-19.59938,-6.50558,-12.61591,-0.47789,0.9472,17.68,0.0183,29.69,2.42,0.477,0.501,0.066,0.0074,0.0500
7125,-47.83664,-28.23381,-19.60283,-6.50239,-12.61234,-0.48810,0.9468,17.51,0.0181,29.70,2.45,0.477,0.501,0.066,0.0074,0.0500
7150,-47.81411,-28.21452,-19.59959,-6.50812,-12.61829,-0.47318,0.9476,17.51,0.0181,29.65,2.51,0.478,0.501,0.066,0.0074,0.0500
7175,-47.79411,-28.18162,-19.61249,-6.50384,-12.62644,-0.48221,0.9470,17.40,0.0180,29.64,2.54,0.478,0.501,0.066,0.0074,0.0500
7200,-47.76432,-28.15298,-19.61134,-6.52004,-12.61262,-0.47869,0.9493,17.42,0.0181,29.60,2.53,0.478,0.501,0.066,0.0074,0.0500
7225,-47.73546,-28.14746,-19.58801,-6.49394,-12.61107,-0.48300,0.9455,17.49,0.0181,29.56,2.58,0.478,0.501,0.066,0.0074,0.0500
7250,-47.77286,-28.20378,-19.56908,-6.51094,-12.58195,-0.47619,0.9480,17.60,0.0182,29.61,2.53,0.478,0.501,0.066,0.0074,0.0500
7275,-47.76586,-28.16916,-19.59670,-6.50373,-12.60757,-0.48540,0.9470,17.61,0.0183,29.30,3.09,0.478,0.501,0.066,0.0074,0.0500
7300,-47.68606,-28.12707,-19.55900,-6.48680,-12.57869,-0.49351,0.9445,17.64,0.0183,29.34,3.00,0.478,0.501,0.066,0.0074,0.0500
7325,-47.74570,-28.14121,-19.60448,-6.52922,-12.59044,-0.48483,0.9507,17.70,0.0183,29.35,3.03,0.478,0.501,0.066,0.0074,0.0500
7350,-47.72257,-28.14401,-19.57856,-6.50579,-12.58281,-0.48995,0.9473,17.80,0.0184,29.32,2.96,0.478,0.501,0.066,0.0074,0.0500
7375,-47.76880,-28.15672,-19.61208,-6.51746,-12.61087,-0.48375,0.9490,17.71,0.0184,29.56,2.59,0.479,0.501,0.066,0.0074,0.0500
7400,-47.72097,-28.14033,-19.58063,-6.50488,-12.60342,-0.47233,0.9471,17.60,0.0182,29.41,2.92,0.479,0.501,0.066,0.0074,0.0500
7425,-47.68021,-28.06661,-19.61360,-6.51920,-12.59980,-0.49460,0.9492,17.66,0.0183,29.47,2.90,0.479,0.501,0.066,0.0074,0.0500
7450,-47.75658,-28.15629,-19.60029,-6.52861,-12.59707,-0.47460,0.9506,17.63,0.0183,29.46,2.90,0.479,0.501,0.066,0.0074,0.0500
7475,-47.75236,-28.17326,-19.57910,-6.51543,-12.60245,-0.46122,0.9487,107.70,0.1116,29.62,2.90,0.479,0.501,0.066,0.0074,0.0500
7500,-47.82900,-28.20928,-19.61972,-6.53442,-12.62461,-0.46069,0.9514,17.77,0.0184,29.57,2.57,0.479,0.501,0.066,0.0074,0.0500
7525,-47.75923,-28.19965,-19.55958,-6.51342,-12.58409,-0.46207,0.9484,17.71,0.0184,29.15,3.17,0.479,0.500,0.066,0.0074,0.0500
7550,-47.78662,-28.19540,-19.59122,-6.52577,-12.59325,-0.47220,0.9502,17.58,0.0182,29.29,2.94,0.479,0.500,0.066,0.0074,0.0500
7575,-47.65796,-28.13865,-19.51932,-6.51619,-12.52248,-0.48065,0.9488,17.73,0.0184,29.01,3.42,0.479,0.500,0.066,0.0074,0.0500
7600,-47.72903,-28.18040,-19.54863,-6.50447,-12.56353,-0.48063,0.9471,17.78,0.0184,29.98,2.99,0.480,0.500,0.066,0.0074,0.0500
7625,-47.81231,-28.20939,-19.60292,-6.52482,-12.59822,-0.47987,0.9500,17.73,0.0184,29.36,2.95,0.480,0.500,0.066,0.0074,0.0500
7650,-47.90572,-28.25047,-19.65525,-6.54037,-12.65305,-0.46183,0.9523,17.75,0.0184,29.18,3.19,0.480,0.500,0.066,0.0074,0.0500
7675,-47.88236,-28.29278,-19.58958,-6.49596,-12.60419,-0.48943,0.9458,17.61,0.0183,29.64,1.96,0.480,0.500,0.066,0.0074,0.0500
7700,-47.89720,-28.25758,-19.63963,-6.50816,-12.66297,-0.46849,0.9476,17.60,0.0182,29.44,2.69,0.480,0.500,0.066,0.0074,0.0500
7725,-47.88011,-28.26618,-19.61393,-6.51107,-12.62273,-0.48013,0.9480,17.61,0.0183,29.20,3.08,0.480,0.500,0.066,0.0074,0.0500
7750,-47.84034,-28.23084,-19.60950,-6.50707,-12.60037,-0.50206,0.9474,17.67,0.0183,29.76,2.95,0.480,0.500,0.066,0.0074,0.0500
7775,-47.94447,-28.29449,-19.64998,-6.54622,-12.62558,-0.47818,0.9531,17.63,0.0183,29.25,3.18,0.480,0.500,0.066,0.0074,0.0500
7800,-47.87860,-28.29649,-19.58211,-6.48949,-12.60357,-0.48904,0.9449,17.66,0.0183,29.31,3.16,0.480,0.500,0.066,0.0074,0.0500
7825,-47.91536,-28.30790,-19.60746,-6.53059,-12.60465,-0.47222,0.9509,17.56,0.0182,29.27,3.11,0.480,0.500,0.066,0.0074,0.0500
7850,-47.86438,-28.28105,-19.58332,-6.51807,-12.59051,-0.47474,0.9491,107.51,0.1114,29.22,3.29,0.480,0.500,0.066,0.0074,0.0500
7875,-47.88350,-28.28339,-19.60011,-6.52930,-12.59557,-0.47525,0.9507,197.56,0.2047,29.36,3.43,0.480,0.500,0.066,0.0074,0.0500
7900,-47.87960,-28.28017,-19.59942,-6.52576,-12.60424,-0.46942,0.9502,17.44,0.0181,29.56,2.54,0.480,0.500,0.066,0.0074,0.0500
7925,-47.93112,-28.31947,-19.61165,-6.51526,-12.60689,-0.48950,0.9486,17.48,0.0181,29.49,2.56,0.480,0.500,0.066,0.0074,0.0500
7950,-47.91232,-28.31777,-19.59455,-6.51213,-12.58171,-0.50071,0.9482,17.35,0.0180,29.56,2.57,0.480,0.500,0.066,0.0074,0.0500
7975,-47.93417,-28.31493,-19.61924,-6.49701,-12.64768,-0.47455,0.9460,17.26,0.0179,29.79,2.49,0.481,0.500,0.066,0.0074,0.0500
8000,-47.88765,-28.29362,-19.59403,-6.51312,-12.59744,-0.48347,0.9483,17.28,0.0179,29.66,2.42,0.481,0.500,0.069,0.0078,0.0500
8025,-47.95153,-28.32972,-19.62182,-6.52731,-12.61076,-0.48374,0.9504,17.37,0.0180,29.79,2.33,0.481,0.500,0.069,0.0078,0.0500
8050,-47.85197,-28.25214,-19.59983,-6.50091,-12.60656,-0.49236,0.9466,107.51,0.1114,30.12,2.29,0.481,0.500,0.069,0.0078,0.0500
8075,-47.80692,-28.24627,-19.56066,-6.47846,-12.57616,-0.50604,0.9433,17.48,0.0181,29.73,2.71,0.481,0.500,0.069,0.0078,0.0500
8100,-47.81452,-28.23380,-19.58072,-6.51879,-12.58962,-0.47231,0.9492,17.51,0.0181,29.70,2.67,0.481,0.500,0.069,0.0078,0.0500
8125,-47.85643,-28.26093,-19.59550,-6.51796,-12.61540,-0.46214,0.9490,17.54,0.0182,29.42,2.77,0.481,0.500,0.069,0.0078,0.0500
8150,-47.79418,-28.21775,-19.57644,-6.48974,-12.59901,-0.48769,0.9449,17.52,0.0182,29.50,2.20,0.481,0.500,0.069,0.0078,0.0500
8175,-47.79310,-28.21329,-19.57981,-6.48831,-12.59166,-0.49984,0.9447,17.55,0.0182,29.46,2.61,0.481,0.500,0.069,0.0078,0.0500
8200,-47.80013,-28.23483,-19.56531,-6.51486,-12.55959,-0.49085,0.9486,17.52,0.0182,29.58,2.13,0.481,0.500,0.069,0.0078,0.0500
8225,-47.76283,-28.20489,-19.55794,-6.49368,-12.57065,-0.49361,0.9455,17.40,0.0180,29.61,2.09,0.481,0.500,0.069,0.0078,0.0500
8250,-47.87997,-28.27555,-19.60442,-6.54530,-12.58866,-0.47046,0.9530,17.39,0.0180,29.45,2.19,0.481,0.500,0.069,0.0078,0.0500
8275,-47.82084,-28.25066,-19.57018,-6.51942,-12.57983,-0.47093,0.9492,17.28,0.0179,29.41,2.23,0.481,0.500,0.069,0.0078,0.0500
8300,-47.78792,-28.22526,-19.56266,-6.49900,-12.56018,-0.50347,0.9463,17.30,0.0179,29.46,1.99,0.481,0.500,0.069,0.0078,0.0500
8325,-47.91137,-28.25999,-19.65139,-6.51072,-12.65960,-0.48106,0.9480,17.40,0.0180,29.46,2.17,0.481,0.500,0.069,0.0078,0.0500
8350,-47.87756,-28.27865,-19.59890,-6.49030,-12.62589,-0.48271,0.9450,17.30,0.0179,29.41,2.19,0.481,0.500,0.069,0.0078,0.0500
8375,-47.85067,-28.22591,-19.62476,-6.49845,-12.61523,-0.51107,0.9462,17.32,0.0180,29.58,2.27,0.481,0.500,0.069,0.0078,0.0500
8400,-47.90716,-28.30550,-19.60166,-6.52189,-12.60518,-0.47458,0.9496,17.29,0.0179,29.33,1.96,0.481,0.500,0.069,0.0078,0.0500
8425,-47.86956,-28.30534,-19.56422,-6.51380,-12.57952,-0.47090,0.9484,17.30,0.0179,30.19,2.50,0.481,0.500,0.069,0.0078,0.0500
8450,-47.94199,-28.31204,-19.62995,-6.52031,-12.62745,-0.48219,0.9494,17.24,0.0179,29.67,2.27,0.481,0.500,0.069,0.0078,0.0500
8475,-47.98213,-28.39123,-19.59090,-6.50528,-12.59732,-0.48830,0.9472,107.21,0.1111,30.11,2.41,0.481,0.500,0.069,0.0078,0.0500
8500,-47.98884,-28.38217,-19.60667,-6.50302,-12.60367,-0.49998,0.9469,17.22,0.0179,29.89,1.94,0.481,0.500,0.069,0.0078,0.0500
8525,-47.95754,-28.33887,-19.61867,-6.51498,-12.59928,-0.50441,0.9486,17.17,0.0178,29.74,2.03,0.481,0.500,0.069,0.0078,0.0500
8550,-47.93336,-28.32618,-19.60718,-6.49759,-12.62317,-0.48642,0.9461,17.29,0.0179,29.66,1.84,0.481,0.500,0.069,0.0078,0.0500
8575,-47.91656,-28.31122,-19.60534,-6.50399,-12.61782,-0.48352,0.9470,17.29,0.0179,29.63,1.81,0.481,0.500,0.069,0.0078,0.0500
8600,-47.89300,-28.29209,-19.60092,-6.52623,-12.57628,-0.49841,0.9502,17.19,0.0178,29.63,1.84,0.481,0.500,0.069,0.0078,0.0500
8625,-47.89665,-28.30960,-19.58705,-6.51530,-12.58205,-0.48970,0.9486,17.26,0.0179,29.75,1.79,0.481,0.500,0.069,0.0078,0.0500
8650,-47.93397,-28.33527,-19.59870,-6.51177,-12.60718,-0.47975,0.9481,17.29,0.0179,29.64,2.32,0.481,0.500,0.069,0.0078,0.0500
8675,-47.96427,-28.38659,-19.57768,-6.47055,-12.60147,-0.50566,0.9421,107.29,0.1112,29.90,2.13,0.481,0.500,0.069,0.0078,0.0500
8700,-47.97303,-28.35235,-19.62068,-6.52583,-12.60488,-0.48997,0.9502,197.32,0.2045,29.77,3.58,0.481,0.501,0.069,0.0078,0.0500
8725,-47.96320,-28.38457,-19.57863,-6.49470,-12.58662,-0.49731,0.9456,107.33,0.1112,29.81,2.42,0.481,0.501,0.069,0.0078,0.0500
8750,-48.01325,-28.36846,-19.64479,-6.52515,-12.63316,-0.48649,0.9501,197.47,0.2047,30.21,2.17,0.481,0.501,0.069,0.0078,0.0500
8775,-47.97784,-28.38176,-19.59609,-6.52931,-12.59974,-0.46703,0.9507,197.51,0.2047,29.89,1.99,0.481,0.501,0.069,0.0078,0.0500
8800,-47.92316,-28.36901,-19.55414,-6.48806,-12.57519,-0.49089,0.9447,197.49,0.2047,29.92,2.08,0.481,0.501,0.069,0.0078,0.0500
8825,-47.99311,-28.43227,-19.56083,-6.49927,-12.54930,-0.51227,0.9463,197.52,0.2047,29.78,2.07,0.481,0.501,0.069,0.0078,0.0500
8850,-48.02929,-28.42408,-19.60521,-6.49022,-12.61363,-0.50137,0.9450,107.53,0.1115,29.16,2.77,0.481,0.501,0.069,0.0078,0.0500
8875,-47.95742,-28.36539,-19.59203,-6.50358,-12.60335,-0.48510,0.9469,107.51,0.1114,29.34,2.46,0.481,0.501,0.069,0.0078,0.0500
8900,-47.97755,-28.36020,-19.61735,-6.51106,-12.61960,-0.48668,0.9480,107.33,0.1112,29.51,2.74,0.481,0.501,0.069,0.0078,0.0500
8925,-47.99758,-28.38335,-19.61423,-6.51698,-12.60123,-0.49602,0.9489,107.40,0.1113,29.67,2.50,0.481,0.501,0.069,0.0078,0.0500
8950,-47.98598,-28.38855,-19.59742,-6.50696,-12.60589,-0.48458,0.9474,197.40,0.2046,29.80,2.77,0.481,0.501,0.069,0.0078,0.0500
8975,-48.04493,-28.41911,-19.62583,-6.49636,-12.63131,-0.49815,0.9459,197.48,0.2047,29.56,3.02,0.481,0.501,0.069,0.0078,0.0500
9000,-48.09870,-28.44762,-19.65107,-6.53991,-12.62250,-0.48867,0.9522,107.55,0.1115,29.67,2.56,0.481,0.501,0.066,0.0074,0.0500
9025,-48.00179,-28.38823,-19.61357,-6.53519,-12.60326,-0.47512,0.9515,197.55,0.2048,30.12,2.23,0.481,0.501,0.066,0.0074,0.0500
9050,-48.09877,-28.49872,-19.60005,-6.52425,-12.59976,-0.47605,0.9499,107.61,0.1115,29.98,1.90,0.482,0.501,0.066,0.0074,0.0500
9075,-48.15403,-28.50643,-19.64760,-6.50331,-12.66246,-0.48183,0.9469,17.60,0.0182,29.90,2.46,0.482,0.501,0.066,0.0074,0.0500
9100,-48.13356,-28.49356,-19.63999,-6.52665,-12.62603,-0.48732,0.9503,17.55,0.0182,29.50,2.82,0.482,0.501,0.066,0.0074,0.0500
9125,-48.05544,-28.45761,-19.59783,-6.49869,-12.58762,-0.51153,0.9462,17.52,0.0182,29.38,2.90,0.482,0.501,0.066,0.0074,0.0500
9150,-48.07371,-28.45620,-19.61752,-6.50293,-12.62393,-0.49066,0.9468,197.59,0.2048,29.81,2.63,0.482,0.501,0.066,0.0074,0.0500
9175,-48.11333,-28.48198,-19.63136,-6.49495,-12.62340,-0.51300,0.9457,107.59,0.1115,29.49,2.45,0.482,0.501,0.066,0.0074,0.0500
9200,-48.06936,-28.45239,-19.61697,-6.53598,-12.61305,-0.46794,0.9517,197.47,0.2047,30.21,2.79,0.482,0.500,0.066,0.0074,0.0500
9225,-48.03310,-28.40773,-19.62537,-6.52627,-12.63030,-0.46880,0.9502,197.42,0.2047,29.85,3.07,0.482,0.500,0.066,0.0074,0.0500
9250,-48.00999,-28.41407,-19.59591,-6.51006,-12.58627,-0.49958,0.9479,197.57,0.2048,30.03,3.11,0.482,0.500,0.066,0.0074,0.0500
9275,-48.05704,-28.46888,-19.58816,-6.51307,-12.58582,-0.48927,0.9483,197.45,0.2047,30.05,3.49,0.482,0.500,0.066,0.0074,0.0500
9300,-48.02864,-28.39214,-19.63649,-6.53184,-12.61261,-0.49204,0.9511,197.48,0.2047,29.95,3.73,0.482,0.500,0.066,0.0074,0.0500
9325,-48.06826,-28.39563,-19.67263,-6.51888,-12.66003,-0.49373,0.9492,197.42,0.2047,30.16,3.81,0.482,0.500,0.066,0.0074,0.0500
9350,-48.00741,-28.37483,-19.63257,-6.52797,-12.61893,-0.48567,0.9505,107.41,0.1113,30.21,3.67,0.482,0.500,0.066,0.0074,0.0500
9375,-48.06225,-28.40389,-19.65836,-6.53707,-12.64525,-0.47605,0.9518,107.46,0.1114,29.97,3.84,0.482,0.500,0.066,0.0074,0.0500
9400,-48.06701,-28.40094,-19.66608,-6.53107,-12.64522,-0.48979,0.9509,107.43,0.1114,29.72,3.96,0.482,0.500,0.066,0.0074,0.0500
9425,-47.91062,-28.34221,-19.56841,-6.50242,-12.57547,-0.49052,0.9468,17.53,0.0182,29.69,4.03,0.482,0.500,0.066,0.0074,0.0500
9450,-48.07284,-28.45755,-19.61529,-6.52587,-12.59793,-0.49149,0.9502,17.42,0.0181,29.91,3.96,0.482,0.500,0.066,0.0074,0.0500
9475,-48.03293,-28.43419,-19.59873,-6.48782,-12.60664,-0.50428,0.9446,197.47,0.2047,29.68,3.87,0.482,0.500,0.066,0.0074,0.0500
9500,-48.03131,-28.43770,-19.59361,-6.52947,-12.57098,-0.49316,0.9507,197.38,0.2046,30.09,3.62,0.482,0.500,0.066,0.0074,0.0500
9525,-48.00295,-28.41702,-19.58593,-6.51790,-12.56435,-0.50369,0.9490,197.33,0.2046,30.13,3.51,0.482,0.500,0.066,0.0074,0.0500
9550,-48.00481,-28.38159,-19.62322,-6.53441,-12.61985,-0.46896,0.9514,197.25,0.2045,30.20,3.52,0.482,0.500,0.066,0.0074,0.0500
9575,-48.07609,-28.43511,-19.64099,-6.55029,-12.61488,-0.47581,0.9537,107.27,0.1112,30.15,3.68,0.482,0.500,0.066,0.0074,0.0500
9600,-48.03526,-28.44685,-19.58841,-6.49682,-12.60034,-0.49124,0.9460,17.15,0.0178,29.83,4.06,0.483,0.500,0.066,0.0074,0.0500
9625,-48.03055,-28.45670,-19.57384,-6.50233,-12.56868,-0.50283,0.9468,17.13,0.0178,30.16,4.12,0.483,0.500,0.066,0.0074,0.0500
9650,-48.10774,-28.50132,-19.60643,-6.50383,-12.61069,-0.49191,0.9470,107.08,0.1110,30.11,3.96,0.483,0.500,0.066,0.0074,0.0500
9675,-48.08404,-28.50237,-19.58167,-6.52728,-12.57669,-0.47770,0.9504,107.08,0.1110,30.29,3.71,0.483,0.500,0.066,0.0074,0.0500
9700,-48.10738,-28.51070,-19.59668,-6.52195,-12.59650,-0.47824,0.9496,107.14,0.1111,30.00,3.84,0.483,0.500,0.066,0.0074,0.0500
9725,-48.21261,-28.56931,-19.64330,-6.51970,-12.63197,-0.49164,0.9493,107.07,0.1110,29.97,3.90,0.483,0.500,0.066,0.0074,0.0500
9750,-48.12423,-28.49141,-19.63282,-6.54109,-12.61132,-0.48042,0.9524,17.09,0.0177,30.07,3.84,0.483,0.500,0.066,0.0074,0.0500
9775,-48.15636,-28.54071,-19.61566,-6.50826,-12.58927,-0.51813,0.9476,17.14,0.0178,29.92,4.01,0.483,0.500,0.066,0.0074,0.0500
9800,-48.18690,-28.56159,-19.62532,-6.53388,-12.60263,-0.48881,0.9514,17.07,0.0177,30.29,3.92,0.483,0.500,0.066,0.0074,0.0500
9825,-48.17463,-28.54967,-19.62496,-6.54010,-12.61117,-0.47369,0.9523,17.12,0.0177,30.16,3.93,0.483,0.500,0.066,0.0074,0.0500
9850,-48.12853,-28.54483,-19.58370,-6.52488,-12.56594,-0.49287,0.9500,17.23,0.0179,30.15,3.93,0.483,0.500,0.066,0.0074,0.0500
9875,-48.20027,-28.57223,-19.62804,-6.57205,-12.58780,-0.46819,0.9569,107.14,0.1111,30.33,3.82,0.483,0.500,0.066,0.0074,0.0500
9900,-48.21192,-28.58458,-19.62735,-6.53949,-12.60601,-0.48185,0.9522,17.21,0.0178,30.35,3.83,0.483,0.500,0.066,0.0074,0.0500
9925,-48.20353,-28.58356,-19.61997,-6.51837,-12.60750,-0.49410,0.9491,17.00,0.0176,30.39,3.75,0.483,0.500,0.066,0.0074,0.0500
9950,-48.17094,-28.55841,-19.61254,-6.51391,-12.60678,-0.49184,0.9484,17.06,0.0177,30.52,3.62,0.483,0.500,0.066,0.0074,0.0500
9975,-48.25160,-28.62549,-19.62612,-6.51700,-12.59539,-0.51373,0.9489,16.99,0.0176,30.41,3.82,0.483,0.500,0.066,0.0074,0.0500
10000,-48.20908,-28.58086,-19.62823,-6.52450,-12.61020,-0.49353,0.9500,17.10,0.0177,30.32,3.90,0.483,0.500,0.063,0.0070,0.0500
10025,-48.14366,-28.53558,-19.60808,-6.53069,-12.58214,-0.49525,0.9509,17.05,0.0177,30.53,3.50,0.483,0.500,0.063,0.0070,0.0500
10050,-48.21068,-28.59845,-19.61223,-6.51768,-12.59880,-0.49575,0.9490,17.10,0.0177,30.30,3.38,0.483,0.500,0.063,0.0070,0.0500
10075,-48.10459,-28.54438,-19.56021,-6.50443,-12.55297,-0.50281,0.9471,107.05,0.1110,30.14,3.65,0.483,0.500,0.063,0.0070,0.0500
10100,-48.27148,-28.65032,-19.62116,-6.51808,-12.60134,-0.50174,0.9491,107.10,0.1110,30.16,3.83,0.483,0.500,0.063,0.0070,0.0500
10125,-48.19530,-28.58550,-19.60980,-6.53316,-12.59338,-0.48326,0.9512,107.16,0.1111,30.21,3.79,0.483,0.500,0.063,0.0070,0.0500
10150,-48.16405,-28.55368,-19.61037,-6.51003,-12.59390,-0.50643,0.9479,107.22,0.1111,30.42,2.85,0.484,0.500,0.063,0.0070,0.0500
10175,-48.23919,-28.60040,-19.63879,-6.53665,-12.62967,-0.47246,0.9518,17.06,0.0177,30.50,2.76,0.484,0.500,0.063,0.0070,0.0500
10200,-48.18672,-28.60975,-19.57696,-6.50418,-12.57547,-0.49730,0.9470,17.18,0.0178,30.22,3.38,0.484,0.500,0.063,0.0070,0.0500
10225,-48.16826,-28.60552,-19.56274,-6.48742,-12.55811,-0.51720,0.9446,107.23,0.1112,30.37,3.62,0.484,0.500,0.063,0.0070,0.0500
10250,-48.19811,-28.58972,-19.60839,-6.53640,-12.58509,-0.48690,0.9517,17.38,0.0180,30.05,3.68,0.484,0.500,0.063,0.0070,0.0500
10275,-48.21082,-28.56742,-19.64340,-6.52878,-12.60866,-0.50596,0.9506,17.28,0.0179,29.75,3.66,0.484,0.500,0.063,0.0070,0.0500
10300,-48.26476,-28.62406,-19.64070,-6.52882,-12.61625,-0.49564,0.9506,-72.78,-0.0755,29.40,3.51,0.484,0.500,0.063,0.0070,0.0500
10325,-48.29534,-28.64538,-19.64996,-6.57193,-12.60782,-0.47021,0.9569,17.35,0.0180,29.07,3.82,0.484,0.500,0.063,0.0070,0.0500
