cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
4075,-18.76141,-7.47297,-11.28844,-2.40311,-8.22870,-0.65663,0.8737,171.93,0.1770,30.75,6.54,0.480,0.505,0.256,0.0287,0.0500
4100,-18.81053,-7.44771,-11.36282,-2.41925,-8.28485,-0.65872,0.8796,-98.77,-0.1017,31.32,5.93,0.480,0.504,0.256,0.0287,0.0500
4125,-18.74140,-7.44107,-11.30033,-2.41364,-8.23395,-0.65275,0.8775,-8.33,-0.0086,30.95,6.37,0.480,0.504,0.256,0.0287,0.0500
4150,-18.74967,-7.42719,-11.32248,-2.41953,-8.28032,-0.62262,0.8797,-9.32,-0.0096,30.94,6.20,0.480,0.504,0.256,0.0287,0.0500
4175,-18.81135,-7.46806,-11.34330,-2.42478,-8.26984,-0.64867,0.8816,-10.26,-0.0106,30.54,5.74,0.480,0.504,0.256,0.0287,0.0500
4200,-18.68678,-7.40137,-11.28541,-2.40436,-8.22370,-0.65734,0.8742,80.69,0.0831,30.71,6.05,0.480,0.504,0.256,0.0287,0.0500
4225,-18.74248,-7.42426,-11.31823,-2.42204,-8.24580,-0.65039,0.8806,-9.53,-0.0098,31.21,5.83,0.480,0.504,0.256,0.0287,0.0500
4250,-18.79273,-7.44680,-11.34593,-2.41173,-8.24960,-0.68460,0.8768,-100.54,-0.1036,30.67,6.27,0.480,0.504,0.256,0.0287,0.0500
4275,-18.82823,-7.48247,-11.34575,-2.39579,-8.26256,-0.68741,0.8710,-11.02,-0.0113,31.30,5.90,0.480,0.504,0.256,0.0287,0.0500
4300,-18.73991,-7.43710,-11.30281,-2.42789,-8.22876,-0.64616,0.8827,78.99,0.0814,30.99,6.05,0.480,0.504,0.256,0.0287,0.0500
4325,-18.82111,-7.53974,-11.28137,-2.41693,-8.20572,-0.65872,0.8787,-11.57,-0.0119,30.87,6.15,0.480,0.504,0.256,0.0287,0.0500
4350,-18.86780,-7.50642,-11.36138,-2.44350,-8.28585,-0.63203,0.8884,167.45,0.1725,30.68,6.54,0.480,0.504,0.256,0.0287,0.0500
4375,-18.87419,-7.55456,-11.31963,-2.41467,-8.24906,-0.65590,0.8779,77.32,0.0796,30.90,6.14,0.480,0.504,0.256,0.0287,0.0500
4400,-18.83764,-7.47818,-11.35946,-2.42103,-8.26561,-0.67282,0.8802,78.52,0.0809,30.79,5.93,0.480,0.504,0.256,0.0287,0.0500
4425,-18.88694,-7.53726,-11.34967,-2.43699,-8.26257,-0.65011,0.8860,258.83,0.2666,30.82,5.74,0.480,0.504,0.256,0.0287,0.0500
4450,-18.90334,-7.57098,-11.33236,-2.40995,-8.26839,-0.65402,0.8762,259.93,0.2677,30.97,5.89,0.480,0.503,0.256,0.0287,0.0500
4475,-18.81698,-7.48739,-11.32960,-2.41593,-8.27209,-0.64157,0.8784,349.66,0.3601,30.69,5.93,0.480,0.503,0.256,0.0287,0.0500
4500,-18.88393,-7.53985,-11.34407,-2.42689,-8.27534,-0.64185,0.8823,-189.16,-0.1948,30.87,5.93,0.480,0.503,0.256,0.0287,0.0500
4525,-18.90725,-7.52849,-11.37876,-2.42734,-8.30436,-0.64707,0.8825,169.19,0.1742,30.96,5.79,0.480,0.503,0.256,0.0287,0.0500
4550,-18.86664,-7.56412,-11.30252,-2.42029,-8.22054,-0.66168,0.8799,168.76,0.1737,30.69,5.88,0.480,0.503,0.256,0.0287,0.0500
4575,-18.90523,-7.56937,-11.33586,-2.42126,-8.25100,-0.66360,0.8803,78.72,0.0811,30.99,6.15,0.480,0.503,0.256,0.0287,0.0500
4600,-18.92553,-7.59664,-11.32889,-2.41919,-8.23943,-0.67027,0.8795,77.16,0.0795,31.07,6.18,0.480,0.503,0.256,0.0287,0.0500
4625,-18.90993,-7.57549,-11.33444,-2.42946,-8.24879,-0.65619,0.8833,76.96,0.0792,30.95,6.13,0.479,0.503,0.256,0.0287,0.0500
4650,-18.89310,-7.55406,-11.33904,-2.43723,-8.25091,-0.65090,0.8861,255.70,0.2634,31.11,6.00,0.479,0.503,0.256,0.0287,0.0500
4675,-19.01470,-7.64131,-11.37338,-2.44314,-8.27794,-0.65231,0.8883,74.69,0.0769,30.80,6.27,0.479,0.503,0.256,0.0287,0.0500
4700,-18.92873,-7.60253,-11.32621,-2.42603,-8.23228,-0.66789,0.8820,-14.76,-0.0152,30.62,6.29,0.479,0.503,0.256,0.0287,0.0500
4725,-18.89155,-7.54881,-11.34274,-2.42171,-8.26412,-0.65691,0.8805,-14.86,-0.0153,30.76,6.23,0.479,0.503,0.256,0.0287,0.0500
4750,-18.87217,-7.53521,-11.33696,-2.41767,-8.25177,-0.66751,0.8790,73.79,0.0760,30.99,6.29,0.479,0.503,0.256,0.0287,0.0500
4775,-18.90025,-7.53766,-11.36259,-2.43431,-8.27289,-0.65539,0.8850,163.86,0.1688,30.71,6.41,0.479,0.503,0.256,0.0287,0.0500
4800,-18.87739,-7.52165,-11.35573,-2.43555,-8.26557,-0.65462,0.8855,-16.30,-0.0168,30.53,6.54,0.479,0.503,0.256,0.0287,0.0500
4825,-18.96395,-7.63793,-11.32601,-2.42287,-8.24206,-0.66109,0.8809,253.71,0.2614,30.48,6.32,0.479,0.502,0.256,0.0287,0.0500
4850,-18.88432,-7.58767,-11.29665,-2.42622,-8.22256,-0.64787,0.8821,253.03,0.2607,30.63,6.15,0.479,0.502,0.256,0.0287,0.0500
4875,-18.96473,-7.65037,-11.31435,-2.41414,-8.23052,-0.66969,0.8777,344.26,0.3546,30.96,6.34,0.479,0.502,0.256,0.0287,0.0500
4900,-18.95428,-7.62263,-11.33165,-2.43642,-8.23603,-0.65920,0.8858,-15.55,-0.0160,30.55,6.33,0.479,0.502,0.256,0.0287,0.0500
4925,-18.98348,-7.62769,-11.35579,-2.40507,-8.29797,-0.65275,0.8744,163.06,0.1680,30.37,6.60,0.479,0.502,0.256,0.0287,0.0500
4950,-18.92828,-7.61786,-11.31042,-2.42267,-8.21887,-0.66889,0.8808,162.72,0.1677,31.20,6.13,0.479,0.502,0.256,0.0287,0.0500
4975,-18.90900,-7.61786,-11.29114,-2.40774,-8.20534,-0.67807,0.8754,74.82,0.0771,30.77,6.37,0.479,0.502,0.256,0.0287,0.0500
5000,-18.95836,-7.59958,-11.35878,-2.43538,-8.25324,-0.67017,0.8854,74.89,0.0772,30.27,6.74,0.479,0.502,0.243,0.0273,0.0500
5025,-18.89341,-7.55395,-11.33946,-2.44143,-8.26376,-0.63427,0.8876,164.41,0.1694,31.34,6.22,0.479,0.502,0.243,0.0273,0.0500
5050,-18.95443,-7.66294,-11.29149,-2.42876,-8.19098,-0.67176,0.8830,-16.82,-0.0173,30.46,6.81,0.479,0.502,0.243,0.0273,0.0500
5075,-19.02710,-7.69389,-11.33321,-2.43216,-8.24522,-0.65583,0.8843,73.34,0.0756,30.79,6.44,0.479,0.502,0.243,0.0273,0.0500
5100,-19.02529,-7.68810,-11.33718,-2.44980,-8.22853,-0.65885,0.8907,162.77,0.1677,30.65,6.81,0.479,0.502,0.243,0.0273,0.0500
5125,-18.94823,-7.56351,-11.38471,-2.44247,-8.27934,-0.66290,0.8880,252.35,0.2601,30.87,6.59,0.479,0.502,0.243,0.0273,0.0500
5150,-19.03263,-7.64140,-11.39123,-2.44616,-8.30149,-0.64358,0.8894,72.15,0.0744,30.99,6.21,0.479,0.502,0.243,0.0273,0.0500
5175,-18.97204,-7.64926,-11.32279,-2.43906,-8.22826,-0.65547,0.8868,162.57,0.1676,30.81,6.47,0.479,0.502,0.243,0.0273,0.0500
5200,-18.98814,-7.60474,-11.38340,-2.41429,-8.30893,-0.66018,0.8778,-17.95,-0.0185,30.80,6.54,0.479,0.502,0.243,0.0273,0.0500
5225,-19.00610,-7.61946,-11.38664,-2.43753,-8.30556,-0.64356,0.8862,342.52,0.3532,31.21,6.20,0.479,0.502,0.243,0.0273,0.0500
5250,-19.00432,-7.64462,-11.35970,-2.43810,-8.25820,-0.66340,0.8864,251.48,0.2593,30.92,6.35,0.479,0.502,0.243,0.0273,0.0500
5275,-19.07636,-7.71527,-11.36109,-2.42600,-8.27253,-0.66256,0.8820,339.63,0.3502,31.03,6.24,0.479,0.502,0.243,0.0273,0.0500
5300,-19.03613,-7.68093,-11.35521,-2.42818,-8.25855,-0.66848,0.8828,159.10,0.1640,31.25,6.16,0.479,0.502,0.243,0.0273,0.0500
5325,-19.06263,-7.72592,-11.33671,-2.44378,-8.21616,-0.67677,0.8885,161.87,0.1669,31.16,5.91,0.479,0.502,0.243,0.0273,0.0500
5350,-19.08985,-7.71483,-11.37502,-2.46190,-8.26433,-0.64878,0.8951,251.50,0.2592,31.51,5.63,0.479,0.502,0.243,0.0273,0.0500
5375,-19.02973,-7.69070,-11.33903,-2.46578,-8.21516,-0.65809,0.8965,71.98,0.0742,31.22,6.42,0.479,0.502,0.243,0.0273,0.0500
5400,-19.02924,-7.68787,-11.34138,-2.46147,-8.21534,-0.66456,0.8949,341.71,0.3521,31.35,6.28,0.479,0.502,0.243,0.0273,0.0500
5425,-18.94315,-7.61299,-11.33016,-2.44733,-8.21514,-0.66769,0.8898,250.98,0.2586,31.30,5.99,0.479,0.502,0.243,0.0273,0.0500
5450,-19.02090,-7.65421,-11.36669,-2.46063,-8.23750,-0.66856,0.8946,161.27,0.1662,30.88,6.41,0.479,0.502,0.243,0.0273,0.0500
5475,-18.98820,-7.66799,-11.32021,-2.44672,-8.20415,-0.66934,0.8896,161.89,0.1668,30.61,6.40,0.479,0.502,0.243,0.0273,0.0500
5500,-18.95932,-7.62134,-11.33798,-2.48730,-8.21517,-0.63551,0.9043,71.14,0.0733,30.91,6.06,0.479,0.502,0.243,0.0273,0.0500
5525,-19.05968,-7.70833,-11.35135,-2.48522,-8.22734,-0.63879,0.9036,162.59,0.1676,31.18,5.66,0.479,0.502,0.243,0.0273,0.0500
5550,-18.96214,-7.64050,-11.32164,-2.46414,-8.18701,-0.67049,0.8959,73.67,0.0759,30.18,6.57,0.479,0.502,0.243,0.0273,0.0500
5575,-18.92617,-7.58693,-11.33924,-2.47796,-8.20445,-0.65683,0.9009,166.28,0.1714,30.27,6.49,0.479,0.502,0.243,0.0273,0.0500
5600,-18.92097,-7.59825,-11.32272,-2.47557,-8.17911,-0.66805,0.9000,75.91,0.0783,31.12,6.49,0.479,0.502,0.243,0.0273,0.0500
5625,-18.96507,-7.59677,-11.36829,-2.48693,-8.22686,-0.65451,0.9042,166.02,0.1712,31.15,6.63,0.479,0.503,0.243,0.0273,0.0500
5650,-18.96943,-7.63808,-11.33135,-2.48575,-8.19231,-0.65329,0.9037,-14.98,-0.0154,30.78,6.45,0.479,0.503,0.243,0.0273,0.0500
5675,-19.04834,-7.68217,-11.36617,-2.47616,-8.21504,-0.67498,0.9003,73.77,0.0760,30.64,6.29,0.479,0.503,0.243,0.0273,0.0500
5700,-18.97790,-7.68202,-11.29588,-2.46399,-8.17101,-0.66088,0.8958,-18.50,-0.0191,31.09,5.98,0.479,0.503,0.243,0.0273,0.0500
5725,-18.99968,-7.70166,-11.29802,-2.47444,-8.16890,-0.65467,0.8996,72.26,0.0745,30.94,6.03,0.479,0.503,0.243,0.0273,0.0500
5750,-18.97894,-7.57082,-11.40812,-2.50753,-8.26238,-0.63821,0.9117,71.68,0.0739,30.94,6.53,0.479,0.503,0.243,0.0273,0.0500
5775,-18.99264,-7.64230,-11.35034,-2.47157,-8.21998,-0.65879,0.8986,71.53,0.0737,31.19,6.53,0.479,0.503,0.243,0.0273,0.0500
5800,-18.89840,-7.54982,-11.34857,-2.47995,-8.20835,-0.66028,0.9016,161.02,0.1660,30.54,7.04,0.479,0.503,0.243,0.0273,0.0500
5825,-18.97491,-7.62285,-11.35206,-2.47599,-8.20783,-0.66823,0.9002,71.82,0.0740,30.49,7.03,0.479,0.503,0.243,0.0273,0.0500
5850,-18.91422,-7.57985,-11.33438,-2.47419,-8.20522,-0.65497,0.8995,71.88,0.0741,30.92,6.92,0.479,0.503,0.243,0.0273,0.0500
5875,-18.89604,-7.58768,-11.30836,-2.46630,-8.18541,-0.65666,0.8967,70.65,0.0728,30.77,7.05,0.479,0.503,0.243,0.0273,0.0500
5900,-18.92787,-7.61320,-11.31467,-2.47142,-8.19182,-0.65142,0.8985,161.52,0.1665,30.91,6.90,0.479,0.503,0.243,0.0273,0.0500
5925,-18.99440,-7.64876,-11.34564,-2.47056,-8.23847,-0.63661,0.8982,72.35,0.0746,30.46,7.01,0.479,0.503,0.243,0.0273,0.0500
5950,-18.91662,-7.62815,-11.28847,-2.47656,-8.15510,-0.65682,0.9004,74.22,0.0765,30.80,6.41,0.479,0.503,0.243,0.0273,0.0500
5975,-18.95970,-7.60273,-11.35696,-2.49141,-8.20955,-0.65600,0.9058,-106.84,-0.1101,30.75,6.15,0.479,0.503,0.243,0.0273,0.0500
6000,-18.98560,-7.65584,-11.32976,-2.46635,-8.18561,-0.67780,0.8967,163.91,0.1689,30.93,6.03,0.479,0.503,0.231,0.0259,0.0500
6025,-18.92396,-7.64772,-11.27624,-2.48263,-8.13128,-0.66233,0.9026,-15.80,-0.0163,30.68,6.22,0.479,0.503,0.231,0.0259,0.0500
6050,-18.89420,-7.62478,-11.26942,-2.45530,-8.14742,-0.66670,0.8927,-14.73,-0.0152,30.73,5.75,0.479,0.503,0.231,0.0259,0.0500
6075,-18.97118,-7.64232,-11.32886,-2.48223,-8.19083,-0.65581,0.9025,-103.66,-0.1068,30.65,5.77,0.479,0.503,0.231,0.0259,0.0500
6100,-18.98760,-7.64638,-11.34122,-2.47312,-8.18828,-0.67983,0.8992,-16.08,-0.0166,30.90,5.65,0.479,0.503,0.231,0.0259,0.0500
6125,-18.96854,-7.64847,-11.32007,-2.46966,-8.18921,-0.66120,0.8979,-15.66,-0.0161,31.06,6.08,0.479,0.503,0.231,0.0259,0.0500
6150,-19.06149,-7.68648,-11.37501,-2.47414,-8.23477,-0.66610,0.8995,-15.06,-0.0155,30.82,6.03,0.479,0.502,0.231,0.0259,0.0500
6175,-19.05716,-7.67594,-11.38123,-2.48591,-8.23279,-0.66253,0.9038,-103.61,-0.1067,31.21,5.96,0.479,0.502,0.231,0.0259,0.0500
6200,-19.08889,-7.73060,-11.35829,-2.48524,-8.22678,-0.64626,0.9036,-13.94,-0.0144,30.81,5.96,0.480,0.502,0.231,0.0259,0.0500
6225,-19.00540,-7.65338,-11.35201,-2.48600,-8.20496,-0.66105,0.9038,-104.67,-0.1078,30.74,6.15,0.480,0.502,0.231,0.0259,0.0500
6250,-18.93546,-7.59383,-11.34162,-2.47172,-8.19910,-0.67080,0.8986,-194.52,-0.2003,30.50,6.08,0.480,0.502,0.231,0.0259,0.0500
6275,-18.93931,-7.59614,-11.34316,-2.46967,-8.20565,-0.66784,0.8979,-103.31,-0.1064,30.44,6.18,0.480,0.502,0.231,0.0259,0.0500
6300,-19.01237,-7.65370,-11.35867,-2.47775,-8.22602,-0.65490,0.9008,-13.58,-0.0140,30.54,6.07,0.480,0.502,0.231,0.0259,0.0500
6325,-19.01074,-7.69089,-11.31985,-2.46994,-8.15050,-0.69941,0.8980,-12.38,-0.0127,30.94,6.14,0.480,0.502,0.231,0.0259,0.0500
6350,-18.90573,-7.57644,-11.32929,-2.45267,-8.19891,-0.67770,0.8917,-13.63,-0.0140,30.86,6.23,0.480,0.502,0.231,0.0259,0.0500
6375,-18.96639,-7.64299,-11.32341,-2.48498,-8.18738,-0.65105,0.9035,-12.20,-0.0126,31.28,5.92,0.480,0.502,0.231,0.0259,0.0500
6400,-19.01566,-7.63098,-11.38468,-2.49078,-8.22944,-0.66446,0.9056,-193.96,-0.2002,30.80,6.04,0.480,0.502,0.231,0.0259,0.0500
6425,-19.04717,-7.64343,-11.40374,-2.49205,-8.23723,-0.67446,0.9060,-284.05,-0.2931,31.41,5.88,0.480,0.502,0.231,0.0259,0.0500
6450,-18.91926,-7.58457,-11.33468,-2.48952,-8.20596,-0.63920,0.9051,-193.38,-0.1996,31.52,6.18,0.481,0.502,0.231,0.0259,0.0500
6475,-18.90411,-7.56636,-11.33776,-2.46118,-8.20074,-0.67584,0.8948,-195.04,-0.2014,32.06,5.84,0.481,0.502,0.231,0.0259,0.0500
6500,-18.99413,-7.62025,-11.37388,-2.48808,-8.22104,-0.66475,0.9046,-286.30,-0.2948,32.18,5.82,0.481,0.502,0.231,0.0259,0.0500
6525,-18.91404,-7.58288,-11.33116,-2.48467,-8.19180,-0.65470,0.9034,-283.27,-0.2919,30.98,6.33,0.481,0.502,0.231,0.0259,0.0500
6550,-18.98493,-7.65746,-11.32747,-2.47448,-8.17515,-0.67783,0.8997,-102.55,-0.1057,31.17,5.98,0.481,0.502,0.231,0.0259,0.0500
6575,-19.06474,-7.72846,-11.33628,-2.48398,-8.19125,-0.66104,0.9031,77.16,0.0795,30.70,6.39,0.481,0.502,0.231,0.0259,0.0500
6600,-19.01855,-7.70147,-11.31708,-2.47341,-8.17822,-0.66545,0.8993,76.99,0.0793,30.98,6.06,0.481,0.502,0.231,0.0259,0.0500
6625,-19.01203,-7.64857,-11.36346,-2.46322,-8.20452,-0.69572,0.8956,-102.07,-0.1052,31.01,6.10,0.481,0.502,0.231,0.0259,0.0500
6650,-19.06797,-7.69455,-11.37342,-2.47022,-8.24193,-0.66126,0.8981,76.26,0.0786,31.11,5.97,0.481,0.502,0.231,0.0259,0.0500
6675,-19.04116,-7.67315,-11.36802,-2.47635,-8.22015,-0.67152,0.9003,-15.59,-0.0161,31.13,5.81,0.481,0.502,0.231,0.0259,0.0500
6700,-19.04219,-7.73983,-11.30236,-2.47011,-8.16096,-0.67129,0.8981,-15.57,-0.0161,31.25,5.68,0.481,0.502,0.231,0.0259,0.0500
6725,-19.11932,-7.74107,-11.37825,-2.49634,-8.23020,-0.65172,0.9076,-12.82,-0.0132,31.13,6.03,0.481,0.502,0.231,0.0259,0.0500
6750,-19.14684,-7.79552,-11.35132,-2.47519,-8.21958,-0.65656,0.8999,-12.21,-0.0126,30.88,6.45,0.481,0.502,0.231,0.0259,0.0500
6775,-19.09714,-7.74355,-11.35358,-2.49529,-8.22129,-0.63701,0.9072,-16.14,-0.0167,31.08,6.23,0.481,0.501,0.231,0.0259,0.0500
6800,-19.07740,-7.73651,-11.34089,-2.47132,-8.20698,-0.66259,0.8985,-15.73,-0.0162,31.30,6.07,0.482,0.501,0.231,0.0259,0.0500
6825,-19.10817,-7.74725,-11.36092,-2.47811,-8.22890,-0.65391,0.9010,74.21,0.0765,31.07,6.22,0.482,0.501,0.231,0.0259,0.0500
6850,-19.05375,-7.73843,-11.31532,-2.47314,-8.16209,-0.68010,0.8992,164.27,0.1694,30.86,6.26,0.482,0.501,0.231,0.0259,0.0500
6875,-19.11330,-7.75759,-11.35571,-2.48045,-8.21175,-0.66351,0.9018,-16.51,-0.0170,31.28,6.25,0.482,0.501,0.231,0.0259,0.0500
6900,-19.05014,-7.71191,-11.33823,-2.47140,-8.19894,-0.66789,0.8985,-16.42,-0.0169,30.84,6.31,0.482,0.501,0.231,0.0259,0.0500
6925,-19.19281,-7.80514,-11.38767,-2.46621,-8.24123,-0.68023,0.8966,73.58,0.0759,31.16,5.80,0.482,0.501,0.231,0.0259,0.0500
6950,-19.19310,-7.81785,-11.37524,-2.48031,-8.22755,-0.66737,0.9018,162.72,0.1679,30.84,6.44,0.482,0.501,0.231,0.0259,0.0500
6975,-19.18250,-7.81886,-11.36364,-2.48152,-8.21966,-0.66245,0.9022,70.41,0.0727,31.34,5.99,0.482,0.501,0.231,0.0259,0.0500
7000,-19.20129,-7.87640,-11.32489,-2.46356,-8.19091,-0.67042,0.8957,70.74,0.0730,31.71,6.12,0.482,0.501,0.219,0.0246,0.0500
7025,-19.22047,-7.85022,-11.37026,-2.46397,-8.23931,-0.66698,0.8958,70.83,0.0731,31.85,5.81,0.482,0.501,0.219,0.0246,0.0500
7050,-19.23310,-7.87297,-11.36013,-2.48123,-8.20058,-0.67831,0.9021,-20.18,-0.0208,30.58,6.71,0.482,0.501,0.219,0.0246,0.0500
7075,-19.24280,-7.90968,-11.33312,-2.49418,-8.16315,-0.67578,0.9068,-20.17,-0.0208,31.05,6.42,0.482,0.501,0.219,0.0246,0.0500
7100,-19.21446,-7.84636,-11.36810,-2.47460,-8.24409,-0.64940,0.8997,-20.30,-0.0210,30.66,6.84,0.482,0.501,0.219,0.0246,0.0500
7125,-19.27866,-7.89578,-11.38287,-2.47911,-8.25766,-0.64611,0.9013,70.11,0.0724,31.21,6.24,0.482,0.501,0.219,0.0246,0.0500
7150,-19.15435,-7.82904,-11.32530,-2.45991,-8.19984,-0.66555,0.8944,-19.26,-0.0199,31.54,5.96,0.482,0.501,0.219,0.0246,0.0500
7175,-19.15406,-7.82307,-11.33099,-2.47252,-8.20138,-0.65709,0.8989,-20.18,-0.0208,31.22,6.34,0.482,0.501,0.219,0.0246,0.0500
7200,-19.10110,-7.71755,-11.38355,-2.48282,-8.25029,-0.65044,0.9027,160.10,0.1653,30.47,6.66,0.482,0.501,0.219,0.0246,0.0500
7225,-19.14353,-7.78709,-11.35643,-2.47653,-8.22038,-0.65952,0.9004,68.35,0.0706,31.34,5.87,0.483,0.501,0.219,0.0246,0.0500
7250,-19.12275,-7.77672,-11.34603,-2.47014,-8.18359,-0.69229,0.8981,247.51,0.2555,30.53,6.69,0.483,0.501,0.219,0.0246,0.0500
7275,-19.16281,-7.79103,-11.37178,-2.47629,-8.24036,-0.65513,0.9003,162.37,0.1675,30.95,6.27,0.483,0.501,0.219,0.0246,0.0500
7300,-19.19312,-7.82727,-11.36585,-2.48311,-8.22630,-0.65644,0.9028,71.81,0.0741,31.12,5.87,0.483,0.501,0.219,0.0246,0.0500
7325,-19.22582,-7.84950,-11.37632,-2.46591,-8.25427,-0.65614,0.8965,157.77,0.1628,31.35,6.27,0.483,0.501,0.219,0.0246,0.0500
7350,-19.16369,-7.81632,-11.34736,-2.47624,-8.21201,-0.65911,0.9003,246.58,0.2544,31.22,6.09,0.483,0.501,0.219,0.0246,0.0500
7375,-19.22559,-7.84720,-11.37839,-2.47837,-8.25309,-0.64694,0.9011,167.50,0.1726,30.77,6.31,0.483,0.501,0.219,0.0246,0.0500
7400,-19.28075,-7.93249,-11.34826,-2.46693,-8.20641,-0.67492,0.8969,256.76,0.2646,30.81,6.23,0.483,0.501,0.219,0.0246,0.0500
7425,-19.30582,-7.90397,-11.40185,-2.48196,-8.26044,-0.65945,0.9024,167.95,0.1730,31.08,6.05,0.483,0.501,0.219,0.0246,0.0500
7450,-19.29897,-7.90812,-11.39085,-2.46673,-8.24690,-0.67722,0.8968,168.35,0.1734,30.94,6.19,0.483,0.501,0.219,0.0246,0.0500
7475,-19.21365,-7.83112,-11.38253,-2.48235,-8.24283,-0.65734,0.9025,166.00,0.1710,30.98,6.33,0.483,0.501,0.219,0.0246,0.0500
7500,-19.28065,-7.92877,-11.35188,-2.48163,-8.20585,-0.66440,0.9022,166.15,0.1713,30.82,6.31,0.483,0.501,0.219,0.0246,0.0500
7525,-19.30013,-7.92350,-11.37664,-2.47554,-8.22277,-0.67833,0.9000,-12.50,-0.0129,31.20,5.99,0.483,0.502,0.219,0.0246,0.0500
7550,-19.26554,-7.89748,-11.36805,-2.47866,-8.23086,-0.65853,0.9012,-12.42,-0.0128,31.51,6.02,0.483,0.502,0.219,0.0246,0.0500
7575,-19.29646,-7.92773,-11.36873,-2.47846,-8.23909,-0.65118,0.9011,166.60,0.1716,31.28,5.99,0.483,0.502,0.219,0.0246,0.0500
7600,-19.33441,-7.97434,-11.36007,-2.45702,-8.22260,-0.68045,0.8933,255.83,0.2637,31.14,6.11,0.483,0.502,0.219,0.0246,0.0500
7625,-19.33093,-7.96783,-11.36311,-2.47136,-8.22001,-0.67173,0.8985,166.02,0.1710,31.24,5.93,0.483,0.502,0.219,0.0246,0.0500
7650,-19.23424,-7.91017,-11.32406,-2.46329,-8.16924,-0.69154,0.8956,163.67,0.1688,31.20,6.05,0.483,0.502,0.219,0.0246,0.0500
7675,-19.31337,-7.95449,-11.35888,-2.48899,-8.22482,-0.64507,0.9049,-102.59,-0.1057,31.03,6.40,0.483,0.502,0.219,0.0246,0.0500
7700,-19.27824,-7.90147,-11.37677,-2.46104,-8.24453,-0.67120,0.8948,167.26,0.1724,30.37,6.62,0.483,0.502,0.219,0.0246,0.0500
7725,-19.25138,-7.85822,-11.39315,-2.48832,-8.24489,-0.65994,0.9047,256.92,0.2648,31.10,5.78,0.483,0.502,0.219,0.0246,0.0500
7750,-19.21206,-7.86356,-11.34850,-2.46970,-8.18980,-0.68900,0.8979,76.62,0.0790,30.48,6.74,0.483,0.502,0.219,0.0246,0.0500
7775,-19.24811,-7.89996,-11.34814,-2.47703,-8.19901,-0.67210,0.9006,162.91,0.1680,31.11,6.38,0.483,0.502,0.219,0.0246,0.0500
7800,-19.32280,-7.94925,-11.37355,-2.49165,-8.19815,-0.68374,0.9059,73.34,0.0757,30.64,6.62,0.483,0.502,0.219,0.0246,0.0500
7825,-19.30311,-7.94286,-11.36025,-2.47996,-8.20586,-0.67442,0.9016,-100.48,-0.1036,31.17,5.97,0.483,0.502,0.219,0.0246,0.0500
7850,-19.25045,-7.94929,-11.30116,-2.47345,-8.14778,-0.67993,0.8993,-10.91,-0.0112,31.05,6.08,0.483,0.502,0.219,0.0246,0.0500
7875,-19.39167,-8.00784,-11.38383,-2.48253,-8.23460,-0.66670,0.9026,78.35,0.0807,31.32,5.87,0.484,0.502,0.219,0.0246,0.0500
7900,-19.35273,-7.99319,-11.35954,-2.47684,-8.21188,-0.67082,0.9005,253.87,0.2619,30.82,6.33,0.484,0.502,0.219,0.0246,0.0500
7925,-19.27372,-7.94185,-11.33187,-2.48727,-8.18920,-0.65539,0.9043,164.10,0.1692,30.84,6.57,0.484,0.502,0.219,0.0246,0.0500
7950,-19.25805,-7.93621,-11.32184,-2.46550,-8.18328,-0.67305,0.8964,166.89,0.1722,31.41,5.79,0.484,0.502,0.219,0.0246,0.0500
7975,-19.26023,-7.91058,-11.34965,-2.46834,-8.19123,-0.69008,0.8974,163.63,0.1687,30.85,6.32,0.484,0.502,0.219,0.0246,0.0500
8000,-19.24351,-7.89577,-11.34774,-2.46249,-8.20031,-0.68495,0.8953,-16.12,-0.0166,31.31,6.27,0.484,0.502,0.208,0.0234,0.0500
8025,-19.31785,-7.96352,-11.35433,-2.49492,-8.18577,-0.67364,0.9071,168.15,0.1733,31.51,5.88,0.484,0.502,0.208,0.0234,0.0500
8050,-19.33248,-7.95208,-11.38039,-2.48833,-8.21007,-0.68199,0.9047,168.20,0.1734,30.88,6.18,0.484,0.502,0.208,0.0234,0.0500
8075,-19.37998,-7.97131,-11.40868,-2.49090,-8.24369,-0.67409,0.9056,168.65,0.1738,30.93,6.12,0.484,0.502,0.208,0.0234,0.0500
8100,-19.38944,-8.02685,-11.36259,-2.46868,-8.21453,-0.67937,0.8975,78.61,0.0810,30.86,6.11,0.484,0.502,0.208,0.0234,0.0500
8125,-19.39249,-8.01730,-11.37519,-2.47496,-8.23358,-0.66665,0.8998,170.48,0.1758,30.59,6.15,0.484,0.502,0.208,0.0234,0.0500
8150,-19.35211,-7.98385,-11.36826,-2.47990,-8.21932,-0.66904,0.9016,81.04,0.0835,30.67,6.04,0.484,0.502,0.208,0.0234,0.0500
8175,-19.35252,-7.96789,-11.38463,-2.46083,-8.24420,-0.67960,0.8947,82.05,0.0846,30.81,6.03,0.484,0.502,0.208,0.0234,0.0500
8200,-19.29563,-7.95799,-11.33764,-2.48321,-8.18570,-0.66873,0.9028,171.72,0.1770,30.68,6.25,0.484,0.501,0.208,0.0234,0.0500
