cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
9950,-23.47285,-8.06965,-15.40320,-6.51213,-8.27414,-0.61693,0.9482,-20.70,-0.0214,31.22,6.68,0.479,0.502,0.198,0.0222,0.0500
9975,-23.47609,-8.09152,-15.38457,-6.52134,-8.25839,-0.60484,0.9495,-21.61,-0.0223,31.16,6.62,0.479,0.502,0.198,0.0222,0.0500
10000,-23.49916,-8.07423,-15.42492,-6.53623,-8.28720,-0.60149,0.9517,67.61,0.0698,31.01,6.80,0.479,0.502,0.208,0.0233,0.0500
10025,-23.48047,-8.08174,-15.39873,-6.50981,-8.27078,-0.61815,0.9478,67.75,0.0699,30.88,6.77,0.479,0.502,0.208,0.0233,0.0500
10050,-23.48837,-8.11972,-15.36865,-6.47661,-8.28694,-0.60510,0.9430,67.86,0.0701,30.41,6.84,0.479,0.502,0.208,0.0233,0.0500
10075,-23.40941,-8.00557,-15.40384,-6.50834,-8.29049,-0.60500,0.9476,-22.49,-0.0232,30.77,6.78,0.479,0.502,0.208,0.0233,0.0500
10100,-23.47204,-8.02996,-15.44208,-6.51342,-8.31375,-0.61491,0.9484,-22.71,-0.0235,31.40,6.44,0.480,0.502,0.208,0.0233,0.0500
10125,-23.32753,-7.97194,-15.35560,-6.48167,-8.24908,-0.62485,0.9438,68.85,0.0711,30.70,6.81,0.480,0.502,0.208,0.0233,0.0500
10150,-23.46830,-8.01003,-15.45827,-6.51319,-8.32756,-0.61752,0.9483,-21.36,-0.0220,30.53,6.80,0.480,0.502,0.208,0.0233,0.0500
10175,-23.39711,-8.02962,-15.36749,-6.51268,-8.24878,-0.60603,0.9483,-23.67,-0.0244,30.76,6.84,0.480,0.502,0.208,0.0233,0.0500
10200,-23.45734,-8.07158,-15.38576,-6.50164,-8.27247,-0.61164,0.9467,161.20,0.1664,30.58,6.98,0.480,0.502,0.208,0.0233,0.0500
10225,-23.47395,-8.06185,-15.41211,-6.52544,-8.27399,-0.61268,0.9501,-22.17,-0.0229,30.76,6.91,0.480,0.502,0.208,0.0233,0.0500
10250,-23.45606,-8.07295,-15.38311,-6.51248,-8.27372,-0.59691,0.9482,-20.98,-0.0217,30.95,6.95,0.480,0.502,0.208,0.0233,0.0500
10275,-23.51685,-8.08678,-15.43007,-6.50380,-8.30516,-0.62111,0.9470,-20.85,-0.0215,30.98,6.77,0.480,0.502,0.208,0.0233,0.0500
10300,-23.38071,-7.97858,-15.40213,-6.50427,-8.26679,-0.63106,0.9470,70.11,0.0724,31.08,6.77,0.480,0.502,0.208,0.0233,0.0500
10325,-23.44651,-8.00043,-15.44608,-6.51900,-8.31743,-0.60965,0.9492,-19.24,-0.0199,31.29,6.32,0.480,0.502,0.208,0.0233,0.0500
10350,-23.38947,-8.02482,-15.36465,-6.49564,-8.24800,-0.62102,0.9458,-21.81,-0.0225,31.18,6.46,0.480,0.502,0.208,0.0233,0.0500
10375,-23.51796,-8.06718,-15.45078,-6.52050,-8.33544,-0.59484,0.9494,-21.36,-0.0221,30.76,6.83,0.480,0.502,0.208,0.0233,0.0500
10400,-23.44361,-8.05516,-15.38845,-6.51231,-8.25937,-0.61677,0.9482,-21.48,-0.0222,30.43,6.62,0.480,0.502,0.208,0.0233,0.0500
10425,-23.47350,-8.04562,-15.42789,-6.53570,-8.28098,-0.61121,0.9516,-111.12,-0.1148,30.74,7.09,0.480,0.502,0.208,0.0233,0.0500
10450,-23.48009,-8.08562,-15.39446,-6.50820,-8.26699,-0.61927,0.9476,-19.88,-0.0205,30.57,7.04,0.480,0.502,0.208,0.0233,0.0500
10475,-23.57181,-8.15374,-15.41806,-6.51206,-8.30727,-0.59873,0.9482,-113.02,-0.1167,30.39,7.28,0.480,0.502,0.208,0.0233,0.0500
10500,-23.51995,-8.09504,-15.42491,-6.50870,-8.27248,-0.64373,0.9477,-111.64,-0.1153,29.87,7.51,0.480,0.502,0.208,0.0233,0.0500
10525,-23.58273,-8.13050,-15.45222,-6.52920,-8.31913,-0.60390,0.9507,-110.78,-0.1144,30.32,7.18,0.480,0.502,0.208,0.0233,0.0500
10550,-23.48509,-8.05801,-15.42708,-6.51576,-8.30525,-0.60607,0.9487,-110.92,-0.1146,30.45,7.14,0.481,0.502,0.208,0.0233,0.0500
10575,-23.58732,-8.13072,-15.45661,-6.51867,-8.33290,-0.60504,0.9491,-111.78,-0.1154,30.34,6.84,0.481,0.502,0.208,0.0233,0.0500
10600,-23.53029,-8.11766,-15.41263,-6.49678,-8.29286,-0.62300,0.9460,-111.81,-0.1155,29.88,7.27,0.481,0.502,0.208,0.0233,0.0500
10625,-23.59737,-8.21031,-15.38706,-6.49063,-8.26556,-0.63087,0.9451,-111.05,-0.1147,30.28,7.11,0.481,0.502,0.208,0.0233,0.0500
10650,-23.56445,-8.15759,-15.40686,-6.49467,-8.30845,-0.60374,0.9456,-111.46,-0.1151,30.80,6.69,0.481,0.502,0.208,0.0233,0.0500
10675,-23.58580,-8.17363,-15.41217,-6.51282,-8.28714,-0.61221,0.9483,68.72,0.0709,31.32,6.61,0.481,0.502,0.208,0.0233,0.0500
10700,-23.64266,-8.25130,-15.39136,-6.49195,-8.28585,-0.61356,0.9452,-19.40,-0.0200,30.92,6.87,0.481,0.502,0.208,0.0233,0.0500
10725,-23.70193,-8.26027,-15.44166,-6.52021,-8.31367,-0.60778,0.9494,-22.16,-0.0229,30.59,6.66,0.481,0.502,0.208,0.0233,0.0500
10750,-23.64576,-8.22870,-15.41706,-6.51151,-8.28082,-0.62473,0.9481,-24.63,-0.0254,30.71,6.59,0.481,0.502,0.208,0.0233,0.0500
10775,-23.75215,-8.30370,-15.44845,-6.52087,-8.31410,-0.61348,0.9495,64.70,0.0668,30.89,6.92,0.481,0.502,0.208,0.0233,0.0500
10800,-23.65080,-8.24747,-15.40333,-6.48440,-8.30521,-0.61372,0.9441,-23.36,-0.0241,30.80,6.68,0.481,0.502,0.208,0.0233,0.0500
10825,-23.66900,-8.22678,-15.44222,-6.51590,-8.32022,-0.60610,0.9487,-23.08,-0.0238,31.35,6.26,0.481,0.502,0.208,0.0233,0.0500
10850,-23.63206,-8.19548,-15.43658,-6.50618,-8.31409,-0.61630,0.9473,-20.86,-0.0215,31.32,6.56,0.481,0.502,0.208,0.0233,0.0500
10875,-23.61973,-8.21133,-15.40840,-6.49193,-8.30526,-0.61120,0.9452,-115.02,-0.1187,31.09,6.68,0.481,0.502,0.208,0.0233,0.0500
10900,-23.62051,-8.20319,-15.41732,-6.49436,-8.30205,-0.62091,0.9456,-23.52,-0.0243,30.85,6.66,0.481,0.502,0.208,0.0233,0.0500
10925,-23.69315,-8.23405,-15.45910,-6.49854,-8.33801,-0.62256,0.9462,-22.85,-0.0236,30.86,6.90,0.481,0.502,0.208,0.0233,0.0500
10950,-23.64524,-8.21989,-15.42535,-6.51239,-8.29028,-0.62268,0.9482,-23.86,-0.0246,30.95,6.87,0.481,0.502,0.208,0.0233,0.0500
10975,-23.62224,-8.15747,-15.46477,-6.50692,-8.35468,-0.60317,0.9474,-24.80,-0.0256,30.78,6.72,0.481,0.502,0.208,0.0233,0.0500
11000,-23.61352,-8.19125,-15.42227,-6.50730,-8.31491,-0.60005,0.9475,-21.21,-0.0219,30.78,6.87,0.481,0.502,0.197,0.0221,0.0500
11025,-23.60804,-8.18154,-15.42650,-6.51824,-8.30120,-0.60707,0.9491,-20.87,-0.0215,31.01,6.72,0.481,0.502,0.197,0.0221,0.0500
11050,-23.67119,-8.21898,-15.45222,-6.53692,-8.31309,-0.60221,0.9518,-112.25,-0.1158,30.96,7.13,0.481,0.502,0.197,0.0221,0.0500
11075,-23.60159,-8.16833,-15.43326,-6.50339,-8.33124,-0.59863,0.9469,-113.78,-0.1174,30.83,6.62,0.481,0.502,0.197,0.0221,0.0500
11100,-23.61980,-8.19959,-15.42021,-6.51745,-8.29625,-0.60651,0.9490,-204.77,-0.2113,30.58,7.14,0.481,0.502,0.197,0.0221,0.0500
11125,-23.64531,-8.20312,-15.44219,-6.51079,-8.31976,-0.61163,0.9480,-202.28,-0.2088,30.75,6.90,0.481,0.502,0.197,0.0221,0.0500
11150,-23.61629,-8.23441,-15.38188,-6.48798,-8.29681,-0.59709,0.9447,-21.83,-0.0225,30.96,6.96,0.481,0.502,0.197,0.0221,0.0500
11175,-23.64482,-8.22996,-15.41486,-6.51601,-8.29569,-0.60316,0.9488,-17.88,-0.0185,31.45,6.64,0.481,0.502,0.197,0.0221,0.0500
11200,-23.67534,-8.22278,-15.45256,-6.52219,-8.31677,-0.61359,0.9497,-20.23,-0.0209,31.42,6.52,0.481,0.502,0.197,0.0221,0.0500
11225,-23.66032,-8.21822,-15.44209,-6.51046,-8.33929,-0.59234,0.9479,-20.05,-0.0207,30.83,6.62,0.481,0.502,0.197,0.0221,0.0500
11250,-23.65644,-8.21365,-15.44279,-6.53371,-8.30518,-0.60391,0.9513,-109.62,-0.1131,31.32,6.45,0.481,0.502,0.197,0.0221,0.0500
11275,-23.61661,-8.22652,-15.39010,-6.51753,-8.27319,-0.59937,0.9490,-109.57,-0.1131,31.09,6.80,0.482,0.502,0.197,0.0221,0.0500
11300,-23.62178,-8.22062,-15.40116,-6.50544,-8.29116,-0.60457,0.9472,-19.26,-0.0199,31.14,6.60,0.482,0.502,0.197,0.0221,0.0500
11325,-23.62104,-8.22016,-15.40088,-6.51799,-8.26505,-0.61784,0.9490,-111.81,-0.1154,31.36,6.53,0.482,0.502,0.197,0.0221,0.0500
11350,-23.62340,-8.28817,-15.33523,-6.48701,-8.24380,-0.60442,0.9445,-21.91,-0.0226,31.24,6.44,0.482,0.502,0.197,0.0221,0.0500
11375,-23.72946,-8.30911,-15.42035,-6.51055,-8.28651,-0.62329,0.9480,-111.83,-0.1154,31.33,6.67,0.482,0.502,0.197,0.0221,0.0500
11400,-23.70454,-8.29741,-15.40713,-6.49907,-8.30161,-0.60645,0.9463,-23.71,-0.0245,31.38,6.56,0.482,0.502,0.197,0.0221,0.0500
11425,-23.64886,-8.26914,-15.37972,-6.47406,-8.28058,-0.62509,0.9426,68.89,0.0711,31.51,6.31,0.482,0.502,0.197,0.0221,0.0500
11450,-23.68898,-8.28507,-15.40390,-6.51489,-8.27493,-0.61408,0.9486,-20.69,-0.0214,31.34,6.03,0.482,0.502,0.197,0.0221,0.0500
11475,-23.73750,-8.32431,-15.41319,-6.50818,-8.29754,-0.60746,0.9476,68.94,0.0711,31.16,6.06,0.482,0.502,0.197,0.0221,0.0500
11500,-23.76675,-8.34262,-15.42413,-6.50545,-8.30564,-0.61304,0.9472,-21.30,-0.0220,31.26,6.18,0.482,0.502,0.197,0.0221,0.0500
11525,-23.73687,-8.29450,-15.44237,-6.50500,-8.32252,-0.61485,0.9471,159.00,0.1641,31.16,6.20,0.482,0.502,0.197,0.0221,0.0500
11550,-23.76662,-8.32337,-15.44325,-6.52261,-8.30987,-0.61077,0.9497,-111.90,-0.1155,31.28,6.04,0.482,0.502,0.197,0.0221,0.0500
11575,-23.80293,-8.33824,-15.46469,-6.53412,-8.30533,-0.62523,0.9514,-18.97,-0.0196,31.25,6.15,0.482,0.502,0.197,0.0221,0.0500
11600,-23.70002,-8.31706,-15.38296,-6.47823,-8.27600,-0.62874,0.9432,-108.31,-0.1118,31.37,6.23,0.482,0.502,0.197,0.0221,0.0500
11625,-23.75808,-8.31635,-15.44173,-6.52433,-8.31324,-0.60416,0.9500,-112.87,-0.1165,31.28,6.38,0.482,0.502,0.197,0.0221,0.0500
11650,-23.74567,-8.33153,-15.41414,-6.50970,-8.28039,-0.62405,0.9478,-21.46,-0.0221,31.25,6.58,0.482,0.502,0.197,0.0221,0.0500
11675,-23.69048,-8.29652,-15.39396,-6.48387,-8.28984,-0.62026,0.9441,-108.37,-0.1119,30.93,6.79,0.482,0.502,0.197,0.0221,0.0500
11700,-23.70391,-8.28414,-15.41977,-6.52563,-8.28767,-0.60646,0.9502,-198.96,-0.2053,30.78,6.86,0.482,0.502,0.197,0.0221,0.0500
11725,-23.76736,-8.33734,-15.43002,-6.50181,-8.32393,-0.60429,0.9467,-200.62,-0.2070,31.29,6.66,0.482,0.502,0.197,0.0221,0.0500
11750,-23.77068,-8.32068,-15.45000,-6.51464,-8.31908,-0.61629,0.9486,-107.90,-0.1113,30.53,6.68,0.482,0.502,0.197,0.0221,0.0500
11775,-23.81077,-8.33798,-15.47279,-6.52883,-8.31909,-0.62487,0.9506,-108.20,-0.1117,30.88,6.43,0.482,0.502,0.197,0.0221,0.0500
11800,-23.74226,-8.29415,-15.44811,-6.50328,-8.33152,-0.61332,0.9469,-107.83,-0.1113,31.15,6.50,0.482,0.502,0.197,0.0221,0.0500
11825,-23.68963,-8.26776,-15.42186,-6.50772,-8.30159,-0.61256,0.9475,-107.77,-0.1112,30.44,7.15,0.482,0.502,0.197,0.0221,0.0500
11850,-23.80264,-8.33143,-15.47121,-6.51347,-8.34228,-0.61546,0.9484,-109.69,-0.1132,30.88,6.54,0.482,0.502,0.197,0.0221,0.0500
11875,-23.84545,-8.39752,-15.44793,-6.49762,-8.33089,-0.61942,0.9461,-110.07,-0.1136,31.06,6.41,0.482,0.502,0.197,0.0221,0.0500
11900,-23.84176,-8.35157,-15.49018,-6.52891,-8.35696,-0.60431,0.9506,-109.44,-0.1129,31.07,6.43,0.482,0.502,0.197,0.0221,0.0500
11925,-23.84289,-8.38641,-15.45648,-6.51686,-8.30519,-0.63443,0.9489,-19.91,-0.0205,30.99,6.75,0.483,0.502,0.197,0.0221,0.0500
11950,-23.81508,-8.35856,-15.45652,-6.51290,-8.32970,-0.61392,0.9483,-110.48,-0.1140,30.52,7.09,0.483,0.502,0.197,0.0221,0.0500
11975,-23.77059,-8.30879,-15.46179,-6.51971,-8.32336,-0.61873,0.9493,67.86,0.0700,31.52,6.43,0.483,0.502,0.197,0.0221,0.0500
12000,-23.80872,-8.31792,-15.49080,-6.51309,-8.36464,-0.61306,0.9483,-19.73,-0.0204,31.55,6.31,0.483,0.502,0.207,0.0233,0.0500
12025,-23.83429,-8.35935,-15.47494,-6.50985,-8.34986,-0.61522,0.9479,-20.81,-0.0215,31.31,6.59,0.483,0.502,0.207,0.0233,0.0500
12050,-23.79982,-8.35481,-15.44501,-6.51208,-8.31234,-0.62059,0.9482,-109.72,-0.1132,31.51,6.57,0.483,0.502,0.207,0.0233,0.0500
12075,-23.77244,-8.35072,-15.42172,-6.51299,-8.28846,-0.62026,0.9483,-110.13,-0.1137,31.19,6.51,0.483,0.502,0.207,0.0233,0.0500
12100,-23.87597,-8.39993,-15.47604,-6.53082,-8.32936,-0.61586,0.9509,70.51,0.0728,31.01,6.27,0.483,0.502,0.207,0.0233,0.0500
12125,-23.82696,-8.36250,-15.46446,-6.51554,-8.34309,-0.60582,0.9487,-7.42,-0.0077,31.07,5.90,0.483,0.502,0.207,0.0233,0.0500
12150,-23.77108,-8.30230,-15.46877,-6.52443,-8.32627,-0.61808,0.9500,80.51,0.0835,31.29,5.99,0.483,0.502,0.207,0.0233,0.0500
12175,-23.88370,-8.37575,-15.50796,-6.51934,-8.36087,-0.62775,0.9492,80.50,0.0835,31.26,5.97,0.483,0.502,0.207,0.0233,0.0500
12200,-23.86338,-8.41206,-15.45132,-6.51561,-8.31082,-0.62489,0.9487,81.64,0.0847,31.34,6.24,0.483,0.502,0.207,0.0233,0.0500
12225,-23.88862,-8.40454,-15.48408,-6.52804,-8.33777,-0.61827,0.9505,-6.25,-0.0065,31.57,5.87,0.483,0.502,0.207,0.0233,0.0500
12250,-23.84887,-8.37045,-15.47842,-6.52810,-8.31957,-0.63076,0.9505,-96.96,-0.1005,31.42,5.90,0.483,0.502,0.207,0.0233,0.0500
12275,-23.85463,-8.36008,-15.49454,-6.52519,-8.34544,-0.62390,0.9501,-22.07,-0.0228,31.31,6.03,0.483,0.502,0.207,0.0233,0.0500
12300,-23.88406,-8.42502,-15.45904,-6.51946,-8.32829,-0.61128,0.9493,-112.01,-0.1156,31.93,6.46,0.483,0.502,0.207,0.0233,0.0500
12325,-23.79334,-8.34804,-15.44530,-6.53292,-8.29959,-0.61279,0.9512,-21.48,-0.0222,31.31,6.62,0.483,0.502,0.207,0.0233,0.0500
12350,-23.80217,-8.31187,-15.49030,-6.49597,-8.37111,-0.62322,0.9458,66.46,0.0686,31.39,6.54,0.483,0.502,0.207,0.0233,0.0500
12375,-23.76798,-8.28461,-15.48337,-6.55925,-8.31395,-0.61016,0.9550,66.42,0.0685,31.30,6.25,0.482,0.502,0.207,0.0233,0.0500
12400,-23.82911,-8.33272,-15.49639,-6.53051,-8.34214,-0.62373,0.9509,80.60,0.0836,31.44,5.95,0.483,0.502,0.207,0.0233,0.0500
12425,-23.78962,-8.33139,-15.45823,-6.51884,-8.32686,-0.61253,0.9492,68.22,0.0704,31.49,5.98,0.482,0.502,0.207,0.0233,0.0500
12450,-23.76104,-8.30123,-15.45981,-6.51988,-8.32994,-0.60999,0.9493,69.26,0.0715,31.35,5.99,0.482,0.502,0.207,0.0233,0.0500
12475,-23.72233,-8.31490,-15.40744,-6.49415,-8.32162,-0.59167,0.9456,68.15,0.0703,31.54,6.11,0.482,0.502,0.207,0.0233,0.0500
12500,-23.75021,-8.32207,-15.42814,-6.50493,-8.28787,-0.63534,0.9471,68.48,0.0707,31.52,6.27,0.482,0.502,0.207,0.0233,0.0500
12525,-23.74151,-8.32879,-15.41272,-6.48460,-8.30147,-0.62666,0.9442,-22.42,-0.0231,31.49,6.19,0.482,0.502,0.207,0.0233,0.0500
12550,-23.77217,-8.34015,-15.43202,-6.51617,-8.30393,-0.61192,0.9488,157.35,0.1624,31.31,6.42,0.482,0.502,0.207,0.0233,0.0500
12575,-23.78283,-8.31920,-15.46364,-6.49209,-8.33799,-0.63356,0.9453,82.08,0.0851,31.74,6.15,0.482,0.502,0.207,0.0233,0.0500
12600,-23.84182,-8.37097,-15.47085,-6.53665,-8.31288,-0.62132,0.9518,81.73,0.0848,31.50,6.19,0.482,0.502,0.207,0.0233,0.0500
12625,-23.87034,-8.38126,-15.48908,-6.52765,-8.35233,-0.60910,0.9504,-20.29,-0.0209,31.37,6.32,0.482,0.502,0.207,0.0233,0.0500
12650,-23.79837,-8.35019,-15.44817,-6.51690,-8.30395,-0.62733,0.9489,-19.72,-0.0203,31.55,6.35,0.482,0.502,0.207,0.0233,0.0500
12675,-23.86656,-8.38063,-15.48593,-6.52546,-8.34837,-0.61210,0.9501,-19.68,-0.0203,31.42,6.46,0.482,0.502,0.207,0.0233,0.0500
12700,-23.88784,-8.46691,-15.42093,-6.48550,-8.30544,-0.62999,0.9443,-19.96,-0.0206,31.49,6.42,0.482,0.502,0.207,0.0233,0.0500
12725,-23.84884,-8.44978,-15.39906,-6.51411,-8.28245,-0.60250,0.9485,-21.93,-0.0226,31.72,6.15,0.482,0.502,0.207,0.0233,0.0500
12750,-23.84056,-8.38708,-15.45347,-6.52302,-8.32179,-0.60866,0.9498,-20.20,-0.0208,31.65,6.33,0.482,0.502,0.207,0.0233,0.0500
12775,-23.85115,-8.39292,-15.45823,-6.49901,-8.32417,-0.63506,0.9463,-100.85,-0.1046,31.60,5.97,0.482,0.502,0.207,0.0233,0.0500
12800,-23.87130,-8.40347,-15.46782,-6.52384,-8.32135,-0.62264,0.9499,-110.75,-0.1143,31.70,6.36,0.482,0.502,0.207,0.0233,0.0500
12825,-23.91658,-8.41586,-15.50072,-6.54005,-8.35917,-0.60150,0.9523,-21.21,-0.0219,31.55,6.23,0.482,0.502,0.207,0.0233,0.0500
12850,-23.89075,-8.45867,-15.43208,-6.50319,-8.30717,-0.62172,0.9469,-21.79,-0.0225,31.63,6.34,0.482,0.502,0.207,0.0233,0.0500
12875,-23.93268,-8.46785,-15.46482,-6.53140,-8.32801,-0.60541,0.9510,67.13,0.0693,31.63,6.29,0.482,0.501,0.207,0.0233,0.0500
12900,-23.99244,-8.50525,-15.48719,-6.52366,-8.35744,-0.60609,0.9499,-19.24,-0.0199,31.72,6.24,0.482,0.501,0.207,0.0233,0.0500
12925,-23.94448,-8.46185,-15.48263,-6.50932,-8.34662,-0.62669,0.9478,-201.41,-0.2077,31.59,6.65,0.482,0.501,0.207,0.0233,0.0500
12950,-23.84574,-8.40743,-15.43831,-6.48597,-8.32841,-0.62392,0.9444,-200.06,-0.2063,31.67,6.35,0.482,0.501,0.207,0.0233,0.0500
12975,-23.84226,-8.41082,-15.43145,-6.52852,-8.29207,-0.61086,0.9506,-202.40,-0.2087,31.60,6.31,0.482,0.501,0.207,0.0233,0.0500
13000,-23.83527,-8.37555,-15.45972,-6.53271,-8.31707,-0.60994,0.9512,-201.83,-0.2081,31.58,6.32,0.482,0.501,0.197,0.0221,0.0500
13025,-23.85291,-8.37214,-15.48077,-6.51523,-8.34940,-0.61614,0.9486,-111.46,-0.1149,31.60,6.32,0.482,0.501,0.197,0.0221,0.0500
13050,-23.90206,-8.41144,-15.49062,-6.51955,-8.36833,-0.60274,0.9493,-108.67,-0.1121,31.52,6.64,0.482,0.501,0.197,0.0221,0.0500
13075,-23.90361,-8.45882,-15.44479,-6.50669,-8.32939,-0.60870,0.9474,-108.55,-0.1120,31.21,6.65,0.482,0.501,0.197,0.0221,0.0500
13100,-23.90512,-8.44401,-15.46111,-6.50747,-8.34690,-0.60675,0.9475,-17.85,-0.0184,31.39,6.42,0.482,0.501,0.197,0.0221,0.0500
13125,-23.91812,-8.46548,-15.45264,-6.49419,-8.34071,-0.61774,0.9456,-198.45,-0.2048,31.60,6.35,0.482,0.501,0.197,0.0221,0.0500
13150,-23.94677,-8.48633,-15.46043,-6.52145,-8.31653,-0.62245,0.9495,-20.39,-0.0210,31.47,6.55,0.482,0.501,0.197,0.0221,0.0500
13175,-23.89743,-8.42608,-15.47135,-6.53588,-8.31608,-0.61938,0.9516,-199.30,-0.2056,31.54,6.30,0.482,0.501,0.197,0.0221,0.0500
13200,-23.90914,-8.47954,-15.42961,-6.49745,-8.32165,-0.61051,0.9460,-109.83,-0.1133,31.32,6.55,0.482,0.501,0.197,0.0221,0.0500
13225,-23.91569,-8.40956,-15.50613,-6.51860,-8.35735,-0.63019,0.9491,-109.84,-0.1133,31.26,6.43,0.482,0.502,0.197,0.0221,0.0500
13250,-23.90742,-8.47393,-15.43350,-6.48402,-8.30656,-0.64291,0.9441,-108.86,-0.1123,31.27,6.66,0.482,0.502,0.197,0.0221,0.0500
13275,-23.92656,-8.44500,-15.48156,-6.50257,-8.33649,-0.64250,0.9468,-109.95,-0.1134,31.47,6.37,0.482,0.502,0.197,0.0221,0.0500
13300,-23.86386,-8.40725,-15.45661,-6.52413,-8.30078,-0.63171,0.9499,-108.66,-0.1121,31.23,6.65,0.482,0.502,0.197,0.0221,0.0500
13325,-23.98498,-8.52279,-15.46219,-6.49104,-8.33367,-0.63748,0.9451,-198.71,-0.2050,31.14,6.34,0.482,0.502,0.197,0.0221,0.0500
13350,-23.95109,-8.49761,-15.45348,-6.49388,-8.32356,-0.63604,0.9455,-199.16,-0.2054,31.23,6.48,0.482,0.502,0.197,0.0221,0.0500
13375,-23.93756,-8.44485,-15.49271,-6.51998,-8.36820,-0.60453,0.9493,-199.06,-0.2053,31.30,6.34,0.482,0.502,0.197,0.0221,0.0500
13400,-23.84784,-8.40057,-15.44727,-6.52985,-8.30248,-0.61494,0.9508,-197.25,-0.2035,31.50,6.47,0.482,0.502,0.197,0.0221,0.0500
13425,-23.93352,-8.46658,-15.46694,-6.52607,-8.29940,-0.64147,0.9502,-108.62,-0.1120,31.54,6.50,0.482,0.502,0.197,0.0221,0.0500
13450,-23.85109,-8.40402,-15.44707,-6.49961,-8.33500,-0.61246,0.9464,-196.98,-0.2031,31.23,6.58,0.482,0.502,0.197,0.0221,0.0500
13475,-23.80639,-8.37618,-15.43021,-6.50248,-8.31221,-0.61552,0.9468,-106.70,-0.1100,31.24,6.54,0.482,0.502,0.197,0.0221,0.0500
13500,-23.88763,-8.36446,-15.52317,-6.52481,-8.37867,-0.61968,0.9500,-109.19,-0.1126,31.22,6.83,0.482,0.502,0.197,0.0221,0.0500
13525,-23.90896,-8.41772,-15.49123,-6.52418,-8.33910,-0.62796,0.9499,-197.44,-0.2036,31.50,6.67,0.482,0.502,0.197,0.0221,0.0500
13550,-23.89514,-8.41660,-15.47854,-6.50039,-8.34298,-0.63517,0.9465,-111.13,-0.1146,31.23,6.76,0.482,0.502,0.197,0.0221,0.0500
13575,-23.82894,-8.37563,-15.45332,-6.52067,-8.31298,-0.61967,0.9494,-199.30,-0.2055,31.41,6.81,0.482,0.502,0.197,0.0221,0.0500
13600,-23.87671,-8.38557,-15.49115,-6.50929,-8.37156,-0.61029,0.9478,-288.83,-0.2978,31.04,6.75,0.482,0.502,0.197,0.0221,0.0500
13625,-23.90037,-8.43023,-15.47014,-6.51793,-8.32081,-0.63140,0.9490,-198.80,-0.2050,31.28,6.80,0.482,0.502,0.197,0.0221,0.0500
13650,-23.87068,-8.43294,-15.43774,-6.51720,-8.29082,-0.62972,0.9489,-202.55,-0.2089,31.18,6.69,0.482,0.502,0.197,0.0221,0.0500
13675,-23.90155,-8.41077,-15.49078,-6.53283,-8.34629,-0.61167,0.9512,-112.93,-0.1165,31.32,6.50,0.482,0.502,0.197,0.0221,0.0500
13700,-23.83031,-8.45091,-15.37940,-6.47180,-8.24708,-0.66052,0.9423,-113.29,-0.1168,31.04,6.82,0.483,0.502,0.197,0.0221,0.0500
13725,-23.87504,-8.44513,-15.42991,-6.52136,-8.29283,-0.61571,0.9495,-20.26,-0.0209,31.09,6.83,0.483,0.502,0.197,0.0221,0.0500
13750,-23.90804,-8.45603,-15.45201,-6.51944,-8.30870,-0.62387,0.9493,-19.38,-0.0200,31.52,6.75,0.483,0.502,0.197,0.0221,0.0500
13775,-23.88805,-8.43200,-15.45604,-6.52137,-8.30680,-0.62787,0.9495,-18.42,-0.0190,31.67,6.54,0.483,0.502,0.197,0.0221,0.0500
13800,-23.90993,-8.46842,-15.44151,-6.53021,-8.29641,-0.61489,0.9508,-18.77,-0.0194,31.61,6.59,0.483,0.502,0.197,0.0221,0.0500
13825,-23.94706,-8.48467,-15.46240,-6.51932,-8.31609,-0.62699,0.9492,-22.18,-0.0229,31.25,6.73,0.483,0.502,0.197,0.0221,0.0500
13850,-23.90034,-8.39824,-15.50209,-6.55278,-8.35510,-0.59421,0.9541,-203.73,-0.2102,31.12,6.62,0.483,0.502,0.197,0.0221,0.0500
13875,-23.90951,-8.46044,-15.44906,-6.49717,-8.32327,-0.62862,0.9460,-293.74,-0.3030,30.95,6.67,0.483,0.502,0.197,0.0221,0.0500
13900,-23.99160,-8.47938,-15.51222,-6.53107,-8.36018,-0.62096,0.9509,-115.83,-0.1195,30.61,7.05,0.483,0.502,0.197,0.0221,0.0500
13925,-23.99010,-8.48171,-15.50840,-6.51068,-8.36128,-0.63644,0.9480,-114.02,-0.1176,30.58,7.07,0.483,0.502,0.197,0.0221,0.0500
13950,-23.99032,-8.49945,-15.49086,-6.52850,-8.34609,-0.61628,0.9506,-25.02,-0.0258,30.94,6.39,0.483,0.502,0.197,0.0221,0.0500
13975,-24.00634,-8.52631,-15.48003,-6.49965,-8.33756,-0.64282,0.9464,-20.41,-0.0211,31.64,6.23,0.483,0.502,0.197,0.0221,0.0500
14000,-23.96409,-8.50016,-15.46394,-6.53022,-8.29202,-0.64170,0.9508,-24.10,-0.0249,31.03,6.57,0.483,0.502,0.187,0.0210,0.0500
14025,-23.94971,-8.46410,-15.48562,-6.51004,-8.34879,-0.62678,0.9479,-23.04,-0.0238,31.09,6.45,0.483,0.502,0.187,0.0210,0.0500
