cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
4075,-37.75502,-22.51088,-15.24414,-6.51447,-8.23091,-0.49875,0.9485,-18.83,-0.0195,29.57,0.75,0.464,0.507,0.094,0.0105,0.0500
4100,-37.75019,-22.54463,-15.20557,-6.47993,-8.22010,-0.50554,0.9435,-18.83,-0.0195,29.57,0.76,0.464,0.507,0.094,0.0105,0.0500
4125,-37.82552,-22.56411,-15.26141,-6.51939,-8.23583,-0.50620,0.9492,-18.85,-0.0195,29.55,0.74,0.464,0.507,0.094,0.0105,0.0500
4150,-37.76505,-22.51685,-15.24820,-6.53624,-8.22351,-0.48844,0.9517,-18.89,-0.0196,29.58,0.75,0.464,0.507,0.094,0.0105,0.0500
4175,-37.74754,-22.51810,-15.22943,-6.48635,-8.23287,-0.51022,0.9444,-18.74,-0.0194,29.58,0.69,0.464,0.507,0.094,0.0105,0.0500
4200,-37.70631,-22.50258,-15.20373,-6.49133,-8.20700,-0.50540,0.9452,-18.67,-0.0193,29.70,0.87,0.464,0.507,0.094,0.0105,0.0500
4225,-37.70599,-22.48847,-15.21751,-6.49512,-8.20488,-0.51751,0.9457,-18.78,-0.0195,29.62,0.76,0.465,0.507,0.094,0.0105,0.0500
4250,-37.82929,-22.55353,-15.27576,-6.52401,-8.24428,-0.50747,0.9499,-18.66,-0.0193,29.64,0.82,0.465,0.507,0.094,0.0105,0.0500
4275,-37.76506,-22.51477,-15.25029,-6.51309,-8.23299,-0.50421,0.9483,-18.70,-0.0194,29.65,0.77,0.465,0.507,0.094,0.0105,0.0500
4300,-37.82252,-22.56860,-15.25391,-6.51520,-8.22691,-0.51181,0.9486,-18.64,-0.0193,29.61,0.68,0.465,0.507,0.094,0.0105,0.0500
4325,-37.81189,-22.59565,-15.21624,-6.47954,-8.23054,-0.50616,0.9434,-18.63,-0.0193,29.61,0.68,0.465,0.507,0.094,0.0105,0.0500
4350,-37.88749,-22.66615,-15.22134,-6.50645,-8.19978,-0.51511,0.9474,-18.67,-0.0193,29.62,0.73,0.465,0.507,0.094,0.0105,0.0500
4375,-37.94715,-22.67948,-15.26768,-6.50971,-8.25914,-0.49883,0.9478,-18.74,-0.0194,29.65,0.75,0.465,0.507,0.094,0.0105,0.0500
4400,-37.93728,-22.68833,-15.24896,-6.53526,-8.21722,-0.49647,0.9516,-18.56,-0.0192,29.62,0.75,0.465,0.507,0.094,0.0105,0.0500
4425,-37.82074,-22.62344,-15.19730,-6.50016,-8.19722,-0.49992,0.9464,-18.51,-0.0192,29.70,0.92,0.465,0.507,0.094,0.0105,0.0500
4450,-37.93555,-22.69651,-15.23904,-6.50799,-8.23053,-0.50052,0.9476,-18.65,-0.0193,29.69,0.89,0.465,0.506,0.094,0.0105,0.0500
4475,-37.87341,-22.62121,-15.25220,-6.51129,-8.24025,-0.50066,0.9481,-18.72,-0.0194,29.64,0.84,0.465,0.506,0.094,0.0105,0.0500
4500,-37.90618,-22.65657,-15.24962,-6.50937,-8.23106,-0.50918,0.9478,-18.61,-0.0193,29.62,0.80,0.465,0.506,0.094,0.0105,0.0500
4525,-37.85750,-22.63800,-15.21949,-6.49593,-8.19676,-0.52680,0.9458,-18.53,-0.0192,29.61,0.70,0.466,0.506,0.094,0.0105,0.0500
4550,-37.81723,-22.63306,-15.18417,-6.48846,-8.17627,-0.51944,0.9447,-18.66,-0.0193,29.67,0.75,0.466,0.506,0.094,0.0105,0.0500
4575,-37.89577,-22.65320,-15.24257,-6.51747,-8.22220,-0.50289,0.9490,-18.47,-0.0191,29.63,0.74,0.466,0.506,0.094,0.0105,0.0500
4600,-37.84723,-22.59549,-15.25174,-6.54890,-8.22293,-0.47991,0.9535,-18.48,-0.0191,29.63,0.79,0.466,0.506,0.094,0.0105,0.0500
4625,-37.93576,-22.72108,-15.21468,-6.48683,-8.20710,-0.52074,0.9445,-18.43,-0.0191,29.61,0.70,0.466,0.506,0.094,0.0105,0.0500
4650,-37.88848,-22.67573,-15.21275,-6.48230,-8.22272,-0.50773,0.9438,-18.28,-0.0189,29.65,0.75,0.466,0.506,0.094,0.0105,0.0500
4675,-37.95959,-22.74135,-15.21823,-6.49049,-8.22519,-0.50256,0.9450,-18.36,-0.0190,29.60,0.74,0.466,0.506,0.094,0.0105,0.0500
4700,-37.99616,-22.74679,-15.24936,-6.51043,-8.22745,-0.51149,0.9479,-18.16,-0.0188,29.56,0.75,0.466,0.506,0.094,0.0105,0.0500
4725,-38.03756,-22.77015,-15.26741,-6.49811,-8.24083,-0.52847,0.9461,-18.34,-0.0190,29.55,0.75,0.466,0.506,0.094,0.0105,0.0500
4750,-37.94836,-22.71694,-15.23142,-6.49162,-8.20693,-0.53287,0.9452,-18.32,-0.0190,29.61,0.79,0.466,0.506,0.094,0.0105,0.0500
4775,-38.05063,-22.80865,-15.24198,-6.52740,-8.22409,-0.49049,0.9504,-18.22,-0.0189,29.58,0.79,0.466,0.506,0.094,0.0105,0.0500
4800,-37.97303,-22.71920,-15.25383,-6.48356,-8.24944,-0.52083,0.9440,-18.27,-0.0189,29.55,0.75,0.466,0.506,0.094,0.0105,0.0500
4825,-37.95771,-22.74712,-15.21059,-6.50186,-8.19771,-0.51103,0.9467,-18.28,-0.0189,29.56,0.75,0.466,0.506,0.094,0.0105,0.0500
4850,-37.93102,-22.72913,-15.20189,-6.51289,-8.17865,-0.51035,0.9483,-18.24,-0.0189,29.55,0.71,0.466,0.506,0.094,0.0105,0.0500
4875,-38.02417,-22.79172,-15.23245,-6.48922,-8.22261,-0.52062,0.9449,-18.15,-0.0188,29.64,0.84,0.466,0.506,0.094,0.0105,0.0500
4900,-38.06950,-22.79983,-15.26967,-6.51282,-8.24877,-0.50808,0.9483,-18.14,-0.0188,29.61,0.84,0.466,0.506,0.094,0.0105,0.0500
4925,-38.00630,-22.77867,-15.22763,-6.49290,-8.20891,-0.52582,0.9454,-18.21,-0.0189,29.57,0.75,0.466,0.506,0.094,0.0105,0.0500
4950,-38.09356,-22.83046,-15.26310,-6.52653,-8.23807,-0.49850,0.9503,-18.32,-0.0190,29.57,0.79,0.466,0.506,0.094,0.0105,0.0500
4975,-38.05176,-22.82709,-15.22467,-6.50512,-8.21814,-0.50142,0.9472,-18.26,-0.0189,29.56,0.80,0.466,0.506,0.094,0.0105,0.0500
5000,-38.05309,-22.83175,-15.22134,-6.50083,-8.19644,-0.52406,0.9465,-18.35,-0.0190,29.59,0.80,0.466,0.506,0.089,0.0100,0.0500
5025,-38.07620,-22.79561,-15.28059,-6.51293,-8.24908,-0.51858,0.9483,-18.47,-0.0191,29.58,0.72,0.466,0.506,0.089,0.0100,0.0500
5050,-38.00931,-22.79152,-15.21779,-6.49738,-8.20979,-0.51062,0.9460,-18.53,-0.0192,29.62,0.75,0.467,0.506,0.089,0.0100,0.0500
5075,-37.96049,-22.74345,-15.21705,-6.51207,-8.20162,-0.50336,0.9482,-18.50,-0.0192,29.59,0.82,0.467,0.505,0.089,0.0100,0.0500
5100,-38.02081,-22.83201,-15.18880,-6.49588,-8.16277,-0.53015,0.9458,-18.53,-0.0192,29.62,0.75,0.467,0.505,0.089,0.0100,0.0500
5125,-38.02950,-22.79454,-15.23496,-6.47573,-8.24036,-0.51887,0.9429,-18.51,-0.0192,29.61,0.79,0.467,0.505,0.089,0.0100,0.0500
5150,-38.10313,-22.82847,-15.27466,-6.52804,-8.24519,-0.50143,0.9505,-18.56,-0.0192,29.60,0.80,0.467,0.505,0.089,0.0100,0.0500
5175,-38.02877,-22.85007,-15.17870,-6.47985,-8.18655,-0.51230,0.9435,-18.66,-0.0193,29.55,0.72,0.467,0.505,0.089,0.0100,0.0500
5200,-38.07829,-22.85940,-15.21889,-6.48786,-8.20367,-0.52735,0.9447,-18.68,-0.0193,29.53,0.78,0.467,0.505,0.089,0.0100,0.0500
5225,-38.00861,-22.79841,-15.21020,-6.49251,-8.21010,-0.50759,0.9453,-18.64,-0.0193,29.55,0.82,0.467,0.505,0.089,0.0100,0.0500
5250,-37.99774,-22.75027,-15.24747,-6.48554,-8.24358,-0.51834,0.9443,-18.75,-0.0194,29.57,0.81,0.467,0.505,0.089,0.0100,0.0500
5275,-38.04801,-22.82120,-15.22681,-6.49769,-8.22265,-0.50647,0.9461,-18.58,-0.0192,29.63,0.91,0.468,0.505,0.089,0.0100,0.0500
5300,-38.06270,-22.78196,-15.28074,-6.53879,-8.23895,-0.50300,0.9521,-18.57,-0.0192,29.63,0.90,0.468,0.505,0.089,0.0100,0.0500
5325,-38.13171,-22.89109,-15.24062,-6.48831,-8.22444,-0.52787,0.9447,-18.54,-0.0192,29.64,0.94,0.468,0.505,0.089,0.0100,0.0500
5350,-38.13524,-22.94023,-15.19502,-6.47304,-8.18651,-0.53547,0.9425,-18.48,-0.0191,29.58,0.81,0.468,0.504,0.089,0.0100,0.0500
5375,-38.12007,-22.88936,-15.23071,-6.50500,-8.22041,-0.50529,0.9471,-18.47,-0.0191,30.01,0.87,0.468,0.504,0.089,0.0100,0.0500
5400,-38.05352,-22.83802,-15.21550,-6.48968,-8.19771,-0.52811,0.9449,-18.44,-0.0191,29.93,1.74,0.468,0.504,0.089,0.0100,0.0500
5425,-38.13867,-22.87156,-15.26711,-6.52062,-8.24068,-0.50581,0.9494,-18.28,-0.0189,30.07,0.93,0.468,0.504,0.089,0.0100,0.0500
5450,-38.13651,-22.85259,-15.28393,-6.52380,-8.24770,-0.51243,0.9499,-18.37,-0.0190,29.94,0.75,0.468,0.504,0.089,0.0100,0.0500
5475,-38.11412,-22.90801,-15.20611,-6.48266,-8.19097,-0.53248,0.9439,-18.35,-0.0190,29.97,0.79,0.468,0.504,0.089,0.0100,0.0500
5500,-38.05448,-22.81086,-15.24361,-6.50632,-8.21501,-0.52228,0.9473,-18.38,-0.0190,30.00,0.84,0.468,0.504,0.089,0.0100,0.0500
5525,-38.04274,-22.84002,-15.20272,-6.48389,-8.19596,-0.52287,0.9441,-18.49,-0.0191,30.04,0.89,0.468,0.504,0.089,0.0100,0.0500
5550,-38.14693,-22.89835,-15.24858,-6.48111,-8.24871,-0.51876,0.9437,-18.52,-0.0192,30.03,0.89,0.468,0.504,0.089,0.0100,0.0500
5575,-38.12333,-22.92110,-15.20223,-6.48103,-8.19895,-0.52224,0.9437,-18.30,-0.0189,30.03,0.89,0.468,0.504,0.089,0.0100,0.0500
5600,-38.14532,-22.92588,-15.21944,-6.50272,-8.20475,-0.51198,0.9468,-18.42,-0.0191,29.64,0.88,0.468,0.504,0.089,0.0100,0.0500
5625,-38.18207,-22.96013,-15.22193,-6.51234,-8.20835,-0.50124,0.9482,-18.59,-0.0193,29.63,0.88,0.469,0.503,0.089,0.0100,0.0500
5650,-38.17448,-22.94435,-15.23013,-6.50815,-8.22869,-0.49328,0.9476,-18.53,-0.0192,29.99,0.94,0.469,0.503,0.089,0.0100,0.0500
5675,-38.09531,-22.90158,-15.19373,-6.46379,-8.19597,-0.53397,0.9411,-18.47,-0.0191,29.61,0.88,0.469,0.503,0.089,0.0100,0.0500
5700,-38.13782,-22.91440,-15.22342,-6.47296,-8.21898,-0.53149,0.9425,-18.43,-0.0191,30.00,0.93,0.469,0.503,0.089,0.0100,0.0500
5725,-38.20028,-22.92739,-15.27289,-6.51800,-8.24666,-0.50823,0.9490,-18.45,-0.0191,30.02,0.89,0.469,0.503,0.089,0.0100,0.0500
5750,-38.20953,-22.98954,-15.21999,-6.52173,-8.17980,-0.51846,0.9496,-18.42,-0.0191,30.03,0.96,0.469,0.503,0.089,0.0100,0.0500
5775,-38.12005,-22.91780,-15.20225,-6.48772,-8.19876,-0.51577,0.9446,-18.30,-0.0189,30.02,0.92,0.469,0.503,0.089,0.0100,0.0500
5800,-38.17436,-22.93505,-15.23930,-6.50235,-8.19600,-0.54095,0.9468,-18.24,-0.0189,30.01,0.91,0.469,0.503,0.089,0.0100,0.0500
5825,-38.07840,-22.89195,-15.18645,-6.49705,-8.15785,-0.53154,0.9460,-18.26,-0.0189,30.08,1.30,0.469,0.503,0.089,0.0100,0.0500
5850,-38.12264,-22.90725,-15.21539,-6.50491,-8.19566,-0.51482,0.9471,-18.29,-0.0189,29.73,1.86,0.469,0.503,0.089,0.0100,0.0500
5875,-38.14532,-22.92361,-15.22171,-6.51493,-8.19843,-0.50835,0.9486,-18.33,-0.0190,29.71,1.87,0.469,0.503,0.089,0.0100,0.0500
5900,-38.17999,-22.91009,-15.26990,-6.50669,-8.25097,-0.51224,0.9474,-18.41,-0.0191,29.69,1.83,0.469,0.503,0.089,0.0100,0.0500
5925,-38.19150,-22.89591,-15.29558,-6.49608,-8.27315,-0.52635,0.9458,-18.30,-0.0190,30.04,1.94,0.469,0.503,0.089,0.0100,0.0500
5950,-38.10994,-22.88146,-15.22847,-6.49604,-8.20790,-0.52453,0.9458,-18.22,-0.0189,30.08,1.27,0.469,0.502,0.089,0.0100,0.0500
5975,-38.15747,-22.94485,-15.21262,-6.48495,-8.20350,-0.52417,0.9442,-18.24,-0.0189,29.82,1.15,0.469,0.502,0.089,0.0100,0.0500
6000,-38.17378,-22.96666,-15.20712,-6.50067,-8.16420,-0.54225,0.9465,-18.30,-0.0190,29.98,1.23,0.469,0.502,0.085,0.0095,0.0500
6025,-38.17571,-22.94537,-15.23034,-6.47611,-8.22384,-0.53039,0.9429,-18.30,-0.0189,30.05,0.92,0.469,0.502,0.085,0.0095,0.0500
6050,-38.22619,-22.99560,-15.23059,-6.47578,-8.22080,-0.53401,0.9429,-18.32,-0.0190,30.00,0.83,0.470,0.502,0.085,0.0095,0.0500
6075,-38.30931,-23.02301,-15.28630,-6.50054,-8.27962,-0.50614,0.9465,-18.22,-0.0189,29.98,0.78,0.470,0.502,0.085,0.0095,0.0500
6100,-38.25502,-23.00464,-15.25039,-6.50926,-8.22530,-0.51583,0.9478,-18.22,-0.0189,29.98,0.78,0.470,0.502,0.085,0.0095,0.0500
6125,-38.20429,-22.98450,-15.21978,-6.50342,-8.18680,-0.52957,0.9469,-18.21,-0.0189,30.00,0.84,0.470,0.502,0.085,0.0095,0.0500
6150,-38.21762,-23.01032,-15.20730,-6.48405,-8.18730,-0.53595,0.9441,-18.12,-0.0188,30.00,0.84,0.470,0.502,0.085,0.0095,0.0500
6175,-38.28288,-23.00644,-15.27644,-6.51135,-8.24565,-0.51944,0.9481,-18.05,-0.0187,29.98,0.84,0.470,0.502,0.085,0.0095,0.0500
6200,-38.24354,-22.99134,-15.25220,-6.51521,-8.21898,-0.51802,0.9486,-18.04,-0.0187,29.99,0.84,0.470,0.502,0.085,0.0095,0.0500
6225,-38.16679,-22.92818,-15.23861,-6.49402,-8.22915,-0.51544,0.9455,-17.98,-0.0186,30.00,0.84,0.470,0.502,0.085,0.0095,0.0500
6250,-38.21990,-22.96805,-15.25185,-6.50237,-8.23386,-0.51562,0.9468,-17.95,-0.0186,29.99,0.84,0.470,0.502,0.085,0.0095,0.0500
6275,-38.21108,-22.97954,-15.23154,-6.49283,-8.22334,-0.51538,0.9454,-17.99,-0.0186,29.64,0.90,0.470,0.502,0.085,0.0095,0.0500
6300,-38.14202,-22.91424,-15.22778,-6.44919,-8.23443,-0.54415,0.9390,-17.96,-0.0186,29.66,0.94,0.470,0.502,0.085,0.0095,0.0500
6325,-38.20705,-22.96897,-15.23807,-6.48929,-8.22397,-0.52482,0.9449,-18.08,-0.0187,29.66,0.84,0.471,0.502,0.085,0.0095,0.0500
6350,-38.18177,-22.97035,-15.21141,-6.48787,-8.21213,-0.51141,0.9447,-18.14,-0.0188,29.60,0.82,0.471,0.502,0.085,0.0095,0.0500
6375,-38.21754,-22.96634,-15.25120,-6.52007,-8.21456,-0.51658,0.9493,-18.26,-0.0189,29.67,0.95,0.471,0.502,0.085,0.0095,0.0500
6400,-38.19650,-22.95135,-15.24515,-6.49473,-8.22161,-0.52881,0.9457,-18.36,-0.0190,29.66,0.96,0.471,0.502,0.085,0.0095,0.0500
6425,-38.18920,-22.92137,-15.26783,-6.50105,-8.23992,-0.52686,0.9466,-18.31,-0.0190,29.67,0.98,0.471,0.502,0.085,0.0095,0.0500
6450,-38.15912,-22.94135,-15.21777,-6.53040,-8.18630,-0.50107,0.9508,-18.48,-0.0191,29.71,1.03,0.471,0.502,0.085,0.0095,0.0500
6475,-38.26573,-22.98867,-15.27706,-6.52764,-8.23481,-0.51460,0.9504,-18.50,-0.0192,29.68,0.98,0.471,0.502,0.085,0.0095,0.0500
6500,-38.26367,-23.02114,-15.24253,-6.50382,-8.21859,-0.52012,0.9470,-18.52,-0.0192,29.71,1.03,0.471,0.502,0.085,0.0095,0.0500
6525,-38.26160,-23.00986,-15.25173,-6.52052,-8.22040,-0.51081,0.9494,-18.36,-0.0190,30.07,0.95,0.471,0.502,0.085,0.0095,0.0500
6550,-38.24714,-23.01708,-15.23006,-6.49315,-8.21260,-0.52431,0.9454,-18.48,-0.0191,30.06,0.95,0.471,0.502,0.085,0.0095,0.0500
6575,-38.24317,-22.97839,-15.26478,-6.49248,-8.24087,-0.53143,0.9453,-18.64,-0.0193,29.65,0.93,0.471,0.502,0.085,0.0095,0.0500
6600,-38.12221,-22.90956,-15.21264,-6.50310,-8.19637,-0.51317,0.9469,-18.77,-0.0194,29.62,0.87,0.472,0.502,0.085,0.0095,0.0500
6625,-38.18544,-22.97345,-15.21199,-6.45628,-8.22253,-0.53318,0.9401,-18.71,-0.0194,29.61,0.87,0.472,0.502,0.085,0.0095,0.0500
6650,-38.25384,-23.04478,-15.20906,-6.47966,-8.21485,-0.51456,0.9435,-18.73,-0.0194,29.61,0.86,0.472,0.502,0.085,0.0095,0.0500
6675,-38.26431,-22.99156,-15.27275,-6.51110,-8.25807,-0.50358,0.9480,-18.80,-0.0195,29.58,0.83,0.472,0.502,0.085,0.0095,0.0500
6700,-38.22300,-22.99115,-15.23184,-6.49661,-8.20437,-0.53086,0.9459,-18.91,-0.0196,29.58,0.83,0.472,0.502,0.085,0.0095,0.0500
6725,-38.33072,-23.07388,-15.25683,-6.51696,-8.22945,-0.51042,0.9489,-18.90,-0.0196,29.57,0.74,0.472,0.502,0.085,0.0095,0.0500
6750,-38.31596,-23.08330,-15.23267,-6.49752,-8.20562,-0.52952,0.9461,-18.92,-0.0196,29.58,0.74,0.472,0.502,0.085,0.0095,0.0500
6775,-38.33630,-23.07483,-15.26147,-6.51831,-8.23506,-0.50810,0.9491,-18.93,-0.0196,29.59,0.79,0.472,0.502,0.085,0.0095,0.0500
6800,-38.31070,-23.09491,-15.21578,-6.47307,-8.20255,-0.54017,0.9425,-19.08,-0.0198,29.58,0.74,0.472,0.502,0.085,0.0095,0.0500
6825,-38.34170,-23.09290,-15.24880,-6.51010,-8.22600,-0.51270,0.9479,-18.88,-0.0196,29.58,0.75,0.472,0.502,0.085,0.0095,0.0500
6850,-38.32369,-23.10458,-15.21911,-6.49082,-8.20476,-0.52353,0.9451,-18.89,-0.0196,29.64,0.79,0.472,0.502,0.085,0.0095,0.0500
6875,-38.34381,-23.12472,-15.21909,-6.48496,-8.21282,-0.52132,0.9442,-18.77,-0.0194,29.66,1.13,0.473,0.502,0.085,0.0095,0.0500
6900,-38.36282,-23.14489,-15.21793,-6.46154,-8.22274,-0.53364,0.9408,-18.75,-0.0194,29.69,1.14,0.473,0.502,0.085,0.0095,0.0500
6925,-38.43908,-23.16115,-15.27793,-6.52916,-8.24656,-0.50221,0.9507,-18.67,-0.0193,29.74,1.15,0.473,0.502,0.085,0.0095,0.0500
6950,-38.45402,-23.23851,-15.21551,-6.47293,-8.20435,-0.53823,0.9425,-18.72,-0.0194,29.64,0.80,0.473,0.502,0.085,0.0095,0.0500
6975,-38.43298,-23.17897,-15.25401,-6.51244,-8.21185,-0.52971,0.9482,-18.77,-0.0194,29.64,0.80,0.473,0.502,0.085,0.0095,0.0500
7000,-38.42269,-23.21460,-15.20809,-6.47561,-8.20893,-0.52355,0.9429,-18.65,-0.0193,29.61,0.76,0.473,0.502,0.081,0.0090,0.0500
7025,-38.45976,-23.19141,-15.26835,-6.50408,-8.23738,-0.52689,0.9470,-18.67,-0.0193,29.60,0.71,0.473,0.502,0.081,0.0090,0.0500
7050,-38.48331,-23.23884,-15.24447,-6.50375,-8.21220,-0.52853,0.9470,-18.77,-0.0194,29.63,0.81,0.473,0.502,0.081,0.0090,0.0500
7075,-38.41587,-23.18485,-15.23102,-6.49435,-8.20216,-0.53452,0.9456,-18.81,-0.0195,29.58,0.77,0.473,0.502,0.081,0.0090,0.0500
7100,-38.40692,-23.18671,-15.22020,-6.51391,-8.19981,-0.50648,0.9484,-18.70,-0.0194,29.58,0.71,0.473,0.502,0.081,0.0090,0.0500
7125,-38.41181,-23.20693,-15.20488,-6.48862,-8.19608,-0.52017,0.9448,-18.78,-0.0194,29.55,0.67,0.473,0.502,0.081,0.0090,0.0500
7150,-38.44695,-23.20160,-15.24534,-6.50744,-8.23040,-0.50750,0.9475,-18.72,-0.0194,29.62,0.87,0.473,0.502,0.081,0.0090,0.0500
7175,-38.48687,-23.22696,-15.25991,-6.50628,-8.25161,-0.50202,0.9473,-18.69,-0.0194,29.58,0.77,0.474,0.502,0.081,0.0090,0.0500
7200,-38.43541,-23.22014,-15.21527,-6.48461,-8.19881,-0.53184,0.9442,-18.46,-0.0191,29.63,0.82,0.474,0.502,0.081,0.0090,0.0500
7225,-38.43049,-23.19427,-15.23622,-6.50381,-8.21314,-0.51927,0.9470,-18.48,-0.0191,29.63,0.82,0.474,0.502,0.081,0.0090,0.0500
7250,-38.39978,-23.17654,-15.22325,-6.48047,-8.21073,-0.53205,0.9436,-18.58,-0.0192,29.60,0.78,0.474,0.502,0.081,0.0090,0.0500
7275,-38.46382,-23.18980,-15.27402,-6.50772,-8.25085,-0.51544,0.9475,-18.55,-0.0192,29.61,0.84,0.474,0.502,0.081,0.0090,0.0500
7300,-38.46611,-23.20966,-15.25645,-6.52139,-8.22243,-0.51263,0.9495,-18.48,-0.0191,29.66,0.92,0.474,0.503,0.081,0.0090,0.0500
7325,-38.38848,-23.16719,-15.22129,-6.48649,-8.20678,-0.52803,0.9445,-18.45,-0.0191,29.64,0.84,0.474,0.503,0.081,0.0090,0.0500
7350,-38.37301,-23.12610,-15.24690,-6.51816,-8.20252,-0.52622,0.9491,-18.62,-0.0193,29.63,0.84,0.474,0.503,0.081,0.0090,0.0500
7375,-38.38413,-23.13733,-15.24680,-6.50357,-8.21323,-0.53000,0.9469,-18.73,-0.0194,29.62,0.84,0.474,0.503,0.081,0.0090,0.0500
7400,-38.32785,-23.14058,-15.18726,-6.50588,-8.15491,-0.52648,0.9473,-18.62,-0.0193,29.63,0.89,0.475,0.503,0.081,0.0090,0.0500
7425,-38.41833,-23.18772,-15.23062,-6.51593,-8.19227,-0.52242,0.9487,-18.55,-0.0192,29.97,0.79,0.475,0.503,0.081,0.0090,0.0500
7450,-38.39506,-23.18416,-15.21090,-6.46768,-8.21974,-0.52348,0.9417,-18.60,-0.0193,29.99,0.79,0.475,0.503,0.081,0.0090,0.0500
7475,-38.43743,-23.24283,-15.19460,-6.46590,-8.19911,-0.52959,0.9415,-18.67,-0.0193,29.63,0.83,0.475,0.503,0.081,0.0090,0.0500
7500,-38.47411,-23.24810,-15.22601,-6.46159,-8.22265,-0.54177,0.9408,-18.66,-0.0193,29.96,0.74,0.475,0.503,0.081,0.0090,0.0500
7525,-38.44195,-23.22665,-15.21530,-6.49997,-8.20043,-0.51489,0.9464,-18.59,-0.0193,30.02,0.88,0.475,0.503,0.081,0.0090,0.0500
7550,-38.49313,-23.24318,-15.24995,-6.51785,-8.21085,-0.52125,0.9490,-18.64,-0.0193,30.03,0.87,0.475,0.503,0.081,0.0090,0.0500
7575,-38.41584,-23.16944,-15.24640,-6.49897,-8.21807,-0.52936,0.9463,-18.61,-0.0193,29.63,0.88,0.475,0.503,0.081,0.0090,0.0500
7600,-38.34092,-23.13991,-15.20101,-6.49838,-8.17798,-0.52465,0.9462,-18.63,-0.0193,29.58,0.80,0.475,0.503,0.081,0.0090,0.0500
7625,-38.40752,-23.17657,-15.23095,-6.51126,-8.20368,-0.51601,0.9481,-18.60,-0.0193,29.60,0.83,0.475,0.503,0.081,0.0090,0.0500
7650,-38.45462,-23.20922,-15.24540,-6.51785,-8.22116,-0.50638,0.9490,-18.48,-0.0191,29.97,0.78,0.476,0.503,0.081,0.0090,0.0500
7675,-38.53429,-23.26221,-15.27209,-6.53997,-8.22807,-0.50405,0.9522,-18.53,-0.0192,29.96,0.74,0.476,0.503,0.081,0.0090,0.0500
7700,-38.53830,-23.29271,-15.24559,-6.49576,-8.22951,-0.52032,0.9458,-18.43,-0.0191,29.96,0.73,0.476,0.503,0.081,0.0090,0.0500
7725,-38.51703,-23.27838,-15.23864,-6.51110,-8.21538,-0.51216,0.9480,-18.47,-0.0191,29.96,0.73,0.476,0.503,0.081,0.0090,0.0500
7750,-38.46427,-23.23949,-15.22477,-6.50906,-8.19435,-0.52137,0.9477,-18.29,-0.0189,29.94,0.69,0.476,0.503,0.081,0.0090,0.0500
7775,-38.54384,-23.32013,-15.22371,-6.50254,-8.20461,-0.51656,0.9468,-18.25,-0.0189,29.93,0.69,0.476,0.503,0.081,0.0090,0.0500
7800,-38.54037,-23.28340,-15.25696,-6.48853,-8.24486,-0.52357,0.9448,-18.25,-0.0189,29.96,0.77,0.476,0.503,0.081,0.0090,0.0500
7825,-38.51775,-23.28652,-15.23123,-6.46136,-8.22013,-0.54974,0.9408,-18.26,-0.0189,30.04,0.95,0.476,0.503,0.081,0.0090,0.0500
7850,-38.48064,-23.25482,-15.22582,-6.49361,-8.20872,-0.52350,0.9455,-18.24,-0.0189,29.94,0.73,0.476,0.503,0.081,0.0090,0.0500
7875,-38.54248,-23.26478,-15.27770,-6.50953,-8.24567,-0.52250,0.9478,-18.21,-0.0189,29.55,0.78,0.476,0.503,0.081,0.0090,0.0500
7900,-38.48835,-23.25335,-15.23500,-6.49675,-8.22788,-0.51038,0.9459,-18.26,-0.0189,29.56,0.78,0.476,0.503,0.081,0.0090,0.0500
7925,-38.55003,-23.31452,-15.23551,-6.48619,-8.21241,-0.53691,0.9444,-18.30,-0.0189,29.61,0.88,0.476,0.503,0.081,0.0090,0.0500
7950,-38.59125,-23.33709,-15.25416,-6.50555,-8.22001,-0.52860,0.9472,-18.52,-0.0192,29.95,0.78,0.476,0.503,0.081,0.0090,0.0500
7975,-38.56511,-23.35829,-15.20682,-6.47466,-8.18575,-0.54640,0.9427,-18.54,-0.0192,29.95,0.78,0.477,0.503,0.081,0.0090,0.0500
8000,-38.50557,-23.27414,-15.23143,-6.49423,-8.19322,-0.54398,0.9456,-18.45,-0.0191,29.96,0.79,0.477,0.504,0.085,0.0095,0.0500
8025,-38.55540,-23.31527,-15.24013,-6.50082,-8.21865,-0.52066,0.9465,-18.54,-0.0192,29.98,0.83,0.477,0.504,0.085,0.0095,0.0500
8050,-38.57942,-23.32728,-15.25214,-6.50470,-8.21681,-0.53062,0.9471,-18.58,-0.0192,29.99,0.78,0.477,0.504,0.085,0.0095,0.0500
8075,-38.59037,-23.35022,-15.24015,-6.48935,-8.22691,-0.52389,0.9449,-18.63,-0.0193,29.57,0.80,0.477,0.504,0.085,0.0095,0.0500
8100,-38.59715,-23.38466,-15.21249,-6.47707,-8.20120,-0.53422,0.9431,-18.68,-0.0193,29.58,0.81,0.477,0.503,0.085,0.0095,0.0500
8125,-38.64241,-23.43250,-15.20991,-6.48863,-8.19398,-0.52730,0.9448,-18.66,-0.0193,29.94,0.77,0.477,0.503,0.085,0.0095,0.0500
