cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
4125,-22.46668,-6.21399,-16.25269,-6.58727,-9.14140,-0.52401,0.9591,175.45,0.1819,19.91,3.97,0.486,0.499,0.283,0.0317,0.0500
4150,-22.42830,-6.22679,-16.20150,-6.56806,-9.08299,-0.55046,0.9563,169.72,0.1792,20.07,4.01,0.486,0.499,0.283,0.0317,0.0500
4175,-22.58599,-6.30443,-16.28155,-6.57149,-9.17331,-0.53676,0.9568,178.23,0.1848,19.81,3.99,0.486,0.499,0.283,0.0317,0.0500
4200,-22.46502,-6.26832,-16.19669,-6.57300,-9.09929,-0.52441,0.9570,179.58,0.1862,19.72,4.28,0.486,0.499,0.283,0.0317,0.0500
4225,-22.48186,-6.23607,-16.24579,-6.57728,-9.13400,-0.53450,0.9577,86.60,0.0898,20.28,3.87,0.486,0.499,0.283,0.0317,0.0500
4250,-22.62775,-6.34434,-16.28340,-6.60461,-9.13436,-0.54444,0.9617,176.52,0.1831,20.02,3.84,0.486,0.499,0.283,0.0317,0.0500
4275,-22.60200,-6.39855,-16.20345,-6.59175,-9.09893,-0.51277,0.9598,174.37,0.1808,20.00,3.78,0.486,0.499,0.283,0.0317,0.0500
4300,-22.52215,-6.29614,-16.22601,-6.58298,-9.12711,-0.51592,0.9585,165.47,0.1741,19.83,3.92,0.486,0.499,0.283,0.0317,0.0500
4325,-22.53703,-6.31540,-16.22163,-6.60336,-9.07300,-0.54527,0.9615,169.94,0.1794,19.79,4.08,0.486,0.498,0.283,0.0317,0.0500
4350,-22.44868,-6.22183,-16.22686,-6.58893,-9.10216,-0.53576,0.9594,254.08,0.2684,20.01,3.69,0.486,0.498,0.283,0.0317,0.0500
4375,-22.51382,-6.28625,-16.22757,-6.55102,-9.11682,-0.55973,0.9538,257.15,0.2705,19.66,4.40,0.486,0.498,0.283,0.0317,0.0500
4400,-22.65307,-6.38915,-16.26391,-6.58501,-9.16209,-0.51681,0.9588,166.95,0.1763,19.60,4.43,0.486,0.498,0.283,0.0317,0.0500
4425,-22.58108,-6.38643,-16.19465,-6.57177,-9.09205,-0.53082,0.9569,256.01,0.2703,19.74,4.27,0.486,0.498,0.283,0.0317,0.0500
4450,-22.44285,-6.26977,-16.17308,-6.56515,-9.05303,-0.55490,0.9559,165.05,0.1736,19.46,4.59,0.486,0.498,0.283,0.0317,0.0500
4475,-22.61486,-6.38625,-16.22861,-6.56913,-9.12156,-0.53793,0.9565,74.92,0.0788,19.55,4.52,0.486,0.498,0.283,0.0317,0.0500
4500,-22.68523,-6.43721,-16.24802,-6.58399,-9.13485,-0.52919,0.9586,74.57,0.0785,19.85,3.99,0.486,0.498,0.283,0.0317,0.0500
4525,-22.65679,-6.41163,-16.24516,-6.54968,-9.14979,-0.54569,0.9537,165.33,0.1739,19.79,4.32,0.486,0.498,0.283,0.0317,0.0500
4550,-22.75620,-6.54363,-16.21257,-6.56495,-9.11180,-0.53581,0.9559,256.15,0.2695,19.82,4.25,0.486,0.498,0.283,0.0317,0.0500
4575,-22.80734,-6.52066,-16.28668,-6.58132,-9.16470,-0.54066,0.9583,166.86,0.1756,20.08,4.07,0.486,0.498,0.283,0.0317,0.0500
4600,-22.74344,-6.45823,-16.28521,-6.61159,-9.15694,-0.51668,0.9627,258.80,0.2724,20.02,4.28,0.486,0.498,0.283,0.0317,0.0500
4625,-22.68359,-6.48423,-16.19937,-6.57689,-9.10208,-0.52039,0.9576,168.36,0.1772,20.21,4.05,0.486,0.498,0.283,0.0317,0.0500
4650,-22.77127,-6.49938,-16.27189,-6.57026,-9.18484,-0.51679,0.9566,167.85,0.1767,20.00,4.14,0.486,0.498,0.283,0.0317,0.0500
4675,-22.68644,-6.39845,-16.28800,-6.57154,-9.16116,-0.55530,0.9568,168.32,0.1771,19.74,4.47,0.486,0.498,0.283,0.0317,0.0500
4700,-22.66057,-6.39772,-16.26285,-6.55636,-9.14329,-0.56320,0.9546,77.99,0.0821,20.07,4.30,0.486,0.497,0.283,0.0317,0.0500
4725,-22.66227,-6.45189,-16.21038,-6.55688,-9.13173,-0.52177,0.9547,168.25,0.1771,20.18,3.94,0.486,0.497,0.283,0.0317,0.0500
4750,-22.70232,-6.43679,-16.26553,-6.58243,-9.13336,-0.54974,0.9584,125.67,0.1304,19.98,4.17,0.486,0.497,0.283,0.0317,0.0500
4775,-22.77958,-6.45272,-16.32686,-6.58252,-9.18384,-0.56051,0.9584,127.11,0.1319,20.03,4.22,0.485,0.497,0.283,0.0317,0.0500
4800,-22.75781,-6.47386,-16.28395,-6.60467,-9.16748,-0.51180,0.9617,217.89,0.2261,20.18,4.04,0.485,0.497,0.283,0.0317,0.0500
4825,-22.74146,-6.42876,-16.31270,-6.58736,-9.17139,-0.55396,0.9591,218.65,0.2269,20.24,4.08,0.485,0.497,0.283,0.0317,0.0500
4850,-22.69008,-6.41899,-16.27109,-6.57649,-9.14067,-0.55392,0.9576,220.80,0.2291,20.19,4.24,0.485,0.497,0.283,0.0317,0.0500
4875,-22.65269,-6.42174,-16.23095,-6.56012,-9.12311,-0.54772,0.9552,40.67,0.0422,20.52,3.82,0.485,0.497,0.283,0.0317,0.0500
4900,-22.75769,-6.46021,-16.29748,-6.58348,-9.18664,-0.52736,0.9586,218.73,0.2269,20.45,3.89,0.485,0.497,0.283,0.0317,0.0500
4925,-22.72043,-6.51062,-16.20981,-6.55425,-9.09999,-0.55557,0.9543,219.62,0.2279,20.11,4.11,0.485,0.497,0.283,0.0317,0.0500
4950,-22.66746,-6.43408,-16.23339,-6.56196,-9.11280,-0.55863,0.9554,37.97,0.0394,20.27,4.37,0.485,0.497,0.283,0.0317,0.0500
4975,-22.76508,-6.54990,-16.21517,-6.53102,-9.13442,-0.54973,0.9509,37.71,0.0391,20.40,3.94,0.485,0.497,0.283,0.0317,0.0500
5000,-22.88527,-6.55807,-16.32721,-6.59114,-9.21663,-0.51944,0.9597,39.75,0.0412,20.02,4.13,0.485,0.497,0.269,0.0301,0.0500
5025,-22.89055,-6.60706,-16.28349,-6.55523,-9.17310,-0.55516,0.9545,314.24,0.3260,20.53,3.86,0.485,0.497,0.269,0.0301,0.0500
5050,-22.89169,-6.58416,-16.30753,-6.60256,-9.18263,-0.52234,0.9614,130.87,0.1358,20.06,3.92,0.485,0.497,0.269,0.0301,0.0500
5075,-22.80673,-6.53099,-16.27575,-6.57756,-9.13482,-0.56337,0.9577,127.49,0.1323,20.50,3.70,0.485,0.497,0.269,0.0301,0.0500
5100,-22.79898,-6.56224,-16.23673,-6.56569,-9.13289,-0.53815,0.9560,311.57,0.3232,20.57,3.99,0.485,0.497,0.269,0.0301,0.0500
5125,-22.86703,-6.57711,-16.28992,-6.58611,-9.15914,-0.54468,0.9590,222.49,0.2308,20.33,3.85,0.485,0.497,0.269,0.0301,0.0500
5150,-22.86963,-6.60889,-16.26074,-6.54841,-9.15195,-0.56038,0.9535,41.89,0.0435,20.37,3.80,0.485,0.497,0.269,0.0301,0.0500
5175,-22.82571,-6.59087,-16.23484,-6.56083,-9.12347,-0.55054,0.9553,133.61,0.1387,20.50,4.04,0.485,0.497,0.269,0.0301,0.0500
5200,-22.74310,-6.46040,-16.28270,-6.56500,-9.17817,-0.53953,0.9559,128.45,0.1333,20.44,3.92,0.485,0.497,0.269,0.0301,0.0500
5225,-22.75016,-6.53593,-16.21423,-6.57028,-9.09211,-0.55185,0.9567,130.15,0.1350,20.54,3.90,0.485,0.497,0.269,0.0301,0.0500
5250,-22.94725,-6.64469,-16.30256,-6.55818,-9.18928,-0.55509,0.9549,133.70,0.1387,20.45,4.16,0.485,0.497,0.269,0.0301,0.0500
5275,-22.95970,-6.65581,-16.30390,-6.58273,-9.17978,-0.54138,0.9585,137.42,0.1426,20.47,4.03,0.485,0.497,0.269,0.0301,0.0500
5300,-22.91071,-6.62716,-16.28355,-6.59631,-9.15719,-0.53004,0.9604,-43.12,-0.0448,20.25,4.06,0.485,0.497,0.269,0.0301,0.0500
5325,-22.87566,-6.61828,-16.25738,-6.55282,-9.16080,-0.54376,0.9541,47.53,0.0493,20.59,4.02,0.485,0.497,0.269,0.0301,0.0500
5350,-22.96535,-6.61639,-16.34896,-6.62604,-9.19403,-0.52889,0.9648,167.22,0.1761,20.22,4.35,0.485,0.497,0.269,0.0301,0.0500
5375,-22.92340,-6.59492,-16.32848,-6.58568,-9.18840,-0.55440,0.9589,-43.80,-0.0454,20.37,4.06,0.485,0.497,0.269,0.0301,0.0500
5400,-22.94758,-6.63749,-16.31009,-6.57951,-9.20665,-0.52393,0.9580,166.21,0.1757,20.40,3.98,0.485,0.497,0.269,0.0301,0.0500
5425,-22.79641,-6.60559,-16.19082,-6.52446,-9.10342,-0.56295,0.9500,168.10,0.1769,20.37,4.22,0.485,0.497,0.269,0.0301,0.0500
5450,-22.99243,-6.69829,-16.29414,-6.58397,-9.17232,-0.53785,0.9586,-11.45,-0.0120,20.36,4.24,0.485,0.497,0.269,0.0301,0.0500
5475,-23.00001,-6.71526,-16.28476,-6.58241,-9.15182,-0.55053,0.9584,-13.73,-0.0144,20.36,4.10,0.485,0.497,0.269,0.0301,0.0500
5500,-22.86046,-6.65623,-16.20422,-6.53476,-9.09636,-0.57310,0.9515,-30.88,-0.0325,20.08,4.65,0.485,0.497,0.269,0.0301,0.0500
5525,-22.85371,-6.60772,-16.24599,-6.56071,-9.13006,-0.55523,0.9553,-38.65,-0.0401,20.16,4.50,0.485,0.497,0.269,0.0301,0.0500
5550,-22.87287,-6.66296,-16.20991,-6.56144,-9.10111,-0.54735,0.9554,-57.88,-0.0601,20.42,4.31,0.485,0.497,0.269,0.0301,0.0500
5575,-23.04272,-6.76129,-16.28143,-6.56833,-9.14628,-0.56682,0.9564,49.90,0.0518,20.40,4.37,0.485,0.497,0.269,0.0301,0.0500
5600,-22.98365,-6.74823,-16.23542,-6.57315,-9.10863,-0.55364,0.9571,29.99,0.0311,19.90,4.73,0.485,0.497,0.269,0.0301,0.0500
5625,-22.91772,-6.66295,-16.25477,-6.56668,-9.14815,-0.53994,0.9561,49.78,0.0516,20.42,4.37,0.485,0.497,0.269,0.0301,0.0500
5650,-22.84441,-6.60931,-16.23510,-6.56581,-9.10620,-0.56309,0.9560,139.90,0.1451,20.55,4.13,0.485,0.497,0.269,0.0301,0.0500
5675,-22.93317,-6.69101,-16.24216,-6.56313,-9.09252,-0.58650,0.9556,229.48,0.2380,20.79,3.90,0.485,0.497,0.269,0.0301,0.0500
5700,-22.87992,-6.61211,-16.26780,-6.56823,-9.12563,-0.57394,0.9564,167.79,0.1765,20.86,3.62,0.485,0.497,0.269,0.0301,0.0500
5725,-22.90399,-6.63906,-16.26492,-6.55685,-9.13705,-0.57102,0.9547,169.93,0.1788,20.88,3.65,0.484,0.497,0.269,0.0301,0.0500
5750,-22.93198,-6.66744,-16.26454,-6.56673,-9.11026,-0.58755,0.9561,256.15,0.2695,21.11,3.70,0.484,0.497,0.269,0.0301,0.0500
5775,-22.99931,-6.73856,-16.26075,-6.55922,-9.12633,-0.57521,0.9550,168.07,0.1768,20.75,3.80,0.484,0.497,0.269,0.0301,0.0500
5800,-23.00380,-6.75646,-16.24735,-6.55440,-9.11503,-0.57792,0.9543,254.38,0.2679,21.34,3.46,0.484,0.497,0.269,0.0301,0.0500
5825,-22.89032,-6.64362,-16.24670,-6.56555,-9.11473,-0.56642,0.9560,343.89,0.3618,20.85,3.87,0.484,0.497,0.269,0.0301,0.0500
5850,-23.02554,-6.75196,-16.27358,-6.57024,-9.13060,-0.57274,0.9566,343.71,0.3620,21.27,3.40,0.484,0.497,0.269,0.0301,0.0500
5875,-22.90261,-6.70106,-16.20155,-6.53990,-9.07038,-0.59127,0.9522,253.81,0.2681,20.70,3.94,0.484,0.497,0.269,0.0301,0.0500
5900,-22.98422,-6.72023,-16.26399,-6.56168,-9.12008,-0.58224,0.9554,162.27,0.1714,20.58,3.88,0.484,0.497,0.269,0.0301,0.0500
5925,-22.86669,-6.65563,-16.21106,-6.55033,-9.06750,-0.59322,0.9537,160.66,0.1692,21.13,3.59,0.484,0.497,0.269,0.0301,0.0500
5950,-22.94389,-6.75019,-16.19370,-6.56054,-9.05279,-0.58036,0.9552,342.27,0.3615,20.59,3.75,0.484,0.497,0.269,0.0301,0.0500
5975,-23.10304,-6.79002,-16.31302,-6.59427,-9.14816,-0.57058,0.9601,409.84,0.4334,20.68,3.84,0.484,0.497,0.269,0.0301,0.0500
6000,-23.11321,-6.84101,-16.27220,-6.56014,-9.12345,-0.58861,0.9552,251.59,0.2648,20.89,3.78,0.484,0.497,0.255,0.0286,0.0500
6025,-23.16489,-6.87571,-16.28918,-6.59349,-9.10547,-0.59022,0.9600,343.61,0.3616,20.63,3.88,0.484,0.497,0.255,0.0286,0.0500
6050,-23.05921,-6.85027,-16.20894,-6.56294,-9.07985,-0.56615,0.9556,428.79,0.4512,20.95,3.98,0.484,0.497,0.255,0.0286,0.0500
6075,-23.15465,-6.88316,-16.27150,-6.59117,-9.09174,-0.58859,0.9597,336.86,0.3544,21.37,3.16,0.483,0.497,0.255,0.0286,0.0500
6100,-23.06257,-6.84280,-16.21977,-6.56903,-9.07361,-0.57713,0.9565,156.09,0.1642,20.76,4.03,0.483,0.497,0.255,0.0286,0.0500
6125,-23.05650,-6.82444,-16.23205,-6.56890,-9.08666,-0.57650,0.9565,159.43,0.1684,20.51,3.89,0.483,0.497,0.255,0.0286,0.0500
6150,-23.08725,-6.87125,-16.21599,-6.53559,-9.12200,-0.55841,0.9516,128.95,0.1363,20.27,4.26,0.483,0.497,0.255,0.0286,0.0500
6175,-23.08998,-6.87428,-16.21570,-6.53823,-9.09047,-0.58700,0.9520,251.30,0.2653,20.26,4.40,0.483,0.497,0.255,0.0286,0.0500
6200,-23.11866,-6.83199,-16.28668,-6.56567,-9.15558,-0.56543,0.9560,308.00,0.3256,20.42,4.16,0.483,0.497,0.255,0.0286,0.0500
6225,-23.12407,-6.86607,-16.25800,-6.56731,-9.10827,-0.58242,0.9562,341.89,0.3610,20.44,3.87,0.483,0.498,0.255,0.0286,0.0500
6250,-23.05108,-6.75923,-16.29185,-6.56708,-9.15151,-0.57326,0.9562,160.53,0.1689,20.31,4.18,0.483,0.498,0.255,0.0286,0.0500
6275,-23.16265,-6.89736,-16.26529,-6.59570,-9.08660,-0.58299,0.9604,160.75,0.1697,20.35,3.99,0.483,0.498,0.255,0.0286,0.0500
6300,-23.13371,-6.92776,-16.20595,-6.55798,-9.06436,-0.58361,0.9549,126.49,0.1337,20.35,3.98,0.483,0.498,0.255,0.0286,0.0500
6325,-23.13500,-6.84334,-16.29166,-6.59591,-9.13921,-0.55654,0.9604,124.63,0.1317,20.07,4.24,0.483,0.498,0.255,0.0286,0.0500
6350,-23.16889,-6.88673,-16.28216,-6.60335,-9.15012,-0.52869,0.9615,216.83,0.2292,20.36,4.23,0.483,0.498,0.255,0.0286,0.0500
6375,-23.10570,-6.81567,-16.29002,-6.62324,-9.11624,-0.55055,0.9644,128.62,0.1360,20.34,3.90,0.483,0.498,0.255,0.0286,0.0500
6400,-23.11070,-6.87230,-16.23840,-6.55394,-9.10740,-0.57705,0.9543,127.68,0.1350,20.04,4.14,0.483,0.498,0.255,0.0286,0.0500
6425,-23.09612,-6.86581,-16.23031,-6.56510,-9.12083,-0.54438,0.9559,217.18,0.2297,19.84,4.44,0.483,0.498,0.255,0.0286,0.0500
6450,-23.12847,-6.84905,-16.27942,-6.57550,-9.14153,-0.56239,0.9574,215.20,0.2276,19.94,4.19,0.483,0.498,0.255,0.0286,0.0500
6475,-23.18558,-6.94681,-16.23877,-6.57877,-9.12037,-0.53964,0.9579,308.30,0.3260,19.79,4.54,0.483,0.498,0.255,0.0286,0.0500
6500,-23.24087,-7.03311,-16.20776,-6.54419,-9.07725,-0.58632,0.9529,399.58,0.4225,20.03,4.61,0.483,0.498,0.255,0.0286,0.0500
6525,-23.18644,-6.93969,-16.24674,-6.56712,-9.09379,-0.58583,0.9562,218.22,0.2307,20.15,4.59,0.483,0.498,0.255,0.0286,0.0500
6550,-23.24636,-6.95278,-16.29358,-6.57850,-9.16005,-0.55503,0.9578,398.22,0.4211,20.01,4.40,0.483,0.498,0.255,0.0286,0.0500
6575,-23.15325,-6.91474,-16.23851,-6.57287,-9.08041,-0.58523,0.9570,308.41,0.3261,20.03,4.16,0.482,0.498,0.255,0.0286,0.0500
6600,-23.14484,-6.86433,-16.28051,-6.58504,-9.13352,-0.56195,0.9588,522.43,0.5517,20.15,4.35,0.482,0.498,0.255,0.0286,0.0500
6625,-23.14891,-6.87432,-16.27459,-6.56347,-9.14876,-0.56236,0.9557,251.87,0.2661,19.97,4.42,0.482,0.498,0.255,0.0286,0.0500
6650,-23.13100,-6.83525,-16.29575,-6.56766,-9.15122,-0.57687,0.9563,248.14,0.2621,20.16,4.40,0.482,0.498,0.255,0.0286,0.0500
6675,-23.10872,-6.82723,-16.28149,-6.56935,-9.16628,-0.54586,0.9565,249.13,0.2631,20.08,4.51,0.482,0.499,0.255,0.0286,0.0500
6700,-23.12547,-6.86304,-16.26243,-6.56341,-9.10649,-0.59254,0.9557,133.70,0.1414,20.25,4.42,0.482,0.499,0.255,0.0286,0.0500
6725,-23.22697,-6.95767,-16.26930,-6.55954,-9.13813,-0.57162,0.9551,44.81,0.0474,20.48,4.42,0.482,0.499,0.255,0.0286,0.0500
6750,-23.08275,-6.86736,-16.21539,-6.56566,-9.05536,-0.59437,0.9560,42.92,0.0454,20.51,4.28,0.482,0.499,0.255,0.0286,0.0500
6775,-23.23442,-6.90535,-16.32907,-6.56690,-9.16956,-0.59261,0.9562,158.42,0.1674,20.59,4.03,0.482,0.499,0.255,0.0286,0.0500
6800,-23.16084,-6.86008,-16.30076,-6.59511,-9.17070,-0.53495,0.9603,41.38,0.0438,20.18,4.65,0.482,0.499,0.255,0.0286,0.0500
6825,-23.22825,-6.92556,-16.30269,-6.57546,-9.15530,-0.57193,0.9574,41.51,0.0439,20.08,4.69,0.482,0.499,0.255,0.0286,0.0500
6850,-23.15561,-6.87872,-16.27690,-6.54850,-9.12506,-0.60334,0.9535,41.84,0.0443,20.24,4.18,0.482,0.499,0.255,0.0286,0.0500
6875,-23.17840,-6.86552,-16.31288,-6.56458,-9.16287,-0.58543,0.9558,-136.43,-0.1443,20.32,3.99,0.482,0.499,0.255,0.0286,0.0500
6900,-23.33412,-6.99044,-16.34367,-6.57739,-9.20560,-0.56068,0.9577,-136.99,-0.1449,20.42,4.26,0.482,0.499,0.255,0.0286,0.0500
6925,-23.31077,-6.97080,-16.33997,-6.61303,-9.17712,-0.54982,0.9629,41.38,0.0438,20.31,3.98,0.482,0.499,0.255,0.0286,0.0500
6950,-23.25501,-6.93964,-16.31537,-6.58342,-9.14923,-0.58272,0.9586,133.30,0.1410,20.26,3.83,0.482,0.499,0.255,0.0286,0.0500
6975,-23.13460,-6.86804,-16.26656,-6.56961,-9.12407,-0.57287,0.9566,43.43,0.0459,20.07,4.17,0.482,0.499,0.255,0.0286,0.0500
7000,-23.15615,-6.86841,-16.28775,-6.57881,-9.18375,-0.52519,0.9579,133.82,0.1415,20.20,3.91,0.482,0.499,0.242,0.0272,0.0500
7025,-23.21754,-6.92741,-16.29014,-6.56616,-9.14312,-0.58086,0.9561,-47.35,-0.0501,20.43,4.06,0.482,0.499,0.242,0.0272,0.0500
7050,-23.14799,-6.88992,-16.25807,-6.54778,-9.11839,-0.59190,0.9534,54.60,0.0577,20.24,4.78,0.482,0.499,0.242,0.0272,0.0500
7075,-23.12039,-6.82139,-16.29901,-6.57685,-9.14091,-0.58125,0.9576,-35.84,-0.0379,20.42,4.13,0.482,0.499,0.242,0.0272,0.0500
7100,-23.10606,-6.87280,-16.23326,-6.55207,-9.08178,-0.59940,0.9540,142.53,0.1507,20.18,4.38,0.482,0.499,0.242,0.0272,0.0500
7125,-23.06905,-6.83733,-16.23172,-6.56907,-9.06511,-0.59754,0.9565,-124.06,-0.1312,20.44,3.89,0.482,0.499,0.242,0.0272,0.0500
7150,-23.22006,-6.92991,-16.29015,-6.59653,-9.14038,-0.55324,0.9605,-35.27,-0.0373,20.37,4.09,0.482,0.499,0.242,0.0272,0.0500
7175,-23.20242,-6.94852,-16.25389,-6.56453,-9.10816,-0.58120,0.9558,-32.95,-0.0348,20.41,3.98,0.482,0.499,0.242,0.0272,0.0500
7200,-23.19322,-6.97795,-16.21526,-6.54641,-9.06947,-0.59939,0.9532,56.72,0.0600,20.16,4.07,0.482,0.499,0.242,0.0272,0.0500
7225,-23.17690,-6.90936,-16.26753,-6.57944,-9.12074,-0.56736,0.9580,-33.76,-0.0357,20.41,4.03,0.482,0.499,0.242,0.0272,0.0500
7250,-23.28611,-6.95860,-16.32751,-6.60042,-9.16052,-0.56657,0.9610,55.83,0.0590,20.53,3.67,0.482,0.499,0.242,0.0272,0.0500
7275,-23.22630,-6.90294,-16.32336,-6.57734,-9.17499,-0.57104,0.9577,46.67,0.0493,20.45,3.73,0.482,0.499,0.242,0.0272,0.0500
7300,-23.13785,-6.84111,-16.29674,-6.55884,-9.13687,-0.60103,0.9550,146.41,0.1547,20.69,3.41,0.482,0.499,0.242,0.0272,0.0500
7325,-23.21611,-6.90524,-16.31087,-6.58413,-9.14834,-0.57839,0.9587,-136.98,-0.1448,20.74,4.02,0.482,0.499,0.242,0.0272,0.0500
7350,-23.20962,-6.94718,-16.26244,-6.57376,-9.10722,-0.58146,0.9572,-125.35,-0.1325,20.70,4.14,0.482,0.499,0.242,0.0272,0.0500
7375,-23.23846,-6.96903,-16.26944,-6.56027,-9.13625,-0.57292,0.9552,-215.18,-0.2274,20.63,4.29,0.482,0.499,0.242,0.0272,0.0500
7400,-23.22698,-6.97248,-16.25450,-6.58827,-9.09327,-0.57296,0.9593,-36.66,-0.0388,20.30,4.50,0.482,0.499,0.242,0.0272,0.0500
7425,-23.19156,-6.93317,-16.25838,-6.60831,-9.10340,-0.54668,0.9622,-122.02,-0.1290,20.78,4.40,0.482,0.499,0.242,0.0272,0.0500
7450,-23.31720,-6.98184,-16.33536,-6.60387,-9.14888,-0.58261,0.9615,56.08,0.0593,20.45,4.45,0.482,0.499,0.242,0.0272,0.0500
7475,-23.25741,-6.95928,-16.29813,-6.57722,-9.14254,-0.57837,0.9577,146.04,0.1544,20.28,4.51,0.482,0.499,0.242,0.0272,0.0500
7500,-23.28461,-6.97836,-16.30625,-6.56617,-9.14014,-0.59994,0.9561,-33.45,-0.0354,20.88,3.96,0.482,0.499,0.242,0.0272,0.0500
7525,-23.36473,-7.06392,-16.30081,-6.60053,-9.12410,-0.57618,0.9611,55.53,0.0587,20.44,3.82,0.482,0.499,0.242,0.0272,0.0500
7550,-23.33386,-7.09767,-16.23619,-6.57660,-9.08922,-0.57037,0.9576,234.40,0.2478,20.65,3.40,0.482,0.499,0.242,0.0272,0.0500
7575,-23.33109,-7.00326,-16.32782,-6.58870,-9.14705,-0.59208,0.9593,325.81,0.3445,20.60,3.66,0.482,0.499,0.242,0.0272,0.0500
7600,-23.17436,-6.94448,-16.22987,-6.57510,-9.07590,-0.57888,0.9574,237.64,0.2514,20.79,3.22,0.482,0.499,0.242,0.0272,0.0500
7625,-23.29754,-7.01163,-16.28591,-6.61203,-9.14301,-0.53087,0.9627,327.08,0.3459,20.61,3.65,0.482,0.499,0.242,0.0272,0.0500
7650,-23.37434,-7.04737,-16.32698,-6.59971,-9.15322,-0.57405,0.9609,286.17,0.2973,20.71,3.72,0.482,0.499,0.242,0.0272,0.0500
7675,-23.24307,-6.96834,-16.27473,-6.57932,-9.14824,-0.54717,0.9580,368.33,0.3827,20.59,3.74,0.482,0.499,0.242,0.0272,0.0500
7700,-23.20828,-6.97033,-16.23794,-6.57438,-9.09835,-0.56521,0.9572,48.30,0.0511,20.36,4.14,0.482,0.499,0.242,0.0272,0.0500
7725,-23.24586,-6.99314,-16.25273,-6.59271,-9.10167,-0.55835,0.9599,-31.13,-0.0329,20.21,4.23,0.483,0.499,0.242,0.0272,0.0500
7750,-23.33319,-7.02753,-16.30565,-6.58324,-9.16645,-0.55597,0.9585,59.68,0.0632,20.28,4.23,0.483,0.499,0.242,0.0272,0.0500
7775,-23.25922,-6.93732,-16.32190,-6.59006,-9.13502,-0.59682,0.9595,229.90,0.2432,20.45,3.98,0.483,0.499,0.242,0.0272,0.0500
7800,-23.21992,-6.96785,-16.25207,-6.58015,-9.09486,-0.57706,0.9581,230.54,0.2439,20.55,3.90,0.483,0.499,0.242,0.0272,0.0500
7825,-23.24188,-6.96659,-16.27528,-6.57267,-9.08855,-0.61407,0.9570,201.82,0.2096,20.66,3.62,0.483,0.499,0.242,0.0272,0.0500
7850,-23.15650,-6.93597,-16.22053,-6.55416,-9.07207,-0.59430,0.9543,279.51,0.2903,20.52,3.99,0.483,0.499,0.242,0.0272,0.0500
7875,-23.13945,-6.88461,-16.25484,-6.56455,-9.10818,-0.58211,0.9558,-119.68,-0.1266,20.44,4.16,0.483,0.499,0.242,0.0272,0.0500
7900,-23.18642,-6.92395,-16.26247,-6.60150,-9.09635,-0.56462,0.9612,-107.47,-0.1137,20.23,4.39,0.483,0.499,0.242,0.0272,0.0500
7925,-23.10786,-6.85097,-16.25689,-6.57739,-9.12263,-0.55687,0.9577,-26.73,-0.0283,20.62,4.02,0.483,0.499,0.242,0.0272,0.0500
7950,-23.08734,-6.85106,-16.23627,-6.54418,-9.08681,-0.60528,0.9529,-118.91,-0.1258,20.46,4.26,0.483,0.499,0.242,0.0272,0.0500
7975,-23.25644,-6.96065,-16.29579,-6.59820,-9.12864,-0.56895,0.9607,47.57,0.0511,20.55,4.15,0.483,0.499,0.242,0.0272,0.0500
8000,-23.23862,-6.94628,-16.29233,-6.57825,-9.16682,-0.54727,0.9578,49.23,0.0530,20.61,4.27,0.483,0.499,0.230,0.0258,0.0500
8025,-23.16921,-6.92362,-16.24559,-6.53013,-9.10800,-0.60746,0.9508,48.30,0.0519,20.89,4.03,0.483,0.499,0.230,0.0258,0.0500
8050,-23.14429,-6.94252,-16.20177,-6.55964,-9.09208,-0.55005,0.9551,140.01,0.1507,20.53,3.83,0.483,0.499,0.230,0.0258,0.0500
8075,-23.19900,-6.99351,-16.20549,-6.52613,-9.08331,-0.59605,0.9502,230.53,0.2482,20.51,4.23,0.484,0.499,0.230,0.0258,0.0500
8100,-23.33346,-7.02693,-16.30653,-6.60374,-9.13867,-0.56412,0.9615,320.00,0.3445,20.64,4.29,0.484,0.499,0.230,0.0258,0.0500
8125,-23.24044,-6.99347,-16.24697,-6.58662,-9.09329,-0.56706,0.9590,319.86,0.3442,20.63,4.34,0.484,0.499,0.230,0.0258,0.0500
8150,-23.27649,-7.02389,-16.25260,-6.60506,-9.09832,-0.54921,0.9617,137.18,0.1472,20.22,4.66,0.484,0.499,0.230,0.0258,0.0500
8175,-23.28216,-7.05400,-16.22816,-6.57652,-9.06907,-0.58257,0.9576,48.66,0.0523,20.97,3.67,0.484,0.499,0.230,0.0258,0.0500
8200,-23.26127,-7.05122,-16.21005,-6.57917,-9.07051,-0.56037,0.9579,230.47,0.2480,20.51,4.27,0.484,0.499,0.230,0.0258,0.0500
8225,-23.32097,-7.03796,-16.28300,-6.58693,-9.13296,-0.56312,0.9591,-41.20,-0.0443,20.88,3.66,0.484,0.499,0.230,0.0258,0.0500
8250,-23.31605,-7.02142,-16.29463,-6.58355,-9.14453,-0.56655,0.9586,227.67,0.2447,20.69,4.00,0.484,0.499,0.230,0.0258,0.0500
8275,-23.30431,-7.06257,-16.24174,-6.55679,-9.08691,-0.59804,0.9547,49.30,0.0530,20.80,3.71,0.484,0.499,0.230,0.0258,0.0500
