cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
4075,-41.76668,-22.46557,-19.30111,-10.59553,-8.26543,-0.44015,0.9631,-0.62,-0.0006,29.58,0.87,0.460,0.502,0.094,0.0105,0.0500
4100,-41.73275,-22.40682,-19.32593,-10.58841,-8.29205,-0.44547,0.9624,-0.57,-0.0006,29.38,1.23,0.460,0.502,0.094,0.0105,0.0500
4125,-41.84903,-22.53377,-19.31526,-10.60366,-8.26458,-0.44702,0.9638,-0.51,-0.0005,29.56,0.83,0.460,0.502,0.094,0.0105,0.0500
4150,-41.89693,-22.55681,-19.34012,-10.61860,-8.28516,-0.43636,0.9652,-0.59,-0.0006,29.39,1.22,0.461,0.502,0.094,0.0105,0.0500
4175,-41.81123,-22.49754,-19.31369,-10.55628,-8.30326,-0.45414,0.9595,-0.74,-0.0008,29.54,0.83,0.461,0.502,0.094,0.0105,0.0500
4200,-41.83681,-22.54078,-19.29603,-10.56914,-8.26692,-0.45997,0.9607,-0.83,-0.0009,29.54,0.82,0.461,0.502,0.094,0.0105,0.0500
4225,-41.89916,-22.57552,-19.32364,-10.60686,-8.28384,-0.43294,0.9641,-1.04,-0.0011,29.54,0.83,0.461,0.502,0.094,0.0105,0.0500
4250,-41.88447,-22.57750,-19.30697,-10.61445,-8.24943,-0.44309,0.9648,-1.06,-0.0011,29.54,0.83,0.461,0.502,0.094,0.0105,0.0500
4275,-41.86796,-22.56062,-19.30734,-10.60344,-8.25395,-0.44995,0.9638,-1.14,-0.0012,29.54,0.84,0.461,0.502,0.094,0.0105,0.0500
4300,-41.94264,-22.58052,-19.36211,-10.61138,-8.29659,-0.45414,0.9645,-1.34,-0.0014,29.54,0.84,0.461,0.502,0.094,0.0105,0.0500
4325,-41.82164,-22.52329,-19.29835,-10.58480,-8.27859,-0.43497,0.9621,-1.30,-0.0014,29.60,0.92,0.461,0.502,0.094,0.0105,0.0500
4350,-41.84699,-22.54119,-19.30579,-10.60144,-8.27203,-0.43232,0.9636,-1.37,-0.0014,29.27,1.70,0.462,0.502,0.094,0.0105,0.0500
4375,-41.82581,-22.49197,-19.33385,-10.57681,-8.31376,-0.44328,0.9614,-1.42,-0.0015,29.28,1.70,0.462,0.502,0.094,0.0105,0.0500
4400,-41.91436,-22.58059,-19.33377,-10.62039,-8.28074,-0.43264,0.9653,-1.34,-0.0014,29.32,1.74,0.462,0.502,0.094,0.0105,0.0500
4425,-41.84642,-22.55143,-19.29499,-10.59856,-8.23480,-0.46162,0.9633,-1.30,-0.0013,29.35,1.72,0.462,0.502,0.094,0.0105,0.0500
4450,-41.88985,-22.58415,-19.30570,-10.60051,-8.25993,-0.44526,0.9635,-1.24,-0.0013,29.33,2.12,0.462,0.502,0.094,0.0105,0.0500
4475,-41.81285,-22.53632,-19.27653,-10.60493,-8.20977,-0.46184,0.9639,-1.27,-0.0013,29.28,1.66,0.462,0.502,0.094,0.0105,0.0500
4500,-41.94242,-22.62544,-19.31698,-10.61417,-8.26340,-0.43941,0.9648,-1.31,-0.0014,29.08,2.00,0.463,0.502,0.094,0.0105,0.0500
4525,-41.86403,-22.58180,-19.28223,-10.57288,-8.26104,-0.44832,0.9610,-1.20,-0.0012,29.24,1.62,0.463,0.502,0.094,0.0105,0.0500
4550,-41.85906,-22.58473,-19.27432,-10.56416,-8.25639,-0.45377,0.9602,-1.19,-0.0012,29.16,2.08,0.463,0.502,0.094,0.0105,0.0500
4575,-41.96839,-22.67445,-19.29393,-10.62354,-8.22727,-0.44312,0.9656,-0.96,-0.0010,29.61,0.87,0.463,0.502,0.094,0.0105,0.0500
4600,-41.92508,-22.66341,-19.26167,-10.59554,-8.20534,-0.46078,0.9631,-1.12,-0.0012,29.44,1.49,0.463,0.502,0.094,0.0105,0.0500
4625,-41.90196,-22.62357,-19.27839,-10.59251,-8.23792,-0.44796,0.9628,-0.98,-0.0010,29.42,1.48,0.463,0.502,0.094,0.0105,0.0500
4650,-41.87879,-22.58003,-19.29877,-10.62009,-8.23202,-0.44666,0.9653,-0.98,-0.0010,29.63,1.14,0.463,0.502,0.094,0.0105,0.0500
4675,-41.96520,-22.63445,-19.33075,-10.59746,-8.28693,-0.44636,0.9632,-0.99,-0.0010,29.62,0.82,0.463,0.502,0.094,0.0105,0.0500
4700,-41.99530,-22.65529,-19.34001,-10.59964,-8.29904,-0.44134,0.9634,-0.91,-0.0009,29.61,1.16,0.463,0.502,0.094,0.0105,0.0500
4725,-41.92092,-22.65144,-19.26949,-10.55581,-8.24015,-0.47352,0.9594,-1.02,-0.0011,29.67,0.96,0.464,0.502,0.094,0.0105,0.0500
4750,-41.95110,-22.65067,-19.30043,-10.60676,-8.25019,-0.44348,0.9641,-0.95,-0.0010,29.43,1.55,0.464,0.502,0.094,0.0105,0.0500
4775,-41.93047,-22.63921,-19.29126,-10.60054,-8.24912,-0.44159,0.9635,-0.83,-0.0009,29.61,0.83,0.464,0.502,0.094,0.0105,0.0500
4800,-41.97492,-22.66953,-19.30539,-10.61008,-8.24724,-0.44806,0.9644,-0.83,-0.0009,29.58,0.83,0.464,0.502,0.094,0.0105,0.0500
4825,-41.89160,-22.60450,-19.28709,-10.59211,-8.23302,-0.46196,0.9627,-0.86,-0.0009,29.40,1.48,0.464,0.502,0.094,0.0105,0.0500
4850,-41.95850,-22.62668,-19.33182,-10.59943,-8.27930,-0.45309,0.9634,-0.81,-0.0008,29.27,2.00,0.464,0.502,0.094,0.0105,0.0500
4875,-42.01486,-22.71442,-19.30044,-10.58043,-8.25738,-0.46263,0.9617,-0.85,-0.0009,29.61,0.83,0.464,0.502,0.094,0.0105,0.0500
4900,-42.02443,-22.71128,-19.31314,-10.59878,-8.26055,-0.45381,0.9634,-0.81,-0.0008,29.60,0.87,0.464,0.502,0.094,0.0105,0.0500
4925,-41.97767,-22.68027,-19.29740,-10.57568,-8.24032,-0.48140,0.9613,-0.91,-0.0009,29.56,0.82,0.464,0.502,0.094,0.0105,0.0500
4950,-41.91137,-22.65322,-19.25815,-10.56244,-8.22725,-0.46846,0.9601,-0.90,-0.0009,29.57,0.82,0.464,0.502,0.094,0.0105,0.0500
4975,-41.95497,-22.60994,-19.34503,-10.61661,-8.26688,-0.46153,0.9650,-0.86,-0.0009,29.57,0.79,0.464,0.502,0.094,0.0105,0.0500
5000,-41.94855,-22.64504,-19.30351,-10.60236,-8.24253,-0.45862,0.9637,-0.86,-0.0009,29.59,0.83,0.464,0.502,0.089,0.0100,0.0500
5025,-41.95066,-22.61971,-19.33095,-10.60338,-8.27429,-0.45327,0.9638,-0.82,-0.0009,29.59,0.83,0.464,0.502,0.089,0.0100,0.0500
5050,-41.96887,-22.65044,-19.31842,-10.58898,-8.27166,-0.45778,0.9625,-0.74,-0.0008,29.60,0.84,0.464,0.502,0.089,0.0100,0.0500
5075,-41.99907,-22.66957,-19.32950,-10.58790,-8.27690,-0.46471,0.9624,-0.87,-0.0009,29.59,0.84,0.465,0.502,0.089,0.0100,0.0500
5100,-41.95067,-22.65824,-19.29243,-10.58223,-8.24730,-0.46290,0.9618,-0.81,-0.0008,29.60,0.84,0.465,0.502,0.089,0.0100,0.0500
5125,-41.92807,-22.64952,-19.27855,-10.56117,-8.24629,-0.47109,0.9599,-0.80,-0.0008,29.60,0.84,0.465,0.502,0.089,0.0100,0.0500
5150,-41.97137,-22.68598,-19.28538,-10.54588,-8.27861,-0.46089,0.9585,-0.72,-0.0007,29.59,0.84,0.465,0.502,0.089,0.0100,0.0500
5175,-42.05776,-22.68140,-19.37636,-10.64164,-8.28378,-0.45095,0.9672,-0.73,-0.0008,29.59,0.84,0.465,0.502,0.089,0.0100,0.0500
5200,-42.06261,-22.76024,-19.30237,-10.56950,-8.26837,-0.46450,0.9607,-0.85,-0.0009,29.57,0.84,0.465,0.502,0.089,0.0100,0.0500
5225,-42.03018,-22.72984,-19.30034,-10.58317,-8.25191,-0.46526,0.9619,-0.92,-0.0010,29.59,0.85,0.465,0.502,0.089,0.0100,0.0500
5250,-42.04710,-22.75454,-19.29256,-10.58183,-8.24238,-0.46835,0.9618,-1.00,-0.0010,29.57,0.83,0.466,0.501,0.089,0.0100,0.0500
5275,-42.09599,-22.77090,-19.32510,-10.57776,-8.27388,-0.47346,0.9614,-1.04,-0.0011,29.57,0.82,0.466,0.501,0.089,0.0100,0.0500
5300,-42.06772,-22.74888,-19.31884,-10.60565,-8.26119,-0.45200,0.9640,-1.12,-0.0012,29.59,0.87,0.466,0.501,0.089,0.0100,0.0500
5325,-42.06504,-22.76734,-19.29770,-10.58754,-8.24541,-0.46476,0.9623,-1.12,-0.0012,29.60,0.87,0.466,0.501,0.089,0.0100,0.0500
5350,-42.09333,-22.79964,-19.29369,-10.57046,-8.25662,-0.46661,0.9608,-1.14,-0.0012,29.61,0.86,0.466,0.501,0.089,0.0100,0.0500
5375,-42.04742,-22.76461,-19.28280,-10.56208,-8.24286,-0.47786,0.9600,-1.11,-0.0011,29.62,0.90,0.466,0.501,0.089,0.0100,0.0500
5400,-42.09793,-22.79585,-19.30208,-10.59457,-8.25468,-0.45283,0.9630,-1.41,-0.0015,29.62,0.87,0.466,0.501,0.089,0.0100,0.0500
5425,-42.10909,-22.80154,-19.30755,-10.58363,-8.25407,-0.46985,0.9620,-1.25,-0.0013,29.63,0.87,0.466,0.501,0.089,0.0100,0.0500
5450,-42.12494,-22.79605,-19.32889,-10.59356,-8.26157,-0.47375,0.9629,-1.18,-0.0012,29.64,0.91,0.466,0.501,0.089,0.0100,0.0500
5475,-42.05137,-22.78759,-19.26378,-10.59350,-8.20783,-0.46245,0.9629,-1.19,-0.0012,29.63,0.86,0.466,0.501,0.089,0.0100,0.0500
5500,-42.13834,-22.80754,-19.33079,-10.60565,-8.25470,-0.47045,0.9640,-1.08,-0.0011,29.61,0.81,0.466,0.501,0.089,0.0100,0.0500
5525,-42.12531,-22.82622,-19.29909,-10.59128,-8.23813,-0.46968,0.9627,-1.07,-0.0011,29.64,0.87,0.466,0.501,0.089,0.0100,0.0500
5550,-42.10895,-22.82081,-19.28814,-10.59434,-8.22374,-0.47006,0.9630,-1.07,-0.0011,29.66,0.91,0.467,0.501,0.089,0.0100,0.0500
5575,-42.18712,-22.85407,-19.33304,-10.60926,-8.26317,-0.46061,0.9643,-0.98,-0.0010,29.62,0.87,0.467,0.501,0.089,0.0100,0.0500
5600,-42.07216,-22.81739,-19.25477,-10.55674,-8.22905,-0.46898,0.9595,-0.94,-0.0010,29.66,0.89,0.467,0.501,0.089,0.0100,0.0500
5625,-42.22168,-22.87680,-19.34488,-10.59989,-8.27278,-0.47221,0.9635,-0.89,-0.0009,29.66,0.90,0.467,0.501,0.089,0.0100,0.0500
5650,-42.18757,-22.87796,-19.30960,-10.58426,-8.25190,-0.47345,0.9620,-0.80,-0.0008,29.60,0.84,0.467,0.501,0.089,0.0100,0.0500
5675,-42.29161,-22.94901,-19.34260,-10.60740,-8.27764,-0.45756,0.9641,-0.83,-0.0009,29.60,0.84,0.467,0.501,0.089,0.0100,0.0500
5700,-42.19222,-22.90910,-19.28312,-10.57996,-8.24608,-0.45708,0.9616,-0.89,-0.0009,29.61,0.84,0.467,0.501,0.089,0.0100,0.0500
5725,-42.22126,-22.92565,-19.29562,-10.60401,-8.24169,-0.44992,0.9638,-0.92,-0.0010,29.62,0.90,0.467,0.500,0.089,0.0100,0.0500
5750,-42.30304,-23.01397,-19.28906,-10.58401,-8.23846,-0.46659,0.9620,-1.07,-0.0011,29.64,0.93,0.467,0.500,0.089,0.0100,0.0500
5775,-42.28284,-23.02928,-19.25357,-10.57555,-8.20941,-0.46861,0.9612,-1.15,-0.0012,29.63,0.94,0.467,0.500,0.089,0.0100,0.0500
5800,-42.28170,-22.97907,-19.30263,-10.57388,-8.25758,-0.47117,0.9611,-1.23,-0.0013,29.65,0.98,0.467,0.500,0.089,0.0100,0.0500
5825,-42.21705,-22.95681,-19.26024,-10.57407,-8.21753,-0.46864,0.9611,-1.20,-0.0012,29.66,0.98,0.467,0.500,0.089,0.0100,0.0500
5850,-42.30120,-22.96925,-19.33194,-10.61113,-8.25778,-0.46303,0.9645,-1.22,-0.0013,29.68,0.95,0.467,0.500,0.089,0.0100,0.0500
5875,-42.38979,-23.05227,-19.33752,-10.59326,-8.28628,-0.45798,0.9629,-1.25,-0.0013,29.65,0.98,0.467,0.500,0.089,0.0100,0.0500
5900,-42.26435,-22.99988,-19.26447,-10.57247,-8.23597,-0.45602,0.9610,-1.18,-0.0012,29.68,1.02,0.467,0.500,0.089,0.0100,0.0500
5925,-42.31026,-23.02668,-19.28358,-10.57137,-8.23672,-0.47549,0.9609,-1.30,-0.0013,29.65,0.97,0.467,0.500,0.089,0.0100,0.0500
5950,-42.33400,-23.05882,-19.27518,-10.58455,-8.22262,-0.46801,0.9621,-1.35,-0.0014,29.54,1.37,0.467,0.500,0.089,0.0100,0.0500
5975,-42.30922,-23.04736,-19.26186,-10.55907,-8.21074,-0.49205,0.9597,-1.27,-0.0013,29.65,0.94,0.468,0.500,0.089,0.0100,0.0500
6000,-42.39464,-23.08549,-19.30914,-10.58199,-8.24436,-0.48279,0.9618,-1.30,-0.0013,29.64,0.94,0.468,0.500,0.085,0.0095,0.0500
6025,-42.34586,-23.02304,-19.32282,-10.61087,-8.24860,-0.46335,0.9645,-1.30,-0.0013,29.65,0.94,0.468,0.500,0.085,0.0095,0.0500
6050,-42.37979,-23.06816,-19.31163,-10.59414,-8.25511,-0.46237,0.9629,-1.29,-0.0013,29.66,0.99,0.468,0.500,0.085,0.0095,0.0500
6075,-42.41713,-23.08545,-19.33168,-10.60211,-8.25996,-0.46960,0.9637,-1.10,-0.0011,29.61,0.92,0.468,0.500,0.085,0.0095,0.0500
6100,-42.44470,-23.10349,-19.34122,-10.59706,-8.29155,-0.45261,0.9632,-1.16,-0.0012,29.63,0.95,0.468,0.500,0.085,0.0095,0.0500
6125,-42.46837,-23.14223,-19.32614,-10.59547,-8.26315,-0.46752,0.9631,-1.33,-0.0014,29.66,1.00,0.468,0.500,0.085,0.0095,0.0500
6150,-42.38594,-23.10209,-19.28385,-10.58411,-8.24129,-0.45844,0.9620,-1.18,-0.0012,29.64,0.95,0.468,0.500,0.085,0.0095,0.0500
6175,-42.33723,-23.09494,-19.24229,-10.55770,-8.20905,-0.47555,0.9596,-1.15,-0.0012,29.65,0.95,0.468,0.500,0.085,0.0095,0.0500
6200,-42.42584,-23.11389,-19.31194,-10.60200,-8.25357,-0.45638,0.9636,-0.92,-0.0010,29.62,0.90,0.468,0.500,0.085,0.0095,0.0500
6225,-42.41327,-23.10111,-19.31216,-10.60161,-8.24851,-0.46204,0.9636,-0.75,-0.0008,29.63,0.94,0.468,0.500,0.085,0.0095,0.0500
6250,-42.41143,-23.13499,-19.27644,-10.59474,-8.22046,-0.46123,0.9630,-0.61,-0.0006,29.65,0.95,0.468,0.500,0.085,0.0095,0.0500
6275,-42.40759,-23.07945,-19.32813,-10.58966,-8.26361,-0.47487,0.9625,-0.54,-0.0006,29.65,0.95,0.469,0.500,0.085,0.0095,0.0500
6300,-42.36142,-23.07088,-19.29054,-10.59126,-8.21795,-0.48133,0.9627,-0.46,-0.0005,29.65,0.95,0.469,0.500,0.085,0.0095,0.0500
6325,-42.45437,-23.12704,-19.32733,-10.60470,-8.24905,-0.47357,0.9639,-0.47,-0.0005,29.68,1.00,0.469,0.500,0.085,0.0095,0.0500
6350,-42.45784,-23.13620,-19.32164,-10.60261,-8.23824,-0.48079,0.9637,-0.31,-0.0003,29.69,1.00,0.469,0.500,0.085,0.0095,0.0500
6375,-42.47476,-23.18107,-19.29369,-10.59350,-8.23318,-0.46701,0.9629,-0.33,-0.0003,29.67,1.00,0.469,0.500,0.085,0.0095,0.0500
6400,-42.48224,-23.15865,-19.32359,-10.59758,-8.23340,-0.49261,0.9632,-0.30,-0.0003,29.67,1.00,0.469,0.500,0.085,0.0095,0.0500
6425,-42.55161,-23.22974,-19.32188,-10.57658,-8.25638,-0.48891,0.9613,-0.31,-0.0003,29.66,1.00,0.469,0.500,0.085,0.0095,0.0500
6450,-42.59683,-23.25883,-19.33800,-10.61025,-8.24544,-0.48230,0.9644,-0.24,-0.0002,29.67,1.05,0.469,0.500,0.085,0.0095,0.0500
6475,-42.55785,-23.22894,-19.32891,-10.60106,-8.26156,-0.46629,0.9636,-0.24,-0.0003,29.64,1.00,0.469,0.500,0.085,0.0095,0.0500
6500,-42.47580,-23.21541,-19.26038,-10.56453,-8.20943,-0.48643,0.9602,-0.21,-0.0002,29.64,1.00,0.469,0.500,0.085,0.0095,0.0500
6525,-42.51568,-23.25076,-19.26492,-10.56660,-8.22179,-0.47653,0.9604,-0.30,-0.0003,29.63,0.96,0.469,0.500,0.085,0.0095,0.0500
6550,-42.55085,-23.28538,-19.26547,-10.56459,-8.20111,-0.49977,0.9602,-0.21,-0.0002,29.66,1.06,0.469,0.500,0.085,0.0095,0.0500
6575,-42.52910,-23.22483,-19.30427,-10.59900,-8.22847,-0.47680,0.9634,-0.15,-0.0002,29.63,1.01,0.469,0.500,0.085,0.0095,0.0500
6600,-42.51500,-23.18017,-19.33483,-10.62268,-8.24132,-0.47082,0.9655,-0.23,-0.0002,29.60,0.90,0.469,0.500,0.085,0.0095,0.0500
6625,-42.40368,-23.12771,-19.27597,-10.54760,-8.24164,-0.48673,0.9587,-0.19,-0.0002,29.53,0.79,0.469,0.500,0.085,0.0095,0.0500
6650,-42.49049,-23.15491,-19.33558,-10.61316,-8.26312,-0.45930,0.9647,-0.38,-0.0004,29.59,0.86,0.469,0.500,0.085,0.0095,0.0500
6675,-42.37287,-23.09114,-19.28173,-10.57610,-8.23764,-0.46799,0.9613,-0.31,-0.0003,29.66,1.05,0.469,0.500,0.085,0.0095,0.0500
6700,-42.46089,-23.12879,-19.33209,-10.59653,-8.26482,-0.47074,0.9631,-0.26,-0.0003,29.66,1.04,0.469,0.500,0.085,0.0095,0.0500
6725,-42.45463,-23.19449,-19.26014,-10.56735,-8.20884,-0.48394,0.9605,-0.30,-0.0003,29.65,1.04,0.469,0.500,0.085,0.0095,0.0500
6750,-42.45164,-23.17868,-19.27296,-10.56757,-8.24941,-0.45597,0.9605,-0.21,-0.0002,29.65,1.04,0.469,0.500,0.085,0.0095,0.0500
6775,-42.57250,-23.23804,-19.33446,-10.61740,-8.27177,-0.44530,0.9650,-0.35,-0.0004,29.64,1.01,0.470,0.500,0.085,0.0095,0.0500
6800,-42.52114,-23.20422,-19.31693,-10.60403,-8.25324,-0.45965,0.9638,-0.37,-0.0004,29.65,1.01,0.470,0.500,0.085,0.0095,0.0500
6825,-42.53202,-23.21664,-19.31538,-10.60659,-8.25064,-0.45814,0.9641,-0.38,-0.0004,29.66,0.97,0.470,0.500,0.085,0.0095,0.0500
6850,-42.50130,-23.20232,-19.29898,-10.57251,-8.25474,-0.47172,0.9610,-0.31,-0.0003,29.63,0.96,0.470,0.500,0.085,0.0095,0.0500
6875,-42.55098,-23.27701,-19.27397,-10.57694,-8.20922,-0.48781,0.9614,-0.37,-0.0004,29.59,0.90,0.470,0.500,0.085,0.0095,0.0500
6900,-42.56842,-23.21780,-19.35062,-10.62946,-8.25868,-0.46247,0.9661,-0.25,-0.0003,29.59,0.91,0.470,0.500,0.085,0.0095,0.0500
6925,-42.60768,-23.26181,-19.34587,-10.62102,-8.25347,-0.47138,0.9654,-0.26,-0.0003,29.54,0.84,0.470,0.500,0.085,0.0095,0.0500
6950,-42.62278,-23.27809,-19.34469,-10.60935,-8.26759,-0.46775,0.9643,-0.33,-0.0003,29.55,0.84,0.470,0.500,0.085,0.0095,0.0500
6975,-42.59309,-23.33104,-19.26205,-10.54978,-8.22690,-0.48537,0.9589,-0.27,-0.0003,29.57,0.89,0.470,0.501,0.085,0.0095,0.0500
7000,-42.57020,-23.27222,-19.29798,-10.59505,-8.23441,-0.46852,0.9630,-0.30,-0.0003,29.58,0.86,0.470,0.501,0.081,0.0090,0.0500
7025,-42.62643,-23.28120,-19.34523,-10.59290,-8.27185,-0.48047,0.9628,-0.30,-0.0003,29.53,0.84,0.470,0.500,0.081,0.0090,0.0500
7050,-42.58170,-23.25294,-19.32876,-10.57885,-8.27155,-0.47836,0.9615,-0.28,-0.0003,29.58,0.86,0.470,0.500,0.081,0.0090,0.0500
7075,-42.58150,-23.26501,-19.31649,-10.59746,-8.26401,-0.45502,0.9632,-0.22,-0.0002,29.57,0.81,0.470,0.500,0.081,0.0090,0.0500
7100,-42.56317,-23.23550,-19.32767,-10.59380,-8.26011,-0.47375,0.9629,-0.10,-0.0001,29.67,0.98,0.470,0.500,0.081,0.0090,0.0500
7125,-42.58049,-23.28864,-19.29185,-10.57606,-8.23549,-0.48029,0.9613,0.08,0.0001,29.60,0.93,0.470,0.500,0.081,0.0090,0.0500
7150,-42.60341,-23.28103,-19.32238,-10.59711,-8.23299,-0.49227,0.9632,0.15,0.0002,29.65,1.02,0.470,0.500,0.081,0.0090,0.0500
7175,-42.58609,-23.25349,-19.33260,-10.62561,-8.25363,-0.45336,0.9658,0.14,0.0001,29.65,1.01,0.471,0.500,0.081,0.0090,0.0500
7200,-42.59160,-23.29215,-19.29945,-10.58358,-8.22633,-0.48954,0.9620,0.13,0.0001,29.65,1.02,0.471,0.500,0.081,0.0090,0.0500
7225,-42.63279,-23.32478,-19.30801,-10.54828,-8.26567,-0.49406,0.9588,0.14,0.0001,29.66,1.05,0.471,0.500,0.081,0.0090,0.0500
7250,-42.64676,-23.33045,-19.31632,-10.59624,-8.24186,-0.47821,0.9631,0.14,0.0001,29.65,1.02,0.471,0.500,0.081,0.0090,0.0500
7275,-42.66803,-23.34567,-19.32236,-10.60711,-8.24285,-0.47240,0.9641,0.31,0.0003,29.66,1.05,0.471,0.500,0.081,0.0090,0.0500
7300,-42.64737,-23.32428,-19.32309,-10.58650,-8.26005,-0.47654,0.9622,0.36,0.0004,29.66,1.02,0.471,0.500,0.081,0.0090,0.0500
7325,-42.60677,-23.29968,-19.30709,-10.57638,-8.25554,-0.47518,0.9613,0.41,0.0004,29.65,1.02,0.471,0.500,0.081,0.0090,0.0500
7350,-42.62195,-23.28747,-19.33448,-10.61374,-8.25000,-0.47074,0.9647,0.15,0.0002,29.65,1.03,0.471,0.500,0.081,0.0090,0.0500
7375,-42.61300,-23.30837,-19.30463,-10.59922,-8.24075,-0.46466,0.9634,0.06,0.0001,29.64,1.03,0.471,0.500,0.081,0.0090,0.0500
7400,-42.70124,-23.37133,-19.32991,-10.59319,-8.25386,-0.48286,0.9628,0.10,0.0001,29.63,1.03,0.471,0.500,0.081,0.0090,0.0500
7425,-42.65184,-23.33339,-19.31845,-10.58586,-8.25210,-0.48049,0.9622,0.10,0.0001,29.62,1.03,0.471,0.500,0.081,0.0090,0.0500
7450,-42.61783,-23.33386,-19.28397,-10.56880,-8.22299,-0.49218,0.9606,0.30,0.0003,29.61,1.03,0.471,0.500,0.081,0.0090,0.0500
7475,-42.74784,-23.40537,-19.34246,-10.59045,-8.26596,-0.48605,0.9626,0.39,0.0004,29.59,0.99,0.472,0.500,0.081,0.0090,0.0500
7500,-42.60600,-23.34467,-19.26134,-10.53278,-8.23947,-0.48909,0.9574,0.32,0.0003,29.57,0.97,0.472,0.500,0.081,0.0090,0.0500
7525,-42.64476,-23.34861,-19.29615,-10.56570,-8.24679,-0.48366,0.9603,0.41,0.0004,29.60,0.97,0.472,0.500,0.081,0.0090,0.0500
7550,-42.71463,-23.44946,-19.26517,-10.57395,-8.21260,-0.47862,0.9611,0.53,0.0005,29.60,0.97,0.472,0.500,0.081,0.0090,0.0500
7575,-42.81755,-23.47975,-19.33780,-10.62053,-8.25805,-0.45923,0.9653,0.67,0.0007,29.61,0.98,0.472,0.500,0.081,0.0090,0.0500
7600,-42.79947,-23.48713,-19.31234,-10.59551,-8.24016,-0.47666,0.9631,0.69,0.0007,29.62,0.98,0.472,0.500,0.081,0.0090,0.0500
7625,-42.79297,-23.46376,-19.32921,-10.62818,-8.22186,-0.47917,0.9660,0.74,0.0008,29.63,1.01,0.472,0.500,0.081,0.0090,0.0500
7650,-42.75942,-23.42789,-19.33153,-10.62785,-8.24498,-0.45870,0.9660,0.69,0.0007,29.65,1.07,0.472,0.500,0.081,0.0090,0.0500
7675,-42.75080,-23.46006,-19.29074,-10.60112,-8.21892,-0.47071,0.9636,0.67,0.0007,29.58,0.91,0.472,0.499,0.081,0.0090,0.0500
7700,-42.69997,-23.39550,-19.30446,-10.57753,-8.23404,-0.49290,0.9614,0.52,0.0005,29.59,0.96,0.472,0.499,0.081,0.0090,0.0500
7725,-42.69292,-23.39900,-19.29393,-10.57693,-8.22553,-0.49146,0.9614,0.58,0.0006,29.63,1.01,0.472,0.499,0.081,0.0090,0.0500
7750,-42.71025,-23.45093,-19.25932,-10.56855,-8.18882,-0.50195,0.9606,0.51,0.0005,29.62,0.96,0.472,0.499,0.081,0.0090,0.0500
7775,-42.76725,-23.42842,-19.33883,-10.62252,-8.23718,-0.47914,0.9655,0.33,0.0003,29.59,0.86,0.472,0.499,0.081,0.0090,0.0500
7800,-42.86833,-23.53447,-19.33386,-10.61473,-8.25291,-0.46621,0.9648,0.25,0.0003,29.60,0.88,0.472,0.499,0.081,0.0090,0.0500
7825,-42.78909,-23.48528,-19.30381,-10.61667,-8.21012,-0.47703,0.9650,0.22,0.0002,29.58,0.82,0.472,0.499,0.081,0.0090,0.0500
7850,-42.78718,-23.49033,-19.29685,-10.59004,-8.22704,-0.47977,0.9626,0.24,0.0002,29.60,0.86,0.472,0.499,0.081,0.0090,0.0500
7875,-42.84143,-23.50894,-19.33250,-10.58845,-8.26482,-0.47922,0.9624,0.26,0.0003,29.58,0.82,0.472,0.499,0.081,0.0090,0.0500
7900,-42.85304,-23.54310,-19.30993,-10.56609,-8.24139,-0.50246,0.9604,0.32,0.0003,29.59,0.87,0.472,0.499,0.081,0.0090,0.0500
7925,-42.82187,-23.51731,-19.30457,-10.59409,-8.22329,-0.48719,0.9629,0.38,0.0004,29.59,0.87,0.473,0.499,0.081,0.0090,0.0500
7950,-42.86845,-23.52433,-19.34412,-10.61150,-8.25393,-0.47869,0.9645,0.38,0.0004,29.60,0.87,0.473,0.499,0.081,0.0090,0.0500
7975,-42.75569,-23.47558,-19.28011,-10.57877,-8.21102,-0.49032,0.9615,0.33,0.0003,29.40,1.20,0.473,0.499,0.081,0.0090,0.0500
8000,-42.86165,-23.54795,-19.31370,-10.58466,-8.24099,-0.48805,0.9621,0.43,0.0004,29.62,0.87,0.473,0.499,0.077,0.0086,0.0500
8025,-42.78936,-23.49279,-19.29657,-10.57272,-8.23637,-0.48747,0.9610,0.42,0.0004,29.44,1.25,0.473,0.499,0.077,0.0086,0.0500
8050,-42.82118,-23.48194,-19.33924,-10.60587,-8.23856,-0.49481,0.9640,0.35,0.0004,29.45,1.25,0.473,0.499,0.077,0.0086,0.0500
8075,-42.84048,-23.51845,-19.32203,-10.59032,-8.23499,-0.49672,0.9626,0.28,0.0003,29.57,0.77,0.473,0.499,0.077,0.0086,0.0500
8100,-42.90666,-23.56735,-19.33931,-10.60945,-8.25849,-0.47137,0.9643,0.25,0.0003,29.40,1.20,0.473,0.499,0.077,0.0086,0.0500
8125,-42.83342,-23.52694,-19.30648,-10.60548,-8.22217,-0.47883,0.9640,0.17,0.0002,29.40,1.20,0.473,0.499,0.077,0.0086,0.0500
8150,-42.85768,-23.52661,-19.33106,-10.57722,-8.25180,-0.50204,0.9614,0.20,0.0002,29.40,1.19,0.473,0.499,0.077,0.0086,0.0500
