cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
16000,-42.00394,-22.02322,-19.98072,-6.57692,-12.89635,-0.50746,0.9576,26.34,0.0204,40.25,4.01,0.484,0.498,0.076,0.0085,0.0500
16025,-41.98415,-22.00534,-19.97880,-6.58587,-12.88927,-0.50367,0.9589,26.36,0.0204,40.65,3.55,0.484,0.498,0.076,0.0085,0.0500
16050,-42.03831,-22.01684,-20.02147,-6.59100,-12.92460,-0.50587,0.9597,26.25,0.0203,40.37,3.75,0.484,0.498,0.076,0.0085,0.0500
16075,-41.92977,-21.96561,-19.96416,-6.57452,-12.86980,-0.51984,0.9573,26.08,0.0202,40.65,3.74,0.484,0.498,0.076,0.0085,0.0500
16100,-41.98753,-21.98482,-20.00270,-6.60758,-12.89147,-0.50365,0.9621,26.12,0.0202,40.42,3.89,0.484,0.498,0.076,0.0085,0.0500
16125,-41.97418,-21.98715,-19.98702,-6.60378,-12.87545,-0.50780,0.9615,25.95,0.0201,40.74,3.34,0.485,0.498,0.076,0.0085,0.0500
16150,-42.01832,-22.01352,-20.00480,-6.60152,-12.91490,-0.48838,0.9612,25.69,0.0199,40.95,3.31,0.485,0.498,0.076,0.0085,0.0500
16175,-41.94287,-21.99208,-19.95079,-6.56761,-12.87408,-0.50910,0.9563,25.67,0.0199,40.89,3.42,0.485,0.498,0.076,0.0085,0.0500
16200,-42.00262,-21.97724,-20.02538,-6.59313,-12.92918,-0.50307,0.9600,25.75,0.0200,40.78,3.46,0.485,0.498,0.076,0.0085,0.0500
16225,-41.99529,-22.02567,-19.96962,-6.58475,-12.87771,-0.50717,0.9588,25.76,0.0200,40.79,3.44,0.485,0.498,0.076,0.0085,0.0500
16250,-41.97411,-22.02879,-19.94532,-6.57866,-12.87267,-0.49399,0.9579,25.76,0.0200,40.71,3.49,0.485,0.498,0.076,0.0085,0.0500
16275,-42.00378,-22.01297,-19.99081,-6.58553,-12.90364,-0.50164,0.9589,25.83,0.0200,40.65,3.58,0.485,0.498,0.076,0.0085,0.0500
16300,-41.99017,-22.03952,-19.95066,-6.58588,-12.84478,-0.52000,0.9589,25.77,0.0200,40.84,3.57,0.485,0.498,0.076,0.0085,0.0500
16325,-42.07186,-22.07566,-19.99620,-6.61035,-12.88261,-0.50324,0.9625,25.76,0.0200,40.36,3.80,0.485,0.498,0.076,0.0085,0.0500
16350,-42.04119,-22.04860,-19.99260,-6.57416,-12.90232,-0.51611,0.9572,25.65,0.0199,40.45,3.72,0.485,0.498,0.076,0.0085,0.0500
16375,-41.99450,-22.05600,-19.93850,-6.57158,-12.85056,-0.51635,0.9568,25.69,0.0199,40.24,3.87,0.485,0.498,0.076,0.0085,0.0500
16400,-42.03611,-22.03267,-20.00343,-6.58890,-12.91012,-0.50441,0.9594,115.67,0.0896,39.91,3.98,0.485,0.498,0.076,0.0085,0.0500
16425,-41.96795,-22.00899,-19.95896,-6.55757,-12.88598,-0.51540,0.9548,115.86,0.0897,39.91,3.95,0.485,0.498,0.076,0.0085,0.0500
16450,-42.02560,-22.06596,-19.95964,-6.58250,-12.85935,-0.51778,0.9584,115.77,0.0897,40.21,3.73,0.485,0.498,0.076,0.0085,0.0500
16475,-42.11626,-22.08830,-20.02796,-6.58894,-12.92596,-0.51305,0.9594,115.75,0.0897,40.54,3.54,0.485,0.498,0.076,0.0085,0.0500
16500,-42.04840,-22.09306,-19.95535,-6.58236,-12.86738,-0.50561,0.9584,115.37,0.0894,40.28,3.59,0.485,0.498,0.076,0.0085,0.0500
16525,-42.02526,-22.06728,-19.95799,-6.57516,-12.87891,-0.50392,0.9574,25.48,0.0197,40.73,3.37,0.485,0.498,0.076,0.0085,0.0500
16550,-42.06532,-22.08280,-19.98252,-6.59595,-12.87631,-0.51026,0.9604,115.28,0.0893,40.54,3.41,0.485,0.498,0.076,0.0085,0.0500
16575,-42.09178,-22.12185,-19.96993,-6.57425,-12.89083,-0.50484,0.9572,115.27,0.0893,40.51,3.38,0.485,0.498,0.076,0.0085,0.0500
16600,-42.09975,-22.12027,-19.97948,-6.58626,-12.87505,-0.51818,0.9590,115.15,0.0892,40.90,3.19,0.485,0.498,0.076,0.0085,0.0500
16625,-42.09757,-22.06960,-20.02797,-6.58934,-12.93298,-0.50565,0.9594,115.32,0.0893,40.93,3.32,0.485,0.498,0.076,0.0085,0.0500
16650,-42.03096,-22.06755,-19.96341,-6.56383,-12.86787,-0.53172,0.9557,115.43,0.0894,40.38,3.53,0.485,0.498,0.076,0.0085,0.0500
16675,-42.07123,-22.08211,-19.98911,-6.59016,-12.88064,-0.51831,0.9595,115.37,0.0894,41.03,2.94,0.485,0.498,0.076,0.0085,0.0500
16700,-42.13691,-22.16598,-19.97093,-6.57317,-12.88517,-0.51259,0.9571,115.38,0.0894,40.27,3.58,0.485,0.498,0.076,0.0085,0.0500
16725,-42.05852,-22.11835,-19.94018,-6.55290,-12.86491,-0.52236,0.9541,25.45,0.0197,40.56,3.27,0.485,0.498,0.076,0.0085,0.0500
16750,-42.06172,-22.07175,-19.98997,-6.57745,-12.88732,-0.52520,0.9577,115.39,0.0894,39.58,4.04,0.485,0.498,0.076,0.0085,0.0500
16775,-42.09873,-22.09953,-19.99920,-6.57355,-12.90760,-0.51804,0.9571,25.25,0.0196,40.07,3.77,0.485,0.498,0.076,0.0085,0.0500
16800,-42.07944,-22.09214,-19.98730,-6.56950,-12.89431,-0.52349,0.9565,115.43,0.0894,40.18,3.59,0.485,0.498,0.076,0.0085,0.0500
16825,-42.10265,-22.10031,-20.00233,-6.58506,-12.90088,-0.51640,0.9588,115.22,0.0892,40.46,3.57,0.485,0.498,0.076,0.0085,0.0500
16850,-42.14121,-22.14535,-19.99586,-6.59507,-12.88262,-0.51817,0.9603,25.11,0.0194,40.74,3.10,0.485,0.498,0.076,0.0085,0.0500
16875,-42.11995,-22.09098,-20.02897,-6.59568,-12.92040,-0.51289,0.9604,115.13,0.0892,40.28,3.52,0.485,0.498,0.076,0.0085,0.0500
16900,-42.10591,-22.11669,-19.98922,-6.57418,-12.90918,-0.50585,0.9572,24.79,0.0192,40.40,3.13,0.485,0.498,0.076,0.0085,0.0500
16925,-42.16310,-22.15785,-20.00524,-6.59414,-12.90466,-0.50644,0.9601,24.67,0.0191,40.27,3.37,0.485,0.498,0.076,0.0085,0.0500
16950,-42.14626,-22.16836,-19.97790,-6.57240,-12.88976,-0.51574,0.9570,114.89,0.0890,40.30,3.48,0.485,0.498,0.076,0.0085,0.0500
16975,-42.19931,-22.16746,-20.03185,-6.58830,-12.92623,-0.51732,0.9593,24.80,0.0192,40.10,3.77,0.485,0.498,0.076,0.0085,0.0500
17000,-42.16222,-22.18602,-19.97620,-6.56621,-12.88004,-0.52995,0.9561,114.70,0.0888,40.30,3.56,0.485,0.498,0.080,0.0089,0.0500
17025,-42.14063,-22.18005,-19.96058,-6.58868,-12.86640,-0.50551,0.9593,24.39,0.0189,40.26,3.61,0.485,0.498,0.080,0.0089,0.0500
17050,-42.12037,-22.18421,-19.93616,-6.55627,-12.87525,-0.50464,0.9546,24.58,0.0190,40.31,3.47,0.485,0.498,0.080,0.0089,0.0500
17075,-42.13939,-22.17174,-19.96765,-6.56871,-12.88095,-0.51798,0.9564,114.56,0.0887,40.55,3.31,0.485,0.498,0.080,0.0089,0.0500
17100,-42.19106,-22.21501,-19.97604,-6.58525,-12.88621,-0.50459,0.9588,114.46,0.0887,40.53,3.28,0.485,0.498,0.080,0.0089,0.0500
17125,-42.21348,-22.19870,-20.01478,-6.57396,-12.92305,-0.51777,0.9572,24.13,0.0187,40.54,3.32,0.485,0.498,0.080,0.0089,0.0500
17150,-42.18134,-22.16703,-20.01431,-6.58190,-12.92731,-0.50510,0.9583,23.99,0.0186,40.38,3.35,0.485,0.498,0.080,0.0089,0.0500
17175,-42.18279,-22.24171,-19.94108,-6.56658,-12.85395,-0.52055,0.9561,23.92,0.0185,40.75,2.88,0.485,0.498,0.080,0.0089,0.0500
17200,-42.13846,-22.15651,-19.98195,-6.57112,-12.89589,-0.51494,0.9568,113.99,0.0883,40.21,3.32,0.485,0.498,0.080,0.0089,0.0500
17225,-42.19120,-22.18372,-20.00749,-6.59193,-12.91094,-0.50462,0.9598,114.24,0.0885,40.54,3.27,0.485,0.498,0.080,0.0089,0.0500
17250,-42.25117,-22.24034,-20.01083,-6.59300,-12.90103,-0.51680,0.9600,114.13,0.0884,40.19,3.52,0.485,0.498,0.080,0.0089,0.0500
17275,-42.19248,-22.22244,-19.97004,-6.56723,-12.88280,-0.52001,0.9562,114.33,0.0886,40.23,3.31,0.485,0.498,0.080,0.0089,0.0500
17300,-42.17088,-22.19777,-19.97311,-6.58253,-12.86674,-0.52384,0.9584,114.38,0.0886,40.50,3.21,0.485,0.498,0.080,0.0089,0.0500
17325,-42.18985,-22.20580,-19.98406,-6.59120,-12.88968,-0.50318,0.9597,114.51,0.0887,40.64,3.02,0.485,0.498,0.080,0.0089,0.0500
17350,-42.24637,-22.25241,-19.99396,-6.58457,-12.90814,-0.50125,0.9587,114.48,0.0887,40.71,3.01,0.485,0.498,0.080,0.0089,0.0500
17375,-42.24016,-22.21236,-20.02780,-6.58786,-12.93008,-0.50987,0.9592,24.45,0.0189,39.86,3.62,0.485,0.498,0.080,0.0089,0.0500
17400,-42.19949,-22.20245,-19.99704,-6.58598,-12.88822,-0.52284,0.9589,24.47,0.0190,39.73,3.77,0.485,0.498,0.080,0.0089,0.0500
17425,-42.23431,-22.22847,-20.00584,-6.59969,-12.90904,-0.49710,0.9609,24.24,0.0188,40.70,3.11,0.485,0.498,0.080,0.0089,0.0500
17450,-42.20660,-22.22366,-19.98294,-6.57291,-12.89637,-0.51366,0.9570,24.40,0.0189,40.74,2.91,0.485,0.498,0.080,0.0089,0.0500
17475,-42.22320,-22.21402,-20.00918,-6.57998,-12.91986,-0.50934,0.9581,24.35,0.0189,40.41,3.11,0.485,0.498,0.080,0.0089,0.0500
17500,-42.30514,-22.30071,-20.00443,-6.60919,-12.90252,-0.49273,0.9623,24.61,0.0191,40.29,3.28,0.485,0.498,0.080,0.0089,0.0500
17525,-42.28779,-22.30264,-19.98515,-6.58501,-12.89472,-0.50542,0.9588,24.77,0.0192,40.27,3.32,0.485,0.498,0.080,0.0089,0.0500
17550,-42.25405,-22.26477,-19.98928,-6.61007,-12.87999,-0.49923,0.9624,24.99,0.0194,40.53,3.09,0.485,0.498,0.080,0.0089,0.0500
17575,-42.26647,-22.27230,-19.99417,-6.59058,-12.90857,-0.49502,0.9596,25.07,0.0194,39.88,3.62,0.485,0.498,0.080,0.0089,0.0500
17600,-42.28955,-22.30849,-19.98106,-6.57977,-12.88488,-0.51641,0.9580,25.30,0.0196,39.95,3.62,0.485,0.498,0.080,0.0089,0.0500
17625,-42.25042,-22.27165,-19.97877,-6.59689,-12.88044,-0.50143,0.9605,25.09,0.0194,40.87,2.79,0.485,0.498,0.080,0.0089,0.0500
17650,-42.23506,-22.24386,-19.99120,-6.58539,-12.90073,-0.50508,0.9589,25.17,0.0195,40.34,3.26,0.485,0.498,0.080,0.0089,0.0500
17675,-42.27113,-22.29359,-19.97754,-6.56725,-12.88875,-0.52154,0.9562,25.20,0.0195,40.30,3.22,0.485,0.498,0.080,0.0089,0.0500
17700,-42.27735,-22.29515,-19.98220,-6.57380,-12.88135,-0.52706,0.9572,25.25,0.0196,40.63,2.96,0.485,0.498,0.080,0.0089,0.0500
17725,-42.26417,-22.27566,-19.98850,-6.60209,-12.86935,-0.51707,0.9613,25.19,0.0195,40.35,3.10,0.485,0.498,0.080,0.0089,0.0500
17750,-42.26994,-22.32927,-19.94068,-6.55590,-12.85550,-0.52928,0.9546,25.31,0.0196,40.26,3.12,0.485,0.498,0.080,0.0089,0.0500
17775,-42.21098,-22.24421,-19.96678,-6.59261,-12.87228,-0.50188,0.9599,25.01,0.0194,40.22,3.23,0.485,0.498,0.080,0.0089,0.0500
17800,-42.20281,-22.23916,-19.96365,-6.57885,-12.85250,-0.53230,0.9579,25.29,0.0196,39.81,3.49,0.485,0.498,0.080,0.0089,0.0500
17825,-42.22541,-22.21837,-20.00703,-6.59351,-12.89840,-0.51512,0.9600,25.38,0.0197,40.02,3.40,0.485,0.498,0.080,0.0089,0.0500
17850,-42.19863,-22.20912,-19.98951,-6.56713,-12.91331,-0.50907,0.9562,25.73,0.0199,40.14,3.34,0.485,0.498,0.080,0.0089,0.0500
17875,-42.23272,-22.25031,-19.98240,-6.58872,-12.87491,-0.51877,0.9593,25.90,0.0201,40.38,3.27,0.485,0.498,0.080,0.0089,0.0500
17900,-42.26287,-22.27906,-19.98381,-6.58545,-12.88179,-0.51657,0.9589,25.89,0.0201,40.25,3.22,0.485,0.498,0.080,0.0089,0.0500
17925,-42.28059,-22.28806,-19.99253,-6.59978,-12.88363,-0.50911,0.9609,25.99,0.0201,40.05,3.32,0.485,0.498,0.080,0.0089,0.0500
17950,-42.29521,-22.29319,-20.00202,-6.59049,-12.89691,-0.51462,0.9596,25.93,0.0201,40.25,3.20,0.485,0.498,0.080,0.0089,0.0500
17975,-42.22628,-22.27477,-19.95151,-6.58486,-12.86125,-0.50540,0.9588,25.95,0.0201,40.46,3.17,0.485,0.498,0.080,0.0089,0.0500
18000,-42.26935,-22.30126,-19.96809,-6.58624,-12.87064,-0.51121,0.9590,25.80,0.0200,41.11,2.61,0.485,0.498,0.076,0.0085,0.0500
18025,-42.32953,-22.34514,-19.98440,-6.58791,-12.88419,-0.51229,0.9592,25.85,0.0200,41.07,2.65,0.485,0.498,0.076,0.0085,0.0500
18050,-42.29085,-22.33188,-19.95898,-6.56221,-12.87854,-0.51822,0.9555,26.01,0.0201,41.08,2.62,0.485,0.498,0.076,0.0085,0.0500
18075,-42.32790,-22.36291,-19.96499,-6.57458,-12.85907,-0.53134,0.9573,25.95,0.0201,40.78,2.92,0.485,0.498,0.076,0.0085,0.0500
18100,-42.29194,-22.36106,-19.93088,-6.55365,-12.84045,-0.53678,0.9542,26.07,0.0202,40.95,2.64,0.485,0.498,0.076,0.0085,0.0500
18125,-42.29560,-22.32333,-19.97227,-6.55081,-12.88171,-0.53975,0.9538,26.01,0.0202,40.87,2.84,0.485,0.498,0.076,0.0085,0.0500
18150,-42.28455,-22.29452,-19.99003,-6.57657,-12.89335,-0.52011,0.9576,26.20,0.0203,40.65,3.03,0.486,0.498,0.076,0.0085,0.0500
18175,-42.35042,-22.33038,-20.02004,-6.59921,-12.90314,-0.51770,0.9609,26.47,0.0205,40.57,3.09,0.486,0.498,0.076,0.0085,0.0500
18200,-42.38316,-22.42148,-19.96168,-6.57167,-12.88078,-0.50923,0.9569,26.29,0.0204,40.23,3.39,0.486,0.498,0.076,0.0085,0.0500
18225,-42.35960,-22.35740,-20.00220,-6.58915,-12.89943,-0.51362,0.9594,26.28,0.0204,40.82,3.04,0.486,0.498,0.076,0.0085,0.0500
18250,-42.35171,-22.40158,-19.95013,-6.56804,-12.84504,-0.53705,0.9563,26.16,0.0203,40.09,3.56,0.486,0.498,0.076,0.0085,0.0500
18275,-42.34663,-22.37262,-19.97401,-6.57208,-12.87160,-0.53034,0.9569,26.26,0.0203,40.36,3.42,0.486,0.498,0.076,0.0085,0.0500
18300,-42.32048,-22.33539,-19.98509,-6.58918,-12.88781,-0.50810,0.9594,26.27,0.0204,40.49,3.37,0.486,0.498,0.076,0.0085,0.0500
18325,-42.38538,-22.35833,-20.02705,-6.59751,-12.90502,-0.52452,0.9606,26.35,0.0204,40.46,3.36,0.486,0.498,0.076,0.0085,0.0500
18350,-42.37052,-22.38532,-19.98521,-6.58657,-12.88778,-0.51085,0.9590,26.23,0.0203,40.44,3.32,0.486,0.498,0.076,0.0085,0.0500
18375,-42.38140,-22.37625,-20.00515,-6.57871,-12.88422,-0.54222,0.9579,26.06,0.0202,40.32,3.50,0.486,0.498,0.076,0.0085,0.0500
18400,-42.33914,-22.36171,-19.97743,-6.56802,-12.87199,-0.53742,0.9563,26.10,0.0202,39.94,3.64,0.486,0.498,0.076,0.0085,0.0500
18425,-42.36696,-22.35226,-20.01470,-6.58199,-12.91011,-0.52260,0.9584,26.22,0.0203,40.31,3.41,0.486,0.498,0.076,0.0085,0.0500
18450,-42.29323,-22.29483,-19.99840,-6.58318,-12.89980,-0.51542,0.9585,26.26,0.0203,39.84,3.64,0.486,0.498,0.076,0.0085,0.0500
18475,-42.28633,-22.32438,-19.96196,-6.56509,-12.86891,-0.52796,0.9559,26.45,0.0205,40.55,3.12,0.486,0.498,0.076,0.0085,0.0500
18500,-42.34745,-22.35772,-19.98973,-6.57860,-12.91188,-0.49924,0.9579,26.24,0.0203,40.57,3.12,0.486,0.498,0.076,0.0085,0.0500
18525,-42.35894,-22.37883,-19.98010,-6.58516,-12.86831,-0.52663,0.9588,25.95,0.0201,40.39,3.22,0.486,0.498,0.076,0.0085,0.0500
18550,-42.38109,-22.39180,-19.98928,-6.58549,-12.88091,-0.52288,0.9589,25.84,0.0200,40.52,3.07,0.486,0.498,0.076,0.0085,0.0500
18575,-42.46246,-22.39803,-20.06444,-6.60497,-12.93717,-0.52230,0.9617,25.77,0.0200,40.42,3.08,0.486,0.498,0.076,0.0085,0.0500
18600,-42.40133,-22.42069,-19.98064,-6.56902,-12.88297,-0.52864,0.9565,25.56,0.0198,41.29,2.44,0.486,0.498,0.076,0.0085,0.0500
18625,-42.35987,-22.39538,-19.96449,-6.58223,-12.87532,-0.50694,0.9584,25.71,0.0199,40.99,2.76,0.486,0.498,0.076,0.0085,0.0500
18650,-42.35473,-22.37248,-19.98225,-6.57896,-12.87765,-0.52564,0.9579,25.66,0.0199,40.33,3.37,0.486,0.498,0.076,0.0085,0.0500
18675,-42.45585,-22.43118,-20.02467,-6.58377,-12.93617,-0.50473,0.9586,25.81,0.0200,40.70,3.06,0.486,0.498,0.076,0.0085,0.0500
18700,-42.37964,-22.38345,-19.99619,-6.57268,-12.88722,-0.53628,0.9570,25.68,0.0199,41.03,2.73,0.486,0.498,0.076,0.0085,0.0500
18725,-42.37836,-22.37609,-20.00228,-6.57983,-12.90647,-0.51597,0.9580,25.48,0.0197,40.33,3.47,0.486,0.498,0.076,0.0085,0.0500
18750,-42.41253,-22.46728,-19.94524,-6.57286,-12.85218,-0.52020,0.9570,25.48,0.0197,41.07,2.68,0.486,0.498,0.076,0.0085,0.0500
18775,-42.39689,-22.44775,-19.94914,-6.55577,-12.85798,-0.53539,0.9545,25.49,0.0197,40.91,2.90,0.486,0.498,0.076,0.0085,0.0500
18800,-42.41082,-22.45618,-19.95464,-6.58766,-12.84420,-0.52278,0.9592,25.36,0.0196,40.23,3.36,0.486,0.498,0.076,0.0085,0.0500
18825,-42.44037,-22.41831,-20.02206,-6.56872,-12.92244,-0.53090,0.9564,25.49,0.0198,41.51,2.21,0.486,0.498,0.076,0.0085,0.0500
18850,-42.47901,-22.47789,-20.00112,-6.59372,-12.87813,-0.52926,0.9601,25.57,0.0198,41.13,2.45,0.486,0.498,0.076,0.0085,0.0500
18875,-42.45358,-22.47195,-19.98163,-6.57742,-12.89325,-0.51096,0.9577,25.44,0.0197,40.34,3.13,0.486,0.498,0.076,0.0085,0.0500
18900,-42.44986,-22.44463,-20.00524,-6.58779,-12.90630,-0.51115,0.9592,25.49,0.0198,40.94,2.72,0.486,0.498,0.076,0.0085,0.0500
18925,-42.41815,-22.43977,-19.97838,-6.58008,-12.89278,-0.50551,0.9581,25.58,0.0198,40.66,2.96,0.486,0.498,0.076,0.0085,0.0500
18950,-42.35820,-22.34117,-20.01703,-6.58238,-12.91118,-0.52347,0.9584,25.41,0.0197,40.91,2.76,0.486,0.498,0.076,0.0085,0.0500
18975,-42.40515,-22.41879,-19.98636,-6.58089,-12.88410,-0.52138,0.9582,25.52,0.0198,40.64,3.01,0.486,0.498,0.076,0.0085,0.0500
19000,-42.42669,-22.44730,-19.97939,-6.57578,-12.87495,-0.52867,0.9575,25.55,0.0198,40.60,3.05,0.486,0.498,0.072,0.0081,0.0500
19025,-42.31690,-22.34329,-19.97362,-6.57893,-12.86854,-0.52615,0.9579,25.49,0.0197,40.50,3.24,0.486,0.498,0.072,0.0081,0.0500
19050,-42.44240,-22.44613,-19.99627,-6.58653,-12.89525,-0.51449,0.9590,25.55,0.0198,41.65,2.06,0.486,0.498,0.072,0.0081,0.0500
19075,-42.44207,-22.45192,-19.99014,-6.57715,-12.88631,-0.52669,0.9577,25.62,0.0199,41.06,2.56,0.486,0.498,0.072,0.0081,0.0500
19100,-42.45547,-22.45882,-19.99665,-6.58331,-12.88457,-0.52878,0.9585,25.74,0.0199,40.93,2.53,0.486,0.498,0.072,0.0081,0.0500
19125,-42.43669,-22.41124,-20.02546,-6.58149,-12.91819,-0.52578,0.9583,25.93,0.0201,40.72,2.79,0.486,0.498,0.072,0.0081,0.0500
19150,-42.43234,-22.43767,-19.99468,-6.57361,-12.90273,-0.51834,0.9571,25.81,0.0200,41.25,2.48,0.486,0.498,0.072,0.0081,0.0500
19175,-42.36095,-22.42883,-19.93213,-6.57319,-12.83281,-0.52613,0.9571,25.48,0.0197,41.02,2.49,0.486,0.498,0.072,0.0081,0.0500
19200,-42.44381,-22.47781,-19.96600,-6.57320,-12.87182,-0.52098,0.9571,25.47,0.0197,41.25,1.89,0.486,0.498,0.072,0.0081,0.0500
19225,-42.48365,-22.50872,-19.97493,-6.57226,-12.87808,-0.52459,0.9569,25.46,0.0197,41.55,1.84,0.486,0.498,0.072,0.0081,0.0500
19250,-42.55013,-22.54433,-20.00580,-6.58241,-12.88807,-0.53532,0.9584,25.82,0.0200,41.47,1.75,0.486,0.498,0.072,0.0081,0.0500
19275,-42.60721,-22.59042,-20.01678,-6.60962,-12.90978,-0.49738,0.9624,25.71,0.0199,41.65,1.51,0.486,0.498,0.072,0.0081,0.0500
19300,-42.60906,-22.58901,-20.02005,-6.58833,-12.89971,-0.53201,0.9593,25.54,0.0198,41.42,1.74,0.486,0.498,0.072,0.0081,0.0500
19325,-42.55286,-22.55112,-20.00174,-6.58111,-12.89919,-0.52143,0.9582,25.39,0.0197,41.55,1.44,0.486,0.498,0.072,0.0081,0.0500
19350,-42.53939,-22.54154,-19.99785,-6.55679,-12.90504,-0.53602,0.9547,25.42,0.0197,41.27,1.78,0.486,0.498,0.072,0.0081,0.0500
19375,-42.57485,-22.56777,-20.00708,-6.59007,-12.90084,-0.51617,0.9595,25.74,0.0199,41.55,1.50,0.486,0.498,0.072,0.0081,0.0500
19400,-42.50554,-22.49805,-20.00749,-6.59416,-12.90085,-0.51248,0.9601,25.62,0.0198,41.26,1.75,0.486,0.498,0.072,0.0081,0.0500
19425,-42.49764,-22.50346,-19.99419,-6.57522,-12.89744,-0.52153,0.9574,25.86,0.0200,41.00,2.05,0.486,0.498,0.072,0.0081,0.0500
19450,-42.50789,-22.46591,-20.04197,-6.58103,-12.91886,-0.54209,0.9582,25.77,0.0200,41.32,1.72,0.486,0.498,0.072,0.0081,0.0500
19475,-42.50890,-22.49087,-20.01803,-6.58313,-12.90996,-0.52495,0.9585,25.67,0.0199,41.27,1.75,0.486,0.498,0.072,0.0081,0.0500
19500,-42.47123,-22.50059,-19.97064,-6.57247,-12.84949,-0.54868,0.9570,25.63,0.0199,41.53,1.56,0.486,0.498,0.072,0.0081,0.0500
19525,-42.58416,-22.55227,-20.03190,-6.59152,-12.92601,-0.51438,0.9597,25.50,0.0198,41.48,1.51,0.486,0.498,0.072,0.0081,0.0500
19550,-42.54625,-22.56441,-19.98184,-6.57823,-12.87162,-0.53198,0.9578,25.47,0.0197,41.45,1.49,0.486,0.498,0.072,0.0081,0.0500
19575,-42.59307,-22.54621,-20.04686,-6.59764,-12.92873,-0.52050,0.9606,25.34,0.0196,41.59,1.47,0.486,0.498,0.072,0.0081,0.0500
19600,-42.46653,-22.48017,-19.98636,-6.58138,-12.87671,-0.52827,0.9583,24.77,0.0192,41.53,1.54,0.486,0.498,0.072,0.0081,0.0500
19625,-42.49974,-22.46947,-20.03027,-6.59179,-12.91102,-0.52746,0.9598,25.67,0.0199,41.03,2.08,0.486,0.498,0.072,0.0081,0.0500
19650,-42.43800,-22.45069,-19.98730,-6.57879,-12.87821,-0.53031,0.9579,25.73,0.0199,41.08,2.39,0.486,0.498,0.072,0.0081,0.0500
19675,-42.41880,-22.47008,-19.94872,-6.57396,-12.85617,-0.51859,0.9572,25.76,0.0200,40.91,2.15,0.486,0.498,0.072,0.0081,0.0500
19700,-42.52596,-22.51962,-20.00633,-6.60317,-12.87134,-0.53182,0.9614,25.78,0.0200,41.01,2.53,0.486,0.498,0.072,0.0081,0.0500
19725,-42.51028,-22.49477,-20.01551,-6.59307,-12.90413,-0.51831,0.9600,25.69,0.0199,41.40,2.36,0.486,0.498,0.072,0.0081,0.0500
19750,-42.47798,-22.50675,-19.97123,-6.59476,-12.85217,-0.52430,0.9602,25.62,0.0198,41.07,2.56,0.486,0.498,0.072,0.0081,0.0500
19775,-42.53372,-22.53578,-19.99794,-6.58323,-12.90766,-0.50705,0.9585,25.57,0.0198,41.09,2.34,0.487,0.498,0.072,0.0081,0.0500
19800,-42.60111,-22.57342,-20.02769,-6.59139,-12.91378,-0.52251,0.9597,25.26,0.0196,41.43,2.27,0.487,0.498,0.072,0.0081,0.0500
19825,-42.51527,-22.54012,-19.97515,-6.56918,-12.87928,-0.52669,0.9565,25.28,0.0196,41.46,2.32,0.487,0.498,0.072,0.0081,0.0500
19850,-42.52298,-22.55261,-19.97037,-6.56479,-12.88185,-0.52373,0.9559,25.04,0.0194,41.10,2.48,0.487,0.498,0.072,0.0081,0.0500
19875,-42.58365,-22.54959,-20.03406,-6.59290,-12.91338,-0.52777,0.9599,25.20,0.0195,41.07,2.17,0.487,0.498,0.072,0.0081,0.0500
19900,-42.57721,-22.59284,-19.98437,-6.55347,-12.88620,-0.54470,0.9542,25.14,0.0195,41.15,2.31,0.487,0.498,0.072,0.0081,0.0500
19925,-42.62981,-22.62295,-20.00685,-6.59200,-12.88017,-0.53469,0.9598,25.33,0.0196,41.00,2.47,0.487,0.498,0.072,0.0081,0.0500
19950,-42.63166,-22.62359,-20.00808,-6.58160,-12.89252,-0.53395,0.9583,25.43,0.0197,41.40,2.20,0.487,0.498,0.072,0.0081,0.0500
19975,-42.56462,-22.55259,-20.01203,-6.58845,-12.89717,-0.52641,0.9593,25.30,0.0196,40.79,2.70,0.487,0.498,0.072,0.0081,0.0500
20000,-42.58647,-22.56854,-20.01792,-6.59065,-12.90162,-0.52565,0.9596,25.49,0.0198,41.01,2.51,0.487,0.498,0.075,0.0085,0.0500
20025,-42.49316,-22.52487,-19.96829,-6.56648,-12.87059,-0.53121,0.9561,25.48,0.0197,41.26,2.26,0.487,0.498,0.075,0.0085,0.0500
20050,-42.60588,-22.61257,-19.99331,-6.57262,-12.88662,-0.53407,0.9570,25.49,0.0198,41.10,2.46,0.487,0.498,0.075,0.0085,0.0500
20075,-42.57028,-22.57410,-19.99618,-6.57945,-12.88986,-0.52687,0.9580,25.71,0.0199,41.01,2.54,0.487,0.498,0.075,0.0085,0.0500
20100,-42.62065,-22.61003,-20.01062,-6.60134,-12.89137,-0.51792,0.9612,25.64,0.0199,41.30,2.17,0.487,0.498,0.075,0.0085,0.0500
20125,-42.62101,-22.60983,-20.01118,-6.60156,-12.88918,-0.52044,0.9612,25.60,0.0198,41.19,2.13,0.487,0.498,0.075,0.0085,0.0500
20150,-42.58736,-22.60252,-19.98484,-6.58993,-12.86779,-0.52711,0.9595,25.52,0.0198,41.25,2.30,0.487,0.498,0.075,0.0085,0.0500
